#{"t_start": 1786690688.9968612, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.196548
-87.205998,119,0.379284
-124.427315,85,0.49502
-126.323966,80,0.586607
-113.142891,105,0.7064
-319.267337,114,0.825601
-120.03837,96,0.936066
-53.017653,115,1.069305
-114.734216,100,1.181781
-198.106967,77,1.273136
-106.194692,69,2.863028
-180.845781,134,3.152901
-120.372165,100,3.436437
-225.142588,124,3.827016
-113.784958,119,4.03608
-300.311764,79,4.176023
-63.021796,69,4.279217
-175.607684,91,4.41176
-141.318537,92,4.566705
-210.537518,65,4.674018
-92.659107,77,4.79627
-159.904908,115,6.146157
-166.109931,86,6.245274
-132.787947,95,6.354901
-129.959713,118,6.492458
-135.44334,113,6.612424
-149.866921,80,6.709574
-87.781006,82,6.827588
-14.086744,90,6.963759
-78.085579,65,7.14064
-132.99237,106,7.277817
-12.727235,101,7.395601
-197.037919,134,8.683555
-126.127919,126,8.97974
-129.894539,63,9.163922
-58.106335,69,9.290694
-124.883295,100,9.530583
-122.339279,90,9.782294
-36.926764,121,10.102964
-182.184301,122,10.347595
-86.720318,81,10.451193
-245.437242,117,10.611539
-138.546116,108,12.053968
-100.168755,93,12.185412
-111.171251,106,12.34086
-108.684996,134,12.520947
-147.33869,81,12.624067
-124.100075,66,12.717261
-125.102434,97,12.824781
-65.264996,98,12.930278
-121.499983,73,13.010845
-253.836411,142,13.155709
-87.421732,139,14.211568
-107.47471,92,14.312021
-97.53112,122,14.454635
-288.375062,213,14.693307
-247.162714,133,14.834491
-132.567742,156,15.002315
-169.819618,131,15.15613
-80.30573,77,16.120148
-128.340629,146,16.280849
-65.157192,139,16.662135
-39.048795,109,16.804806
-16.404323,95,16.927191
-142.918647,123,17.116497
-125.758024,126,17.262848
-60.837465,138,17.418017
-53.442054,117,17.546356
-59.059667,117,18.64518
-31.103075,86,18.749743
-56.747714,102,18.976424
-69.949522,118,19.233614
-57.697649,155,19.564871
-16.819813,134,19.8296
-171.696936,201,20.068129
-85.921707,122,20.205426
-55.463269,137,21.298727
26.554039,144,21.473069
-68.210934,93,21.588875
-65.680535,103,21.726155
-223.916668,139,22.026729
-192.492328,252,22.695265
-211.89117,166,22.915586
-60.59043,185,24.008074
20.075623,179,24.207176
-63.190176,93,24.308781
-112.06416,143,24.456762
-19.367051,106,24.576214
-132.558319,176,24.775392
50.579801,123,24.949602
92.849019,1000,27.363561
-123.405912,184,28.854072
-172.978278,239,29.093335
25.658563,1000,31.038428
-383.456395,199,31.256885
1.584357,245,31.523115
-176.075903,93,31.633379
-74.148881,206,32.732529
-53.846659,246,32.980716
-334.471839,231,33.249725
-276.731343,201,33.551231
-236.277773,153,33.71132
57.800535,1000,35.824197
-212.179267,257,37.221002
-37.577445,135,37.367238
-44.03015,186,37.559725
-239.731191,175,37.731611
-198.353291,206,37.942036
-140.613416,139,38.122658
-285.547711,220,39.284374
-89.364797,173,39.476832
-162.80043,210,39.694368
-175.393761,155,39.849706
-21.131756,219,40.071907
-374.847871,164,41.104889
-259.894004,176,41.288734
-303.43771,193,41.490903
-241.514522,289,41.780267
-85.052803,156,41.944213
-12.984064,1000,43.961418
-6.959832,187,45.073001
64.140675,1000,46.023155
-237.832778,140,46.875222
-322.575009,212,47.091311
-10.357869,205,47.304326
-101.003442,313,47.59768
-319.972872,234,48.581347
-165.35425,192,48.766874
-4.135215,1000,50.480606
-107.941988,111,50.587618
-197.837257,181,50.767417
26.05912,1000,52.540116
-2.735463,233,52.762167
-29.688435,206,52.964825
-12.81562,196,53.916196
-161.80791,193,54.106966
-16.903152,1000,55.918775
5.150984,242,56.136315
43.120229,1000,57.869088
53.699515,1000,59.60782
46.635358,1000,61.331105
49.473088,1000,63.047055
2.178831,274,63.315812
-129.954924,603,64.653402
-182.578115,205,64.841817
-93.647189,283,65.107114
-112.890833,534,66.370437
62.05043,1000,68.158477
-44.829675,209,68.364347
23.437702,1000,70.101749
-211.33502,444,70.517428
-143.548368,503,71.773623
-159.637774,391,72.148586
-114.394155,282,73.18849
12.707164,1000,74.16852
135.223362,1000,76.004922
112.349985,1000,77.732273
20.539652,1000,79.4386
-68.669852,316,80.496494
93.411012,1000,82.222628
27.737177,239,82.440392
-16.676818,287,82.712236
-5.016087,260,82.954928
-31.351575,312,84.187794
84.097909,1000,85.920755
64.695708,1000,87.724167
15.834679,563,88.272825
0.952286,193,88.453653
133.916615,1000,90.239688
9.064249,262,91.235007
-42.579401,323,91.550046
124.312313,1000,93.292842
22.760969,320,93.604419
119.44793,1000,95.385088
149.376174,1000,97.162706
-13.012632,128,97.286794
