#{"t_start": 1787078522.3052251, "env_id": "LunarLander-v3"}
r,l,t
-4.822304,71,0.015691
-417.207905,88,0.047248
-132.235831,62,0.058927
-341.083129,128,0.080792
-333.037186,76,0.098578
-233.713016,106,0.122177
-85.881386,59,0.130286
-113.222243,88,0.146628
-118.170852,85,0.163347
-97.411162,112,0.179992
-373.629476,74,0.188183
-472.575361,93,0.266115
-359.146486,86,0.40597
-324.096524,105,0.578681
-130.279478,115,0.767498
-313.379106,99,0.936067
-72.532787,149,1.179956
-233.062417,120,1.371397
-355.673693,93,1.533913
-442.465252,86,1.66989
-220.817175,118,1.864882
-397.488935,99,1.962583
-100.133488,68,2.025712
-122.472477,86,2.157765
39.464862,1000,3.892489
-131.384889,85,4.036508
-117.072427,94,4.196595
-105.246103,73,4.318984
-226.923985,77,4.449436
-129.041737,118,4.638592
-280.7676,89,4.796306
-275.295154,112,4.992395
-98.214897,76,5.124761
-124.934264,86,5.270354
-144.672407,107,5.463658
-199.187664,129,5.68424
-186.218514,98,5.90286
-182.835854,155,6.065174
-87.181385,82,6.144892
-51.878989,70,6.207357
-119.334196,110,6.407191
-286.405736,97,6.581922
-177.458598,134,6.825771
-54.644192,87,6.989797
-27.367486,96,7.174919
-102.951876,82,7.328403
-113.763987,116,7.540737
-167.715764,79,7.681149
-217.935592,136,7.912523
-173.948755,88,8.083096
-214.515433,128,8.307584
-68.474017,72,8.43389
-105.558693,70,8.562242
-304.067602,118,8.736565
-200.760189,96,8.830623
-89.484898,76,8.914876
-114.809435,96,9.014206
-51.600612,128,9.18453
-224.298645,110,9.381671
-121.254728,81,9.530777
-167.679382,130,9.761894
-107.366742,144,10.019839
-236.641117,127,10.25149
-89.97367,110,10.446956
-131.363801,123,10.664642
-147.401766,87,10.828768
-94.109055,92,10.997331
-178.128658,106,11.185314
-48.676963,143,11.445609
-153.650816,109,11.642879
-159.159134,117,11.86438
-140.841376,99,12.03737
-46.592647,103,12.229068
-178.357357,150,12.505544
-257.136578,136,12.752585
-65.275302,127,12.983911
-82.348525,142,13.241241
-247.000108,125,13.463161
-158.459898,88,13.625333
-190.482377,114,13.841923
-92.94319,84,13.991387
-104.893439,146,14.237726
-81.614821,120,14.463645
-83.772704,93,14.631836
-72.68964,193,14.993941
-85.30213,138,15.250666
-87.1043,127,15.485918
-150.65373,129,15.723008
-86.135069,119,15.944417
-175.619335,101,16.12596
-64.232793,136,16.373161
-77.272133,148,16.649232
-91.787093,73,16.785531
-69.364818,208,17.092724
-179.331355,139,17.243782
-125.612222,178,17.494621
-96.823259,126,17.73065
-89.801428,67,17.856655
-148.080197,145,18.128401
-108.127624,129,18.365759
-162.051355,132,18.613932
-95.251269,133,18.856312
-78.82507,120,19.095576
-76.38184,118,19.307996
-117.877693,121,19.529763
-58.055959,140,19.793399
-129.145899,174,20.086334
-29.73449,151,20.378438
-180.723466,118,20.645154
6.931014,1000,22.61393
-35.634446,76,22.763675
-76.460391,109,22.970829
-100.400759,287,23.506791
-57.246178,199,23.876528
