#{"t_start": 1786226789.3140295, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.159047
-87.205998,119,0.316039
-124.427315,85,0.435717
-126.323966,80,0.529631
-113.142891,105,0.671576
-319.267337,114,0.797522
-120.03837,96,0.906156
-53.017653,115,1.048225
-114.734216,100,1.156467
-198.106967,77,1.238357
-91.054889,71,2.199079
-420.035807,98,2.328278
-121.442208,89,2.431471
-136.820941,113,2.645635
-113.478901,121,2.86782
-245.173606,72,2.973669
-102.523597,152,3.196223
-100.132263,109,3.356848
-76.185264,75,3.450202
-263.727367,84,3.566139
-139.782635,114,4.727803
-367.600423,83,4.838008
-85.215378,65,4.938614
-85.887561,75,5.043029
-146.060611,83,5.15943
-116.792748,74,5.269336
-25.052268,71,5.367558
-116.977053,97,5.50683
-129.021498,89,5.625647
-245.017516,82,5.733706
-102.260406,72,5.831136
-164.311928,109,5.965421
-139.281202,78,6.915917
-92.773179,63,6.975013
-126.804522,119,7.093583
-126.629886,79,7.179034
-77.845843,101,7.299705
-230.643521,123,7.477492
-130.773462,86,7.598215
-264.612108,104,7.822905
-310.119094,122,8.281021
-113.777515,70,8.420197
-220.418623,120,8.608537
-185.273385,130,9.809468
-175.403375,90,9.925436
-311.405672,91,10.03334
102.469042,1000,12.058942
-338.458674,131,12.202341
-119.544997,95,12.305084
-291.43388,110,12.41448
-274.415116,164,12.585155
-178.708029,82,12.669605
-265.452167,149,12.814287
-149.323656,97,14.094398
-224.401857,107,14.301129
-93.903548,118,14.503113
-143.160017,90,14.608121
-105.02383,81,14.69318
-207.072246,82,14.779917
-225.486756,68,14.857522
-76.544857,74,14.941765
-86.101805,56,15.003073
-203.184215,78,15.091583
-111.184863,70,15.158406
-179.777468,93,15.250091
-135.50581,108,16.171644
-138.077868,98,16.27433
-96.189638,105,16.38582
-175.812633,75,16.457818
-102.520254,130,16.588101
-214.620312,84,16.667024
-120.558506,84,16.746798
-97.812143,106,16.866891
-198.671944,101,16.966587
-137.648281,93,17.067061
-159.786457,97,18.005297
-123.562331,176,18.17485
-96.87819,76,18.247994
-181.50904,103,18.345448
-144.326161,91,18.434944
-396.276772,155,18.590157
-91.931564,100,18.691677
-172.277793,128,18.817261
-69.567365,70,18.888737
-95.356549,87,18.983207
-109.669917,75,19.926376
-44.040749,125,20.053922
-137.853068,148,20.213581
-89.475293,98,20.313076
-114.259853,115,20.438212
-108.327528,124,20.553763
-65.149199,64,20.616875
71.504553,1000,22.464329
19.53938,95,22.554701
-142.590491,142,22.697086
-206.65165,175,23.726413
-35.232107,99,23.822786
-204.784604,212,24.032979
-163.816058,123,24.148566
-61.031959,72,24.231559
-72.535417,70,24.306946
-124.695056,77,24.387499
-187.629902,115,24.507873
-141.909729,121,24.628287
-91.795488,75,25.584536
-56.131669,82,25.662293
-81.325948,141,25.805496
-49.687184,180,25.997325
-113.662864,206,26.204453
-60.039028,103,26.309881
-81.82326,85,26.390668
-57.873418,125,26.524987
-169.983104,197,27.565458
-139.187329,120,27.678174
-88.198593,148,27.834327
-86.214317,154,27.997192
-42.430831,135,28.140166
-72.585877,130,28.276658
-63.684535,118,28.39402
-386.103782,206,29.445699
-29.995129,116,29.570102
-45.659006,120,29.693615
-255.042645,149,29.844847
-74.683593,73,29.929622
-63.096467,105,30.036924
-122.497968,175,30.233196
29.117626,154,30.393155
-58.094941,109,31.360909
-122.033353,146,31.519269
-97.996417,102,31.631087
1.289518,178,31.81274
-82.291206,104,31.935272
-105.359818,118,32.053887
-58.358733,94,32.153162
-37.136525,126,32.277821
-66.718399,110,33.233509
-229.506274,172,33.421896
-124.665842,108,33.527955
-169.286937,106,33.630873
-126.467426,106,33.733885
-92.192311,150,33.878396
-161.488459,128,34.00465
-91.756197,151,34.171528
-27.455743,142,35.140081
-218.815585,259,35.456963
-53.932374,132,35.600081
3.766957,106,35.704764
-65.423811,100,35.800471
-255.559031,146,35.9422
-67.095613,121,36.068613
-78.095884,129,37.03827
4.847406,107,37.144077
-11.165856,126,37.289469
3.353804,118,37.415928
-15.137034,105,37.524101
-210.987633,137,37.678138
-153.227939,226,37.899191
-119.221223,106,38.010362
-68.727542,122,38.976649
-72.028749,126,39.100898
-85.447463,156,39.25331
-60.014375,98,39.352847
-49.761306,139,39.502951
-71.513716,129,39.65725
-85.533597,91,39.745722
-80.094082,102,39.845358
-50.684185,134,40.835754
-231.904813,164,41.015776
-141.391795,172,41.186353
-18.058007,93,41.281554
-86.190671,128,41.416993
-56.266725,123,41.546642
-29.713238,176,41.740365
-29.745815,163,42.740092
-299.841873,206,42.944823
-66.210822,213,43.154961
-61.673779,121,43.27337
-41.914345,116,43.389784
-55.169561,105,43.502658
-50.339927,125,43.627752
40.707558,174,44.614151
-241.340496,191,44.810189
-68.183586,152,44.967807
-27.046234,173,45.141377
-18.143096,171,45.301157
-347.31568,183,45.478454
-102.799977,120,46.401971
-66.064863,153,46.554564
-260.872332,195,46.764029
-93.129832,126,46.887503
-135.479277,162,47.0502
-27.518685,158,47.211797
-274.746894,349,48.380934
-151.923114,177,48.56264
-150.024652,157,48.722241
-235.301682,130,48.850929
-336.524788,187,49.036985
-266.539243,218,49.262155
-12.304351,126,50.273628
-240.522489,193,50.472597
-37.649805,228,50.706138
-8.787535,133,50.851102
-317.964619,190,51.045141
-301.703599,207,52.075727
-147.578298,159,52.244666
-287.488136,199,52.453753
-54.653718,124,52.573517
-122.122132,131,52.701242
-57.321479,142,52.831923
-217.257135,197,53.028933
-95.394416,192,54.029843
-174.039223,204,54.235016
-8.906612,1000,56.096831
-55.549322,171,56.265087
-106.650401,204,56.478629
-82.050932,135,56.61706
-2.308029,172,56.788362
-251.670807,347,57.971106
-40.829963,199,58.169088
-218.696898,219,58.388788
-230.756015,191,58.575819
-100.895411,201,59.620563
-102.739903,181,59.795071
-243.75804,170,59.973292
-159.385159,223,60.201148
-221.891148,220,60.426771
-45.192519,156,61.433271
-29.500407,131,61.570972
-180.838532,201,61.775411
-109.408619,254,62.050045
-50.793094,207,62.260287
77.924186,1000,64.198042
-171.789889,182,64.376832
-249.52946,174,65.37453
-152.841698,100,65.475521
-33.867624,160,65.624999
-98.494529,149,65.779666
13.276499,146,65.916034
-176.806145,245,66.166403
-218.052908,200,67.26484
-268.393967,219,67.497484
-290.50838,379,67.890299
-266.238436,261,68.148184
-65.939951,169,69.155095
25.404418,1000,71.037194
-255.813141,296,71.354593
31.614448,1000,73.251767
-63.660254,221,73.504352
-205.010572,376,73.89222
-59.62599,206,75.011726
-155.117667,176,75.201789
-89.589857,345,75.543092
-84.695454,295,75.819345
-114.57274,258,76.904364
-97.975326,344,77.262331
-11.591623,319,77.588965
-17.097158,278,78.686321
-96.57326,345,79.034786
-207.676184,330,79.354654
-172.935601,223,79.599035
38.58064,1000,81.492734
-155.113999,277,82.610458
21.234535,212,82.822042
-27.057106,269,83.103254
-95.015544,296,84.312816
-62.931117,200,84.512252
-47.314902,258,84.769868
-51.342112,212,84.979111
-28.841204,260,85.241299
-96.749234,288,86.373952
-98.642925,194,86.589177
9.761447,149,86.737978
-112.560819,227,86.970628
-93.13074,430,88.237954
85.037164,1000,90.080469
-33.240671,315,90.390663
-234.312182,477,90.861047
-210.42374,228,91.91744
-15.763935,1000,93.752127
-135.089836,346,94.102929
-139.369432,478,94.582701
