#{"t_start": 1786689475.3925383, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.028998
-131.249228,91,0.046884
-207.867674,68,0.057491
-28.939202,100,0.076082
-165.300501,102,0.091621
-402.625129,96,0.105449
-157.741211,85,0.117504
-229.135721,81,0.129068
-119.822411,103,0.145041
-428.380855,88,0.157391
-259.81245,93,0.201582
-131.687677,87,0.291576
-45.753159,141,0.481597
-91.698024,102,0.589645
-136.256534,72,0.666039
-336.780357,113,0.785204
-335.484469,115,0.901914
-237.924348,94,1.009297
-410.818635,89,1.130249
-275.116065,97,1.249161
-95.373995,71,1.33628
-98.441672,92,1.436793
-291.97957,141,1.602844
-392.833599,162,1.775767
-147.814014,82,1.868176
-370.081639,267,2.175746
-240.931084,182,2.374491
-200.329488,148,2.537736
-117.897044,79,2.633597
-192.045836,118,2.772034
-85.106979,81,2.85211
-43.370555,185,3.048669
-233.159548,159,3.231925
-225.433842,132,3.377081
-88.434693,82,3.481986
-129.553911,144,3.633234
-24.296571,90,3.73842
-151.445185,133,3.955313
8.039838,1000,5.163547
58.922735,1000,7.012269
-254.988977,271,7.371601
-45.866681,535,8.069623
-103.417358,216,8.447919
-129.989465,464,9.313826
-104.318064,152,9.50104
-245.927332,126,9.683348
-107.326616,222,10.061969
-37.437566,201,10.359793
-112.019854,1000,11.93892
-111.187178,1000,13.370973
-55.422799,1000,14.84761
-258.579623,155,15.078474
-316.981119,212,15.381064
-102.777881,1000,16.893691
-284.735142,172,17.220525
-150.057417,1000,18.68067
-66.56537,1000,20.099516
-89.399581,1000,21.511993
-105.167459,1000,22.883505
-101.083497,1000,24.279675
-114.172571,1000,25.624582
-89.037261,1000,26.996336
-80.337263,1000,28.378504
-120.964655,1000,29.768042
-95.207442,1000,31.165081
-32.973037,1000,33.006038
199.048025,886,34.680579
-125.10061,1000,37.215597
-95.012052,1000,38.945463
-129.974318,834,40.211186
-85.725268,1000,42.363927
-39.642628,1000,44.051458
-93.687608,1000,45.533573
22.141877,1000,47.060335
-65.929125,1000,48.540916
-95.065736,1000,50.139874
-69.939132,1000,51.521733
-75.646476,1000,52.985514
49.568937,1000,54.361575
-51.068463,1000,55.708088
-41.964866,1000,57.186917
-56.94753,1000,58.613121
-48.388676,1000,59.999103
-56.009279,1000,61.366728
182.696131,883,62.596208
109.536264,985,63.971989
104.568641,973,65.347377
-6.986688,1000,66.709144
119.10482,948,68.1142
199.094165,556,68.882408
65.834841,852,70.070989
120.374635,910,71.378049
214.296395,512,72.097783
278.682316,382,72.635821
