#{"t_start": 1786693255.5164628, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.148413
-87.205998,119,0.295646
-124.427315,85,0.39052
-126.323966,80,0.470674
-113.142891,105,0.586917
-319.267337,114,0.711835
-120.03837,96,0.809144
-53.017653,115,0.933784
-114.734216,100,1.03053
-198.106967,77,1.104144
-91.054889,71,2.015997
-231.0213,86,2.111638
-125.967848,67,2.174183
-93.74587,70,2.236519
-268.504777,97,2.328317
-88.851797,80,2.441422
-128.299528,72,2.55646
-394.363646,90,2.684139
-203.962033,97,2.815674
-87.258407,89,2.933113
-119.890201,63,3.04325
-71.452071,117,3.21381
-151.928493,85,4.582145
-341.553354,71,4.65765
-111.27099,68,4.733327
-98.039091,98,4.83528
-137.612126,103,4.935347
-99.840378,89,5.01894
-273.127944,124,5.156332
-321.730558,92,5.247849
-229.700181,99,5.357296
-116.775128,89,5.453567
-281.859839,119,5.572969
-5.449751,90,6.622283
-120.96619,112,6.781134
-90.500733,80,6.866265
-125.545696,60,6.924395
-382.06803,99,7.029601
-119.685599,72,7.110857
-79.180891,76,7.190026
-139.64342,97,7.289463
-228.772027,107,7.390338
-129.386018,106,7.484698
-226.487723,98,7.573786
-92.46642,82,8.579751
-93.453136,81,8.660877
-83.027834,66,8.725305
-304.727609,104,8.832083
-107.938548,79,8.908154
-8.040647,76,8.986304
-111.917409,64,9.047791
-94.665746,78,9.125392
-177.388672,66,9.195386
-136.354862,75,9.260959
-285.142328,98,9.355147
-81.259531,65,9.411019
-206.158538,106,9.514463
-123.359599,78,10.346183
-97.422821,69,10.408513
38.635895,146,10.555485
-261.695041,115,10.741516
-131.800255,88,10.830499
-304.765745,110,10.943257
-189.51058,116,11.060579
-94.570457,91,11.150165
-52.32245,109,11.268658
-211.707192,91,11.35812
-41.890505,69,12.202826
-82.953742,78,12.280362
-101.45056,75,12.349355
-130.692719,94,12.445913
-95.949441,137,12.57184
-86.045894,67,12.631476
-145.207713,104,12.740873
-126.548963,69,12.804282
-117.541351,80,12.877411
-90.966463,89,12.970815
-568.844567,113,13.081406
-61.722461,76,13.161785
-83.287982,111,14.052761
-182.162116,86,14.12984
-105.206851,103,14.221433
-305.926802,82,14.305433
-136.86095,85,14.39217
-97.41311,92,14.478047
-32.215676,78,14.55569
-107.270309,159,14.705134
-93.482904,122,14.824415
-102.220781,87,14.904663
-104.019309,85,15.721371
-21.849412,93,15.814951
-189.165717,100,15.904709
-17.460236,149,16.038971
-199.911347,137,16.166636
-170.361647,113,16.27054
-89.412377,152,16.415338
-140.904125,129,16.542958
-64.343538,145,17.426243
-21.591648,74,17.49211
-115.371306,164,17.650269
-113.392053,128,17.761151
-96.243223,80,17.838603
-129.456534,124,17.955518
-97.418265,100,18.048349
-73.342598,74,18.116848
-63.400723,112,18.219998
-50.681204,77,18.298258
-72.671467,163,19.293522
-72.546827,117,19.467797
-23.986578,104,19.580051
-50.192235,115,19.688996
-86.562405,147,19.827756
-67.8158,85,19.908371
-84.222335,120,20.014939
-50.511722,108,20.111415
7.28495,108,20.212227
-192.188623,100,21.077198
-34.978924,149,21.218656
-202.246938,162,21.382074
-357.378239,175,21.561518
-81.584681,117,21.675508
-83.17519,177,21.848285
-97.728204,160,21.999022
-81.948791,216,23.005116
-57.399984,245,23.24242
-106.526983,224,23.489203
-94.59883,113,23.598925
-10.570151,241,24.592593
-61.624921,137,24.731858
-172.947389,158,24.875619
-33.101664,114,24.986738
-39.570904,109,25.099762
-49.836692,107,25.202775
-14.092712,116,25.322878
-16.920139,92,25.421443
-70.871074,98,25.513825
-53.195004,152,26.454814
-39.971899,114,26.555841
-91.705144,161,26.711701
-105.544799,207,26.913025
-41.563568,160,27.059435
-58.980954,145,27.195413
-26.595407,156,27.356293
5.042986,181,28.331033
-85.409738,145,28.472788
-16.791162,125,28.60238
-23.750088,238,28.828243
-95.607829,208,29.021731
-59.345005,121,29.134206
-95.688175,204,30.186976
-25.766852,120,30.303007
-74.353098,180,30.483948
-234.873666,194,30.676127
-105.247072,138,30.798031
-74.536637,81,30.871517
-130.005976,248,31.917921
-123.95097,180,32.078305
-186.524013,302,32.358093
-116.336232,167,32.520892
-43.684535,188,32.698937
17.253934,140,33.578209
-1167.517179,491,34.057047
-51.389558,285,34.346805
-134.500989,123,34.456973
-203.483871,197,35.440797
-13.183645,233,35.679526
-118.206334,234,35.899044
-73.207124,142,36.029878
-43.582616,196,36.209498
-123.414828,107,37.088486
-3.632341,207,37.289227
-20.475559,304,37.597727
12.631202,1000,39.336897
93.808211,1000,41.109033
-0.380716,1000,42.824237
-146.510847,520,43.313277
-8.91694,1000,45.061524
-46.396448,265,46.085023
-75.183359,181,46.270348
-27.143953,183,46.449802
-9.768686,168,46.63657
-15.347048,131,46.761083
-5.295542,200,47.733455
-38.457131,193,47.913769
-75.984062,191,48.100869
8.879108,176,48.263483
87.777776,1000,50.007783
-122.680991,442,51.192419
27.615864,279,51.458469
-44.023354,306,51.753117
-66.245148,264,51.991801
-140.476265,558,53.393426
-162.349809,467,53.890208
-31.027269,364,55.123354
-112.425661,558,55.735561
-64.837636,266,56.020537
11.758553,1000,58.166908
-45.988227,165,59.330538
-66.864181,496,59.836916
-167.890977,608,61.434623
-159.743702,504,61.98387
-159.369192,460,63.373344
-140.953643,375,63.784423
-138.472101,612,65.315169
-135.78612,445,65.802355
-40.8345,1000,67.833762
99.515512,726,69.448737
83.698761,619,70.112877
-83.390897,452,71.458049
-228.586435,563,72.06407
13.41142,1000,74.015789
-198.891174,605,75.577816
-150.905614,669,77.24575
-115.698571,900,78.222723
-57.509485,1000,80.131072
-105.693749,593,81.701155
9.071604,1000,83.585875
-102.711613,496,84.096849
-78.113172,282,85.238276
91.083364,1000,87.735534
32.857499,1000,91.109571
131.359394,984,93.390548
