#{"t_start": 1786222285.8718872, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.026533
-414.987905,88,0.048737
-130.885831,62,0.066631
-338.353129,128,0.101814
-331.297186,76,0.120109
-231.403016,106,0.139293
-84.651386,59,0.151255
-111.212243,88,0.167376
-116.280852,85,0.183051
-94.711162,112,0.204087
-372.069476,74,0.218528
-451.167676,92,0.301793
-95.489198,146,0.490739
-359.599789,86,0.638464
-73.014846,79,0.754947
-320.304808,127,0.91076
-16.02406,79,1.01272
-98.335909,81,1.103871
-103.777914,124,1.237592
-79.204843,97,1.335057
-359.16686,182,1.513628
-32.464163,130,1.653587
-127.992892,98,1.76075
-59.993386,91,1.872419
-23.680334,107,1.999105
-85.248797,203,2.333527
-20.99251,134,2.532182
-33.288332,157,2.721323
-87.072943,98,2.822475
-203.375606,163,3.003131
-105.395949,181,3.203472
-8.287778,164,3.38469
-173.833652,118,3.504334
1.715279,89,3.593294
22.618628,123,3.736826
-113.690656,264,4.032372
-68.033173,205,4.260213
-137.448331,209,4.487511
-158.514253,169,4.675694
-100.37026,156,4.856979
-53.648379,157,5.037046
-75.203879,174,5.245208
-125.4911,172,5.446658
-49.097206,183,5.655076
-104.806515,139,5.799953
25.531218,237,6.074889
-42.39936,1000,7.462346
12.777483,1000,9.176677
19.618377,203,9.506264
41.679899,1000,11.390207
-78.527627,1000,13.044192
-200.195527,756,14.255219
-96.826028,1000,15.547742
-130.824087,1000,17.099805
-114.12918,1000,18.498307
-120.048149,1000,20.109674
-82.340313,1000,21.376033
-120.651376,1000,22.657499
-147.233942,1000,24.122644
-83.478037,1000,25.523385
-146.173754,1000,26.795004
-94.672077,1000,28.047907
-80.648731,1000,29.281882
-78.765556,1000,30.520445
-143.064349,1000,31.744497
-111.417859,1000,32.952914
-170.450138,1000,34.172688
-112.166551,1000,35.372018
-160.060879,1000,36.582008
-173.240075,515,37.196805
-83.382563,1000,38.394177
-91.274522,1000,39.631078
-147.803016,1000,40.868844
-149.590646,1000,42.108235
-97.755183,1000,43.309598
-143.436233,1000,44.516212
-29.645976,1000,45.745486
-131.723525,1000,47.024313
-145.889319,1000,48.27588
-159.941024,1000,49.553804
-148.823009,1000,50.852036
-94.414999,1000,52.126364
-78.517634,1000,53.423824
26.122675,1000,54.67484
-88.880395,1000,55.922191
-87.381497,1000,57.13388
-152.902143,1000,58.368482
-151.891363,1000,59.644528
-151.078341,1000,60.905186
-124.824497,1000,62.172295
-117.382487,1000,63.394331
