#{"t_start": 1786686908.538026, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.090089
-131.249228,91,0.110103
-207.867674,68,0.128162
-28.939202,100,0.155388
-165.300501,102,0.181868
-402.625129,96,0.200366
-157.741211,85,0.216111
-229.135721,81,0.231019
-119.822411,103,0.249706
-428.380855,88,0.265526
-238.439567,92,0.314331
-134.127631,104,0.420834
-0.953135,179,0.619296
-99.499007,124,0.743008
-170.670447,135,0.890173
-56.434539,145,1.043288
-329.945994,96,1.146345
-306.459955,138,1.279679
-251.89054,125,1.399099
-323.921694,107,1.497566
-455.506734,109,1.607999
-188.509722,112,1.712892
-131.383469,112,1.828173
-96.020589,156,1.984603
-73.890611,76,2.066499
-376.946594,142,2.210503
-57.860552,94,2.304391
-241.014427,121,2.439543
-92.225176,142,2.585144
-76.169255,137,2.796204
-108.068117,94,2.902015
-170.649965,136,3.045787
-22.117794,139,3.196079
-50.067643,87,3.302193
-102.524257,115,3.422817
-141.031064,98,3.515155
-181.948916,77,3.604156
-160.108088,136,3.752577
-200.040902,140,3.901838
-190.30208,193,4.115004
-131.676042,101,4.213101
-86.009651,248,4.471319
-99.820022,128,4.604367
-167.498173,307,4.937209
-183.761618,162,5.110136
-69.025555,213,5.338844
-91.900282,191,5.563378
-103.514004,135,5.710435
-93.143196,227,5.968042
-93.858741,163,6.156016
-243.124551,350,6.551581
-132.119078,1000,7.792106
-118.263467,1000,9.638986
-117.849029,1000,10.980155
-123.99088,1000,12.464686
-17.489159,151,12.646802
-256.721625,140,12.82223
-111.951905,1000,14.213049
-402.888105,227,14.469593
-272.472101,138,14.628865
-31.232888,136,14.786251
-298.217399,90,14.906142
-96.732884,1000,16.101627
-201.859418,140,16.269622
-279.978917,178,16.578106
-242.638393,84,16.685661
-125.029745,1000,17.935124
-98.252862,1000,19.143661
-46.213367,132,19.301308
-124.111664,1000,20.52225
-98.299547,1000,21.774927
-85.260373,1000,23.021808
-89.186427,1000,24.231192
-79.132848,1000,25.467209
-91.910589,1000,26.669441
-54.00042,1000,27.86266
-69.422198,1000,29.083887
-120.927921,1000,30.278004
-92.568821,1000,31.478015
-73.621968,1000,32.725005
-66.059212,1000,33.954604
-78.165137,1000,35.198462
-43.096581,1000,36.44705
-78.428372,1000,37.735769
-108.915387,1000,38.950025
-68.106178,1000,40.156518
-85.833008,1000,41.389838
-109.738257,658,42.175285
-173.176943,814,43.218305
-206.732354,905,44.351515
96.007809,904,45.793945
121.249161,702,46.89547
-87.421861,663,47.99018
-148.793587,882,50.002082
-161.99424,875,51.398764
-27.986426,489,52.262365
-34.167664,1000,53.640767
186.447642,617,54.423425
-17.560881,1000,56.117616
-12.365752,1000,57.345245
-141.501504,775,58.296828
-20.511458,554,58.954132
-49.067924,407,59.437349
230.351557,573,60.130026
145.059919,993,61.363147
75.92994,885,62.494097
-115.793219,780,63.486734
