#{"t_start": 1786692827.716978, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.148529
-87.205998,119,0.276617
-124.427315,85,0.38881
-126.323966,80,0.4987
-113.142891,105,0.683662
-319.267337,114,0.824497
-120.03837,96,0.94343
-53.017653,115,1.071177
-114.734216,100,1.170635
-198.106967,77,1.311886
-91.054889,71,2.247327
-201.546874,89,2.352162
-181.405277,108,2.475069
-115.698388,125,2.70379
-95.140089,110,2.870282
-298.4409,83,2.966624
-209.820264,99,3.085478
-36.617253,68,3.199527
-220.796341,72,3.298663
-148.569804,63,3.377655
-304.723872,100,3.487177
-72.542264,67,4.614614
-52.683358,60,4.680253
-192.348276,133,4.818649
-109.971009,80,4.92117
-102.365963,87,5.038231
-98.349102,88,5.149687
-93.895343,86,5.275672
-74.461033,99,5.39146
-159.228343,136,5.551725
-133.708997,85,5.668011
-114.210522,71,5.842242
-102.450671,106,6.841213
-227.720272,118,6.948699
-135.982449,90,7.035883
-100.834715,62,7.107971
-83.640082,89,7.201401
-173.113122,77,7.303761
-121.076578,126,7.476269
-130.41892,106,7.630686
-160.052221,73,7.735412
-185.307288,97,7.95919
-115.098222,72,8.119648
-116.269488,99,8.353032
-271.070201,108,9.561961
-138.001927,104,9.697715
-111.947625,98,9.890989
-129.903573,148,10.196678
-123.508768,141,10.401031
-91.361501,60,10.467782
-105.944333,88,10.563253
-250.472952,164,10.739741
-137.414065,83,10.831037
-114.052938,130,11.755489
-26.288326,96,11.848334
-2.575655,90,11.937577
-324.797758,213,12.161903
-531.179375,176,12.340651
-26.182992,87,12.433292
-390.822923,130,12.58873
-100.392689,95,12.681193
-155.039242,110,13.577292
-179.319432,126,13.698149
-132.405913,107,13.805119
-87.760128,118,13.929825
-65.39758,95,14.016244
-75.850626,104,14.117077
-54.172975,86,14.205551
-65.115949,81,14.287349
-393.094084,116,14.406494
-76.352214,140,15.820165
-95.520634,149,16.11201
-218.808895,116,16.273771
-225.449711,84,16.373343
-140.522156,149,16.559406
-18.688895,73,16.634164
-200.572365,118,16.746901
-292.672756,149,16.893907
-115.071718,165,17.065651
-40.290406,76,17.943063
-125.020641,101,18.041634
-65.972321,84,18.149839
-93.441368,107,18.280696
-89.103807,96,18.432214
-67.130209,134,18.667429
-60.846763,94,18.801502
-68.541884,130,18.946485
-45.758997,136,19.090436
-94.762146,87,19.923691
-138.106806,82,19.997662
-66.399189,108,20.103257
-5.239761,133,20.26004
-66.106334,140,20.538286
-108.127727,72,20.634725
-93.82071,81,20.720913
-108.293311,92,20.826684
-30.852403,91,20.939956
-4.906597,100,21.049601
-29.70535,124,21.959826
-56.494333,103,22.063743
-19.043477,115,22.170835
-179.033544,116,22.282377
-237.603062,135,22.411471
-216.880682,97,22.49765
-66.19175,97,22.590527
-56.903062,71,22.662038
-212.740525,133,22.797652
-103.70619,94,22.888217
-247.609515,93,23.754072
-91.772697,141,23.898399
-192.049626,137,24.039233
-126.719732,94,24.129791
-109.251646,120,24.250608
-57.42483,101,24.350456
-63.29715,126,24.470688
-73.89715,93,24.56089
-132.195386,133,24.729333
-103.04625,171,25.733519
-16.439736,92,25.820851
-104.959118,197,26.013695
-46.650522,254,26.256014
-110.805874,205,26.449938
-259.505639,104,26.555898
-62.469043,195,27.538322
-36.869738,172,27.690302
-55.757209,151,27.823985
-16.722841,111,27.922129
7.416641,193,28.104566
-136.727669,140,28.239525
-161.064179,138,29.214291
-13.095555,167,29.370248
29.068311,170,29.547341
-42.059994,204,29.736077
0.782385,148,29.87265
-19.10429,193,30.063811
-9.205406,184,31.038554
-144.495108,199,31.241742
-60.798298,150,31.384075
-109.695155,127,31.499597
6.310248,110,31.598947
134.945827,300,31.891191
11.944739,180,32.923945
-19.81724,194,33.120055
-1.707881,102,33.22563
-123.472568,168,33.401039
-229.201299,151,33.548011
-23.455855,169,33.73053
-18.920345,149,34.750727
-108.189485,203,34.96821
22.946495,170,35.152077
3.590287,171,35.329689
27.534942,185,35.520114
-12.564825,187,35.710116
6.801673,171,36.732346
-6.344906,232,36.977321
-31.961375,114,37.204129
1.682807,127,37.334718
16.888533,163,37.497297
-25.78676,124,37.631746
212.173056,347,38.960638
-140.892504,264,39.246532
-66.36343,230,39.504867
30.303872,160,39.678008
41.454558,242,40.779899
-87.978994,259,41.068106
-1.332363,152,41.229967
-34.879772,197,41.43739
-21.259126,201,41.647725
-80.127367,172,42.699986
180.492391,382,43.09803
-221.668293,499,43.64098
-259.69491,867,45.420209
-146.69191,467,46.836791
154.804056,575,47.444915
-99.284318,254,47.725099
-161.025224,533,49.171691
-154.756175,329,49.518198
127.966091,514,50.99133
-164.006037,429,51.461217
-122.380896,449,52.824661
-65.134078,343,53.182847
-161.038993,534,54.614778
-110.472913,267,54.909608
70.752802,1000,56.862993
-86.841633,314,57.225016
30.419198,163,57.401936
67.186375,781,59.089501
-21.726913,290,59.463044
-50.989392,1000,61.450647
153.285685,609,62.946856
-53.116227,280,63.24363
-79.344397,298,63.555786
-90.997696,537,64.977221
56.946332,1000,66.929668
82.212826,1000,69.00663
0.258233,1000,71.043104
61.209833,1000,73.009674
-22.168534,1000,74.885715
197.806968,612,75.526674
-203.919559,896,77.411984
67.322401,1000,79.425211
-44.189818,1000,81.367791
7.786659,1000,83.330854
-74.427339,1000,85.327179
6.845858,1000,87.22583
-56.643345,1000,89.193538
-44.950518,1000,91.087929
-15.997669,1000,92.984215
-28.919898,1000,94.886091
-146.932056,785,96.568514
