#{"t_start": 1786689243.8324778, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.04215
-131.249228,91,0.062409
-207.867674,68,0.076372
-28.939202,100,0.103055
-165.300501,102,0.127814
-402.625129,96,0.147825
-157.741211,85,0.174371
-229.135721,81,0.198117
-119.822411,103,0.22045
-428.380855,88,0.244192
-302.075643,91,0.296346
-193.582776,70,0.390995
-211.51479,104,0.530409
-177.47338,89,0.615543
-153.213406,156,0.763595
-116.052725,101,0.873283
-410.245337,88,0.989205
-280.958373,163,1.154523
-229.014716,78,1.248323
-369.419005,117,1.367876
-102.493965,108,1.483334
-202.53234,93,1.58729
-162.215344,121,1.714955
-140.022576,156,1.967334
-13.833126,73,2.051219
-351.603692,97,2.152215
-190.047742,95,2.249113
-111.666093,125,2.391418
-273.57881,105,2.519238
-466.806734,74,2.615627
-295.312808,151,2.794249
-308.625886,96,2.900137
-44.401759,102,3.007148
-264.572217,81,3.099027
-42.849026,90,3.205793
-241.309759,125,3.352989
-125.815961,98,3.475261
-125.411938,140,3.626518
-135.805518,123,3.778725
-55.155046,148,3.952982
-178.804842,179,4.156971
-295.495455,337,4.556303
-125.760031,289,4.872174
-141.616381,253,5.173116
-16.044102,145,5.343342
-116.295314,147,5.523171
-87.294121,91,5.62989
-386.227238,188,5.930279
-118.307403,217,6.203665
-207.290155,664,7.052532
-85.749535,153,7.239742
-222.030394,460,8.111137
-33.829046,175,8.521675
-152.805593,1000,10.051353
-44.489258,205,10.324224
-97.348274,127,10.518972
-139.728264,1000,12.124183
-112.364949,1000,13.522087
-66.741023,1000,15.529825
-243.582622,335,15.987262
-123.211665,1000,17.279476
-250.679484,171,17.586507
-94.756762,1000,18.867914
-112.189514,1000,20.177902
-71.530919,143,20.357048
-272.828226,99,20.486457
-375.141549,224,20.804589
-324.203375,113,20.954598
-123.032894,1000,22.31714
-329.07487,101,22.456143
-145.054804,165,22.673138
-310.568508,166,22.899527
-597.169006,80,23.009175
-229.026375,276,23.374303
-134.80197,1000,24.729121
-128.290104,1000,26.218915
-132.627607,1000,27.605453
-27.319159,211,27.877186
-96.653058,1000,29.190569
-67.340115,1000,30.472612
-79.345407,1000,31.760123
-50.897249,1000,33.043647
-98.865846,1000,34.220967
-103.319609,1000,35.387852
-107.660164,1000,36.569564
-95.645617,1000,37.796186
-78.864085,1000,38.991555
-101.290031,1000,40.137624
-97.190733,1000,41.276416
-138.797818,1000,42.435919
-78.168589,1000,43.663132
-68.917224,1000,44.86728
-67.261192,1000,46.018218
-137.3184,939,47.070309
-19.674817,1000,48.216779
-106.685108,1000,49.424078
-55.480901,1000,50.570078
-91.332432,1000,51.730978
-86.754346,1000,52.906495
-97.36806,1000,54.075362
-43.177247,1000,55.354184
-49.587539,1000,56.562876
-115.860517,1000,57.705224
-116.228785,1000,58.937866
-91.949643,1000,60.135046
78.632688,976,61.265768
133.731249,921,62.310296
