#{"t_start": 1786686005.3980012, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.029823
-414.987905,88,0.060549
-130.885831,62,0.076759
-338.353129,128,0.114941
-331.297186,76,0.134244
-231.403016,106,0.163385
-84.651386,59,0.180654
-111.212243,88,0.201505
-116.280852,85,0.226018
-94.711162,112,0.308461
-372.069476,74,0.337319
-414.283718,88,0.406495
-34.287205,96,0.530066
-166.406269,114,0.659303
-265.434291,94,0.763429
-31.288858,163,0.94363
-102.105934,157,1.123524
-214.77053,110,1.247176
-49.367051,117,1.362711
-418.443344,82,1.451468
-174.802993,118,1.572973
-270.619761,77,1.657783
-115.389666,158,1.823061
-31.798049,152,1.994761
-308.594524,166,2.176312
-124.61503,157,2.342817
-223.721505,126,2.476531
-280.08782,98,2.59075
-89.577556,129,2.728287
-285.02357,522,3.305958
-72.491844,100,3.425822
-127.736063,134,3.584928
-7.989404,98,3.693978
-68.915263,137,3.833773
-388.109876,123,4.026762
-300.935599,91,4.201396
-126.932865,124,4.47364
-157.679374,163,4.923871
-48.67201,217,5.250633
-144.722334,207,5.500257
-123.123686,283,5.842607
-69.534967,133,6.019331
21.796646,1000,7.42137
-182.27866,110,7.634866
-45.404552,282,8.024825
-82.492354,140,8.193844
-145.3632,263,8.515262
-345.301593,680,9.362414
-55.383259,269,9.742989
-79.584476,513,10.640839
11.645057,203,10.92077
-520.948744,222,11.193619
-157.75949,1000,12.446245
-137.82635,1000,13.84744
-88.81083,1000,15.114788
-110.50838,1000,16.357341
-116.973397,1000,17.63727
-103.630666,1000,18.859008
-67.801218,1000,20.061468
-132.039756,1000,21.293215
-132.496018,1000,22.498625
-130.223683,1000,23.771507
-122.707131,1000,24.981049
-116.453999,1000,26.195917
-146.402614,1000,27.427104
-65.698176,1000,28.636441
-110.766657,1000,29.879586
-111.154452,1000,31.112154
-136.477655,1000,32.359699
-112.795668,1000,33.564553
-107.315068,1000,34.763037
72.759837,1000,36.166389
-79.392331,1000,37.793242
-90.061261,1000,39.64781
-110.536225,1000,41.41464
-111.227535,1000,42.938953
-46.400391,1000,44.304216
-89.487983,1000,46.333552
-88.494907,1000,47.675249
-80.681538,1000,49.07074
-67.908722,1000,50.326946
-106.169232,1000,51.646592
-63.221032,1000,52.89976
-70.341668,1000,54.212195
-92.666249,1000,55.488841
-74.594736,1000,56.714913
-73.642388,1000,57.939322
-55.015027,1000,59.15204
-205.389629,839,60.27814
-41.271534,1000,61.667923
-68.687846,1000,63.089117
240.120531,525,63.821876
246.605082,555,64.589853
-1.974423,187,64.88657
