#{"t_start": 1786697301.7801378, "env_id": "LunarLander-v3"}
r,l,t
-118.950021,113,0.263408
-144.680399,103,0.423077
-91.576394,97,0.56624
-76.872522,133,0.847256
-70.671098,79,0.968518
-258.969198,111,1.138398
-51.493819,62,1.224928
-136.15765,98,1.468609
-350.877617,84,1.632461
-32.427996,109,1.812398
-121.869476,64,4.039344
-268.774837,74,4.162309
-153.923751,119,4.341859
-138.330821,73,4.431475
-78.901272,71,4.513496
-241.305806,84,4.620676
-55.396062,83,4.733966
-232.201082,101,4.861211
-100.900656,61,4.963466
-106.573975,106,5.129978
-66.751555,72,5.222952
-133.668043,82,5.341645
-62.097845,67,5.582919
-251.94778,85,8.154225
-63.656497,74,8.378375
-119.896788,108,8.633596
-109.427882,88,8.773912
-116.093556,92,8.921008
-117.385223,81,9.043339
-281.187895,129,9.262106
-46.096114,66,9.377668
-47.812169,66,9.486304
-117.295081,82,9.619944
-144.080917,83,9.74398
-118.547829,71,9.932976
-522.3186,169,11.983142
-108.066635,137,12.173686
-332.093654,105,12.295304
-119.810569,100,12.460032
-159.418951,129,12.715633
-245.111519,89,12.826976
-65.303045,89,12.939527
-487.406256,112,13.110857
-171.742389,102,15.446703
-180.046535,86,15.547645
-155.992991,101,15.686912
-132.477588,137,15.851756
-311.28161,164,16.039912
-155.199595,158,16.233814
-244.872433,129,16.382581
-266.854543,139,16.546054
-87.960219,77,16.65938
-154.078951,107,18.892621
-78.860676,83,18.99519
-71.169594,73,19.083959
-91.135239,94,19.187345
-251.648244,93,19.292143
-92.436954,74,19.373852
-177.224841,190,19.676018
-105.22797,95,19.779659
-237.566769,170,19.969732
-248.098372,176,21.83636
-172.294099,71,21.913154
-201.128189,96,22.017915
-149.791021,158,22.204054
-527.075557,133,22.35378
-96.350265,90,22.460703
-224.239838,112,22.61823
-167.506541,105,22.744521
-45.789991,80,22.832788
-71.221007,115,24.636304
-112.403739,103,24.757624
-184.921382,152,24.932323
-229.686393,159,25.129439
-61.232201,118,25.29817
-100.53981,104,25.459059
-65.604399,81,25.551402
-117.584756,98,25.666204
-190.327701,144,25.835846
-186.623732,111,27.641795
-219.515417,109,27.758208
-53.271728,77,27.846928
-65.373532,115,27.985163
-65.659501,125,28.136425
-311.61467,115,28.274287
-106.219775,132,28.434726
2.682239,78,28.522373
-353.466612,106,28.641324
-99.473086,104,30.170409
-183.726406,106,30.288666
-145.680297,105,30.403337
-143.561039,93,30.505432
-79.486933,137,30.648115
-326.920175,73,30.719925
-52.200011,106,30.824882
99.236425,1000,33.284482
-112.641486,116,33.410629
-3.054623,80,33.487731
12.34042,96,33.58935
-61.384217,112,33.702363
-225.832322,127,35.258475
-382.90532,99,35.369721
-252.807265,78,35.452321
-64.256336,115,35.579859
-96.541982,112,35.836287
-27.423041,77,35.930966
-71.66686,79,36.024825
-243.478061,120,36.170219
-400.141293,93,36.273563
-230.212478,92,36.370772
-38.644672,74,37.912902
-324.529766,132,38.052664
21.677954,109,38.164353
-27.994021,119,38.296847
-30.283702,142,38.457747
-67.533821,136,38.607597
-83.124168,122,38.735628
-8.444773,160,38.973412
-59.393721,130,40.576482
-36.061059,124,40.701
-8.735991,95,40.81216
-22.305494,107,40.922983
-109.773939,146,41.072085
11.052438,119,41.19504
-1.896923,132,41.335212
-283.58213,120,41.458517
-49.318419,147,43.04753
-32.121323,147,43.196336
-133.029776,147,43.352516
-183.63571,114,43.476401
-337.974523,118,43.59839
-105.631657,104,43.71519
-130.75865,150,43.941574
-354.761654,114,44.06723
-257.478681,130,45.750494
-81.789312,83,45.843023
-37.05896,118,45.983591
-34.946319,82,46.070545
-58.345636,170,46.245735
-71.737757,110,46.356069
-57.427139,107,46.469717
-34.677367,102,46.572385
-212.84121,99,46.678343
-71.431809,105,46.786916
-195.826139,125,48.38713
-188.86025,139,48.534974
-53.412751,96,48.634857
-76.15867,91,48.734044
-46.443779,102,48.843568
-191.197102,111,48.962751
-181.282763,134,49.116632
-24.852062,124,49.249161
-51.495012,144,50.852303
-70.765285,72,50.924936
-22.261467,140,51.076975
-39.252526,90,51.178536
-199.960587,121,51.325194
-37.408261,110,51.436071
-33.861889,137,51.585954
35.07169,132,51.740161
-171.528868,118,51.863169
-178.776108,123,53.446763
1.951949,111,53.562455
-210.711405,155,53.736871
-52.945876,133,53.896226
-85.110886,152,54.062504
5.041501,137,54.20869
-60.999319,110,54.323039
-157.238578,330,56.182418
0.020915,127,56.389185
87.263718,1000,59.91244
-35.234037,145,60.352275
-0.840439,151,60.596029
7.279652,205,60.908366
-38.189179,120,61.089785
-4.442912,129,61.269857
-213.048389,188,63.441853
-70.09276,125,63.569116
-185.916924,118,63.692913
-34.309849,167,63.863976
-37.521929,149,64.166354
-79.519673,174,64.364789
-116.60692,153,66.42477
5.520538,140,66.583543
-95.983792,161,66.759971
-119.442011,125,66.892439
12.86355,189,67.094973
-29.629629,155,67.2638
-445.965229,136,67.402126
-223.030449,110,69.04285
-190.867586,157,69.206952
-46.586328,179,69.414564
-117.219748,155,69.58803
-9.243677,166,69.783886
-208.874889,201,69.999949
12.227131,171,71.661715
18.090797,150,71.826323
11.777262,138,71.978444
116.760242,1000,74.559017
-55.305251,184,74.758858
-2.596621,173,74.940848
103.505233,1000,77.473165
-11.263339,165,77.655294
-146.471869,263,79.399844
-163.617499,291,79.711372
-14.347778,142,79.856052
38.953685,129,79.991264
91.86494,1000,82.698164
35.913332,1000,85.533777
79.296723,162,85.72576
49.933771,166,85.915379
12.822567,249,87.791295
-196.409109,182,88.008068
99.381755,1000,90.89319
-49.271366,235,91.169104
-11.422986,215,91.431213
-95.611153,286,91.778513
-34.439394,380,93.879282
-29.199367,242,94.14851
-11.739952,211,94.386693
244.914794,350,96.449791
-17.021815,226,96.715189
266.519665,878,99.578281
-9.807235,219,99.837197
5.844635,162,100.029318
183.911135,653,102.427391
-19.175936,225,102.683302
53.274264,220,102.935342
293.953858,320,103.311048
-17.188167,196,105.167397
-35.84882,197,105.391892
-78.048027,195,105.614761
6.806328,187,105.825212
-47.054948,164,106.011834
9.95756,129,106.162247
2.365324,206,107.986287
11.715831,177,108.186268
57.532254,209,108.417149
-4.083828,222,108.671507
14.911382,208,109.002387
-17.681856,253,110.983048
14.104016,249,111.299665
-30.936501,213,111.554028
199.651446,346,113.55528
-18.076752,227,113.818576
7.727668,262,114.158686
-32.006396,214,114.397462
251.093705,286,114.728827
-21.750068,275,116.737982
261.098075,473,117.325832
-60.878342,270,117.643078
8.217169,231,119.561198
256.748377,381,120.023515
-107.926297,489,122.228302
-18.005365,309,122.579072
213.518207,460,123.103763
-168.858971,495,125.329294
214.47574,343,125.732724
-39.640348,303,126.088599
-60.400789,265,127.98584
-79.85409,235,128.24939
234.635211,338,128.627126
253.574119,306,130.716998
265.051593,275,131.042211
-118.461431,289,131.376025
-78.945334,424,133.535019
235.766486,348,133.945317
263.650484,363,134.353031
25.411343,171,134.554986
8.453391,254,136.47296
225.781009,376,136.906503
239.98661,306,137.247218
219.05136,420,139.440161
-0.535827,215,139.78029
254.648027,222,140.034685
-17.982271,233,140.319905
