#{"t_start": 1786226036.2779136, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.141864
-87.205998,119,0.274931
-124.427315,85,0.384272
-126.323966,80,0.484776
-113.142891,105,0.6192
-319.267337,114,0.749326
-120.03837,96,0.866538
-53.017653,115,0.996969
-114.734216,100,1.126268
-198.106967,77,1.219476
-97.459798,73,2.207133
-377.300133,89,2.326242
-185.905038,134,2.503666
-297.342316,92,2.684086
-219.031423,178,2.985278
-161.798701,118,3.158999
-68.864235,65,3.275662
-275.301751,98,3.412524
-185.700961,79,3.523708
-285.880908,92,3.656405
-302.889108,100,4.775245
-202.23271,114,4.905025
-148.995999,96,5.022565
-77.468519,89,5.228415
-169.673915,86,5.356589
-128.169506,103,5.51222
-238.585801,87,5.647597
-260.419249,126,5.816784
-122.148041,89,5.935776
-44.770711,139,6.118485
-60.883145,86,7.138671
-236.700031,125,7.305476
-289.431479,146,7.538459
-179.637778,92,7.693908
-46.107571,67,7.816422
-139.902984,120,8.198577
-100.76446,73,8.354711
-286.285588,113,8.577732
-53.605776,71,8.719688
-201.644163,121,8.913689
-190.861281,151,10.41203
-134.430901,111,10.606813
-112.988549,101,10.753507
-184.158001,147,10.991553
-103.90656,113,11.143302
-97.767461,71,11.230191
-264.477365,109,11.371276
-75.635522,104,11.496211
-80.062323,93,11.605578
-77.605454,100,12.632869
-192.467564,119,12.787921
-202.473776,110,12.910077
-445.3037,122,13.065808
-299.742241,161,13.26677
-509.25068,136,13.449062
-296.055424,116,13.614712
-75.60143,111,13.76326
-255.381611,89,13.955235
-120.468131,146,15.274854
-49.836344,102,15.39708
-70.232356,95,15.551453
-239.199452,165,15.839287
-238.496191,112,15.986611
-262.75374,152,16.188477
-108.943675,151,16.391344
-328.485615,146,17.760929
-18.31381,151,17.951229
-250.207899,117,18.101171
-113.913392,136,18.256111
-55.616208,167,18.465204
-116.905215,200,18.693136
-55.906837,149,18.858746
-19.643575,124,19.960159
-49.33022,202,20.201071
-241.088523,188,20.404073
-62.841317,101,20.52724
-71.827669,113,20.66787
-85.346124,128,20.828052
-59.33363,137,21.002219
-82.224139,169,22.153056
-80.198266,165,22.36113
-361.062257,165,22.602952
-39.418113,154,22.799676
-69.487458,87,22.899143
-184.987032,107,23.029205
-294.769212,330,24.227008
-142.894993,154,24.387038
-48.320756,185,24.578375
-30.778645,166,24.757037
-113.526264,156,24.915662
33.770592,1000,26.799317
-282.114692,162,26.957743
-94.560056,160,27.132388
-139.037447,149,28.104395
-103.251525,116,28.210928
-189.504786,137,28.344115
-113.758072,231,28.573394
-319.820969,131,28.702894
-159.277292,193,28.904187
-217.821409,157,29.892001
-274.037331,185,30.083713
-167.080195,152,30.230402
-18.051769,185,30.42059
-88.065539,231,30.651603
-109.531092,127,30.773436
-117.413742,147,31.752572
-412.899799,269,32.030145
-464.051401,270,32.310856
-448.276305,125,32.436247
-129.118853,319,33.605342
-485.784645,292,33.901719
-62.459031,230,34.14809
-49.237477,136,34.277302
-247.247477,285,34.569968
78.167819,1000,36.528977
-4.112682,279,37.68782
-44.468061,245,37.941525
-240.697977,532,38.481596
-312.496443,319,39.619444
-420.721217,229,39.841909
-547.623558,277,40.129957
-416.89055,256,41.188092
-514.47048,201,41.388643
-538.059212,441,41.827147
15.654623,226,42.060257
-205.001113,472,43.368478
-50.703712,222,43.601311
-90.668742,253,43.841624
-386.419146,226,44.930973
-335.829826,280,45.237735
-255.056702,237,45.479714
-8.424469,254,45.73145
-83.750015,366,46.951234
-173.364484,202,47.147598
-14.286198,244,47.402683
-203.398995,203,47.602023
-18.478959,292,48.724166
-250.908517,370,49.196025
-56.310518,304,49.501333
-262.715244,417,50.829911
-90.839612,269,51.10831
-199.462342,354,51.45971
-163.638954,409,52.69061
-245.533345,501,53.182809
-100.142576,273,53.476531
-13.109368,288,54.620978
-211.243952,456,55.089212
-107.485284,292,55.392256
-78.044134,432,56.69959
-49.096759,430,57.139707
124.480293,641,58.619012
87.535057,1000,60.49131
43.217114,1000,62.348134
-12.024019,437,62.776757
111.086805,1000,64.65001
132.408529,1000,66.517593
-314.038579,875,68.27809
-194.623762,712,69.876237
-253.449356,963,71.707561
-260.01679,809,72.528491
-24.727545,1000,74.491605
-103.034681,1000,76.33638
-95.177845,1000,78.191718
-82.96997,1000,80.043953
-54.084959,1000,81.885787
-27.33269,1000,83.805248
-45.90122,1000,85.637755
-61.769626,1000,87.504903
-54.110532,1000,89.354556
-64.706642,1000,91.22872
-51.231344,1000,93.092517
-74.535534,1000,94.950695
-84.273061,1000,96.848879
