#{"t_start": 1786222022.077704, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.039218
-131.249228,91,0.057438
-207.867674,68,0.070034
-28.939202,100,0.102772
-165.300501,102,0.132093
-402.625129,96,0.150808
-157.741211,85,0.170918
-229.135721,81,0.193255
-119.822411,103,0.21732
-428.380855,88,0.237621
-257.593606,92,0.282412
-373.863151,115,0.427739
-315.37266,98,0.553583
-116.702875,79,0.655263
-61.82908,61,0.730188
-68.790079,65,0.807031
-114.352528,105,0.931482
-73.555808,83,1.030289
-129.406477,70,1.110486
-108.922266,73,1.193184
-163.056749,75,1.278532
-231.598208,122,1.393396
-147.811579,98,1.512414
-118.901025,98,1.607089
-190.462719,111,1.739677
-42.815765,82,1.829666
-62.091575,123,1.970127
-26.722358,148,2.141361
-100.167045,144,2.30785
-91.020818,116,2.441952
-41.887391,80,2.539784
-363.411402,148,2.723774
-70.996607,185,2.928552
-106.765101,158,3.107553
-98.283745,103,3.223482
-76.606036,185,3.421288
-101.624128,139,3.65644
-123.084703,123,3.808596
-97.647612,66,3.883923
-38.365484,114,4.024237
-64.166405,96,4.141636
-143.841971,159,4.324411
-47.922697,242,4.608561
-29.13003,166,4.788558
-15.286549,204,5.008424
-75.685839,228,5.265938
-77.592254,200,5.502486
-28.731599,210,5.758887
-11.005038,154,5.949615
-51.732276,208,6.202529
-31.807798,176,6.391288
-27.192388,129,6.557939
-117.916785,711,7.491619
-31.033523,1000,9.018149
-91.864414,1000,10.967404
-119.668348,1000,12.897548
198.308233,874,14.52991
-151.678243,1000,15.955334
-91.947087,1000,17.652186
-156.585855,1000,19.004121
-115.261519,1000,20.676077
-64.922392,1000,21.997658
-114.288413,1000,23.639859
-48.57081,1000,25.006868
-100.746272,1000,26.377914
-54.357687,1000,27.723292
-84.309597,1000,29.056928
-107.024256,1000,30.380512
-66.916342,1000,31.723082
-46.168783,1000,33.020059
-179.588272,581,33.811723
-100.238252,1000,35.125275
-38.153555,1000,36.492436
-87.100118,1000,37.768015
-2.224674,1000,39.100595
-97.928317,309,39.489764
1.183477,1000,40.813685
-23.293965,1000,42.162278
-214.813617,989,43.5017
-49.382086,237,43.834677
-26.68222,1000,45.175658
-38.121248,1000,46.50975
-30.106954,1000,47.870779
-16.688085,1000,49.186485
-57.760848,1000,50.517483
-39.351664,1000,51.830309
-51.231109,1000,53.172671
-43.076118,1000,54.520426
-55.218846,1000,55.844874
-34.915672,1000,57.171367
-69.85218,1000,58.57107
-78.001656,228,58.889789
-71.457129,1000,60.224785
-65.073376,1000,61.506971
9.19428,1000,62.768804
-49.766518,1000,64.054625
-44.608923,1000,65.317009
-0.113186,1000,66.579338
