#{"t_start": 1787080514.9746165, "env_id": "LunarLander-v3"}
r,l,t
-10.619843,71,0.028738
-424.936286,88,0.062036
-138.518827,62,0.072086
-348.439234,128,0.088742
-341.179194,76,0.103711
-242.98331,106,0.113455
-91.491771,59,0.121876
-117.730363,88,0.129681
-124.720688,85,0.148652
-102.106967,112,0.162552
-382.809314,74,0.170717
-478.266342,93,0.224173
-367.936632,86,0.343457
-333.284173,105,0.51592
-134.897327,115,0.706086
-318.556308,99,0.868004
-76.940133,149,1.109354
-241.307275,120,1.305293
-361.69983,92,1.461927
-423.303256,79,1.569206
-312.801587,122,1.762568
-231.484744,86,1.902535
-167.037662,68,2.015285
-181.782339,114,2.202898
-216.89743,177,2.497518
-229.940121,101,2.671679
-140.552649,110,2.858592
-67.862303,68,2.973844
-90.46296,69,3.085811
-131.153884,96,3.247975
-93.331699,80,3.381244
-67.640653,62,3.4817
-170.53284,105,3.659446
-225.909335,129,3.872448
-98.79045,124,4.080261
-61.819305,73,4.202675
-292.882854,131,4.420243
-132.221714,93,4.578563
-115.785462,108,4.765288
-79.890065,82,4.908981
-81.183663,83,5.046668
-81.175168,122,5.195548
-173.94674,76,5.324419
-119.31222,115,5.522263
-223.495119,135,5.770631
-35.139733,150,6.032479
-152.282573,88,6.190637
-178.851134,82,6.335474
-293.652087,118,6.542244
-97.820381,103,6.706078
-75.538697,86,6.858382
-54.48829,145,7.116793
-148.14635,115,7.328666
-169.974657,104,7.514018
-236.721977,105,7.702135
-175.276167,128,7.93283
-218.330471,83,8.089143
-110.085426,100,8.272625
-387.14476,121,8.482517
-121.490028,144,8.739425
-398.516129,105,8.933152
-207.504684,72,9.065043
-308.153633,119,9.274035
-439.194149,136,9.52315
-274.741318,123,9.752301
-254.243053,128,9.987067
-174.430036,123,10.213578
-90.709461,123,10.445119
-255.829828,101,10.630143
-143.327372,119,10.853738
-127.787911,130,11.144016
-106.406553,74,11.280091
-105.868347,90,11.4426
-158.094935,146,11.636107
71.776941,1000,13.313447
-227.031019,156,13.593481
-120.036097,96,13.767214
-182.836932,122,13.991369
-177.145772,118,14.218404
-107.320271,145,14.494493
-203.792468,120,14.711523
-32.789859,161,15.00117
-187.33942,155,15.191297
-38.598844,127,15.312701
-17.343585,141,15.524478
-167.30599,111,15.740374
-96.104345,127,15.977282
-116.935679,142,16.282144
-155.605242,133,16.534317
-180.338014,109,16.692485
-107.03152,139,16.921222
-120.043941,142,17.188401
-151.956742,96,17.36918
-220.615875,144,17.644893
-98.905096,117,17.861328
-64.577414,126,18.087639
-143.12701,113,18.253096
-83.325491,151,18.542905
-196.905647,130,18.747756
-55.831466,198,19.124384
-27.988115,172,19.456136
-63.566166,98,19.613814
-134.41718,84,19.77611
-78.1819,181,20.123742
-85.187322,124,20.355062
-75.891867,127,20.608012
-58.683306,82,20.76644
-124.998031,200,21.118117
-79.355176,201,21.336653
-115.879774,111,21.519392
-21.719286,371,22.235629
-114.459737,214,22.650377
10.539751,194,23.063167
1.647187,305,23.478849
-88.512525,84,23.565462
-93.848431,228,23.817094
-30.389203,334,24.421101
18.164759,1000,26.350372
-24.283762,148,26.612858
-112.300622,382,27.266062
22.720656,174,27.548487
-39.443077,299,28.124385
-50.350114,269,28.609679
28.418441,1000,30.20342
-22.68436,172,30.478428
-27.291215,173,30.680099
83.372218,1000,32.06859
-49.785372,325,32.636008
32.691147,1000,34.259753
-28.830758,1000,36.017435
-87.945767,1000,37.312091
-53.677042,1000,39.348235
-126.873168,1000,41.414217
-86.864909,1000,43.519763
125.577501,686,45.007669
-111.311703,1000,46.849448
-108.616173,1000,48.956798
-117.991759,484,50.01909
-90.288505,1000,51.966539
-57.459767,1000,53.786282
-115.049837,352,54.42812
-129.544502,347,55.145
-181.131431,635,56.500304
-170.504466,571,57.715196
-149.757344,484,58.765482
-82.396269,1000,60.620062
-191.32359,648,62.034853
-91.182106,1000,63.894879
-93.027137,690,65.190906
-117.731932,340,65.934759
-109.211538,1000,68.001493
-107.587035,326,68.717213
-103.198292,1000,70.525418
-44.742077,1000,72.248862
-86.469975,173,72.465381
122.366267,861,73.696135
-63.464156,1000,75.648164
-96.343685,167,75.944212
-45.898689,1000,77.703863
-97.935311,851,79.277956
-25.257843,1000,80.980497
-142.756683,857,82.619378
-107.929558,229,83.126849
124.019211,820,84.905473
-132.95694,872,86.652074
-45.386908,1000,88.381752
196.53156,710,89.69837
180.900139,629,90.524198
-51.636055,469,91.44276
161.243029,709,92.428446
117.552503,637,93.60986
-72.81976,661,94.767142
161.335334,683,96.278477
183.418577,690,97.636465
124.187284,575,98.399216
-148.90269,505,99.023511
149.714625,717,100.389738
-114.830209,440,101.328357
172.620239,764,102.821312
-122.108975,121,103.083858
191.447527,558,104.254399
215.952546,595,105.458101
206.448835,455,106.290652
176.098885,565,107.370288
-93.244314,492,108.285888
196.72035,537,109.364154
231.596932,427,110.160583
246.844886,470,110.763745
218.693874,625,112.187798
189.728055,494,113.245783
-39.340876,335,113.651913
-102.836172,144,113.831961
179.392961,513,114.903353
179.176925,465,115.835103
184.917481,473,116.551083
233.267084,467,117.577207
185.134073,486,118.692929
208.2279,656,119.887825
219.074872,463,120.914946
167.71207,519,121.912176
193.859993,536,122.62182
-76.518535,348,123.389307
226.466991,488,124.466675
142.74263,883,125.887767
191.137968,614,127.056097
169.012081,676,128.27012
145.513187,662,129.726914
164.206344,736,131.355936
173.29454,468,132.129447
152.765521,621,133.499164
171.550776,501,134.594238
115.864382,928,136.617985
-37.771849,1000,138.474836
76.658791,935,140.415159
-47.231057,1000,141.867928
-32.565761,1000,143.693041
-6.739135,1000,145.871531
-47.934856,1000,147.631341
-24.368618,1000,149.811144
-66.705402,1000,151.977111
-26.940717,1000,153.845721
-47.974553,1000,156.005794
-150.482197,909,158.048651
-34.091344,1000,160.260957
-25.643481,1000,161.934056
-37.454081,1000,164.130565
-42.62422,1000,166.332723
-56.740126,1000,168.7614
-59.462565,1000,171.083686
-47.37938,1000,173.262493
-43.985481,1000,175.50736
-29.181028,1000,177.820614
-34.597674,1000,180.137618
-36.199508,1000,182.034628
-40.618179,1000,184.266311
-5.812139,1000,185.97501
-8.529972,1000,188.233127
-79.617258,1000,190.405807
-61.621989,1000,192.595335
-51.575749,1000,195.16055
-28.862629,1000,197.408786
-76.613285,1000,199.53435
-24.78843,1000,201.440323
-21.123963,1000,203.426693
-24.431917,1000,204.999763
-54.375838,1000,207.097545
-40.963678,1000,209.271479
-45.833075,1000,211.136894
-33.163471,1000,212.95214
-66.897606,1000,215.024493
-7.283032,1000,217.225553
-1.065047,1000,219.436979
-8.448418,1000,221.598394
-45.995969,1000,223.509113
-41.805406,1000,225.698044
-48.224794,1000,227.876634
-35.589193,1000,230.118799
-34.804596,1000,232.314508
104.021296,938,234.271134
-29.348355,1000,235.960683
-22.980994,1000,238.098271
-38.760878,1000,240.21448
-12.299472,1000,242.431274
-22.707689,1000,244.554562
137.227485,964,246.792313
-36.341588,1000,248.923084
5.574623,1000,251.264959
-34.903545,1000,253.583547
-33.24961,1000,255.595759
-5.429675,1000,257.862077
-34.796651,1000,260.354828
-47.213941,1000,262.842459
-8.46454,1000,264.980394
-9.230281,1000,267.369458
112.418058,912,269.410515
-49.105572,1000,272.130086
-35.5507,1000,274.492469
-25.992286,1000,276.60709
-189.395599,748,278.087587
-13.211461,1000,280.30872
-53.520958,1000,282.415775
-6.35367,1000,284.787626
-155.595528,638,286.240339
-45.447599,1000,288.328732
-49.764779,1000,290.860855
7.870929,1000,293.380289
-178.416062,379,293.899589
-198.554454,114,294.053656
-156.914689,1000,296.357961
