#{"t_start": 1786696988.0423784, "env_id": "LunarLander-v3"}
r,l,t
-228.221121,121,0.220932
-88.326591,73,0.325116
-92.592539,148,0.477353
-163.076761,91,0.573782
-197.795155,100,0.678566
-297.477008,96,0.786186
-157.747394,85,0.876592
-139.885214,84,0.968543
-69.965793,68,1.044013
-102.560663,83,1.138248
-268.167961,84,2.306733
-174.128829,97,2.500026
-220.010975,113,2.702276
-123.880776,78,2.885753
-55.674236,69,2.972513
-97.369899,89,3.219981
5.565713,85,3.380119
-81.74932,77,3.498962
-220.262669,107,3.815093
-80.306395,61,3.958407
-112.500141,120,4.212737
-155.152466,75,4.316721
-62.868222,73,5.701379
-106.246758,64,5.788691
-235.265169,103,5.930494
-211.993222,99,6.042066
-125.277883,147,6.199288
-348.880033,92,6.325926
-197.866422,112,6.5107
-336.262086,113,6.686677
43.252122,92,6.798743
-333.64486,121,6.991625
-439.747049,114,8.955494
-48.358793,130,9.147211
-141.002857,113,9.342116
-330.300743,88,9.502863
-81.216924,65,9.615185
-208.233478,97,9.90402
-121.912597,81,10.063175
-313.237529,94,10.22957
-294.057416,85,10.358175
-198.208987,82,10.477924
-133.850528,104,10.601774
-238.935793,124,11.993745
-114.729658,77,12.093265
-114.406974,163,12.287769
-205.835549,107,12.435944
-91.02011,78,12.544431
-130.262416,65,12.70586
-68.851887,93,12.883787
-330.027601,94,13.033664
-107.048266,97,13.173195
-86.579755,75,13.262025
-243.214209,118,14.421372
-90.030815,73,14.525699
-164.526168,101,14.69003
-394.460325,131,14.921322
-197.162548,122,15.060768
-128.483644,136,15.228488
-364.782074,158,15.418854
-228.654673,126,15.557219
-196.122072,109,15.670819
-165.745018,106,16.70648
-90.296402,70,16.778186
-130.704506,96,16.87855
-123.434171,88,16.962539
-82.92147,141,17.113115
-89.006308,68,17.184651
-78.631741,105,17.28468
-127.007819,62,17.344407
-156.33887,68,17.409856
-123.834627,69,17.482864
-187.567257,132,17.605281
-52.894683,116,18.844429
-192.160288,121,19.079978
-161.82408,133,19.338879
-88.751052,114,19.485426
-73.940027,61,19.549041
39.696105,84,19.636592
-106.50115,106,19.780932
-168.306644,96,19.948309
-204.577494,89,20.052248
-85.844392,111,20.175347
-241.212161,128,21.293254
-135.471551,85,21.39679
-14.260027,150,21.583202
-81.281509,145,21.855955
-64.600943,154,22.112339
-95.898299,83,22.217958
-96.107313,101,22.335232
-9.271611,133,22.47171
-84.657268,79,22.562419
-193.683768,98,23.601443
-103.7019,131,23.740395
-126.634491,73,23.811543
-61.588754,95,23.904797
-176.006786,80,23.981509
24.589563,149,24.126654
-206.716268,104,24.225084
-113.022246,108,24.329006
-189.313555,87,24.415028
-143.437135,90,24.497605
-173.843021,107,25.557058
-118.633969,105,25.665828
-150.674078,142,25.801081
-91.769914,103,25.90372
-37.300216,98,25.995015
-138.844188,115,26.110784
-199.110226,166,26.268571
-159.672159,100,26.374462
-42.222119,116,27.464464
-24.377228,101,27.571165
-74.502475,131,27.702168
-43.653744,74,27.775415
32.132611,91,27.863605
-15.875426,106,27.975149
-107.573769,88,28.129213
-92.247464,108,28.247506
96.689145,1000,30.17178
-179.169535,144,30.304381
-1.180679,102,30.414754
-92.349335,90,31.512586
-37.720961,106,31.616547
-14.928806,122,31.738837
-114.633588,135,31.877607
-244.716829,167,32.053925
-35.317278,146,32.188061
-85.473373,133,32.309383
-73.674869,116,32.418629
-92.773721,100,33.407961
-75.150744,125,33.541513
-29.371804,124,33.671839
-31.298738,137,33.807029
-46.55628,119,33.929396
-58.536138,108,34.030855
-27.425865,158,34.176334
-73.656418,113,34.299362
-47.546392,77,34.376744
-79.95692,155,35.482468
2.486491,153,35.637645
-13.085124,134,35.761868
-5.05559,126,35.898801
-47.603894,97,35.99223
2.05204,115,36.097794
-19.369079,144,36.231608
-31.272545,116,36.346204
-55.865903,149,37.390623
-39.868081,142,37.527012
-45.713923,111,37.635257
1.953742,118,37.749262
33.517743,132,37.881076
-78.608144,136,38.014118
-109.462559,107,38.172296
-50.611176,99,38.271698
-23.88964,119,39.299753
-14.057779,120,39.417882
-85.704886,161,39.570506
-19.239033,124,39.683732
19.209018,151,39.830545
-78.688887,168,39.985966
23.592203,104,40.090486
23.261676,129,40.212323
47.777258,104,41.232244
6.657761,108,41.333288
-35.973781,162,41.487011
-42.320106,154,41.639932
-73.345138,126,41.766682
-16.533721,123,41.877697
-63.270729,136,42.004174
-160.603307,296,43.214092
-67.949093,157,43.362576
-53.320761,172,43.529073
29.952731,148,43.68935
11.933981,109,43.795603
-24.66974,161,43.944988
-53.432971,118,44.956131
-124.11564,239,45.193166
47.753721,129,45.310363
-22.092258,178,45.492433
7.815819,156,45.631629
-45.914788,133,45.751648
-22.581324,128,45.873384
-15.678909,170,46.9293
34.046919,126,47.052825
-9.911783,131,47.180277
12.244532,108,47.284636
12.452597,110,47.40304
-16.080809,125,47.519869
62.465962,153,47.664991
50.16697,158,48.684318
-99.181109,496,49.302099
9.299147,158,49.467788
29.197154,150,49.624048
-207.173565,295,50.800585
-62.360284,129,50.930758
-61.990228,184,51.113016
-9.176557,163,51.278628
-10.676365,127,51.402032
40.841934,138,51.539085
-19.301728,128,51.666307
11.761087,128,52.808511
21.229567,181,52.987245
-35.919293,110,53.092144
-15.089643,142,53.242881
29.028237,115,53.354559
77.839245,1000,55.317125
13.635946,126,55.431399
9.968387,100,55.540843
3.974266,122,55.658573
36.360537,88,55.755007
30.984837,172,56.842706
11.766053,160,57.00337
14.837902,161,57.233923
-85.590794,250,57.501269
113.967896,1000,59.533617
82.690107,1000,61.419195
6.055652,115,61.52405
-29.201419,132,61.656939
-44.097481,117,62.687995
22.779796,141,62.829498
3.209492,145,62.969584
-57.67187,109,63.070902
10.339152,132,63.212151
29.379567,113,63.320303
56.72069,141,63.452737
34.645117,132,63.572204
48.07045,102,64.629834
-51.309498,147,64.786361
-55.11598,114,64.913563
-1.103703,122,65.037476
-70.237107,164,65.189797
18.018905,122,65.321706
-31.207948,125,65.457312
-87.712875,132,65.594383
27.369531,107,66.644044
13.269564,111,66.753692
11.366975,100,66.855762
37.86107,145,67.007155
-6.778618,115,67.12172
76.49884,1000,69.294496
-3.87787,1000,71.449685
-3.248746,122,71.577428
-25.570163,128,71.713936
27.904669,122,71.849459
-60.347894,226,73.125702
-109.446004,297,73.446885
-9.58473,115,73.577012
-11.841451,125,73.718819
52.644835,87,73.812639
36.39293,123,73.93749
-8.993222,107,74.062877
32.908819,89,74.157613
63.352209,95,75.284009
8.379474,162,75.456814
20.139023,94,75.55154
3.416277,152,75.708741
22.257553,155,75.874038
20.137165,135,76.017298
15.722727,95,76.113129
48.150623,145,76.265965
83.065537,1000,78.431239
42.883051,124,79.65172
0.345236,172,79.846384
92.876304,1000,82.013762
19.86658,138,82.159381
94.773506,1000,84.28412
102.459744,1000,86.427174
19.211375,160,86.604984
43.591942,127,86.745238
99.773465,1000,88.9576
1.326858,174,89.144988
113.632467,1000,91.296631
15.307206,169,91.473672
-20.515063,165,92.716885
-46.409027,150,92.880522
128.999682,1000,95.358508
38.637242,159,95.544391
40.644561,128,95.696605
20.043251,149,95.899764
-6.006999,154,96.090338
46.65826,155,96.309642
-9.027962,123,96.483583
22.975918,170,98.065185
159.323457,1000,100.514386
58.98096,142,100.664024
2.315883,155,100.843912
59.272481,152,101.009151
108.339784,1000,103.28774
21.486715,156,103.452372
-17.093322,149,103.624822
136.911484,1000,105.780619
