#{"t_start": 1786694412.1504571, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.162817
-87.205998,119,0.391893
-124.427315,85,0.517889
-126.323966,80,0.729849
-113.142891,105,0.866231
-319.267337,114,0.991946
-120.03837,96,1.105674
-53.017653,115,1.250013
-114.734216,100,1.368715
-198.106967,77,1.45675
-91.054889,71,2.434613
-231.0213,86,2.530513
-125.967848,67,2.606523
-93.74587,70,2.732047
-268.504777,97,2.927424
-88.851797,80,3.039497
-128.299528,72,3.19466
-394.363646,90,3.623514
-203.962033,97,3.904011
-87.258407,89,4.119543
-119.890201,63,4.259969
-71.452071,117,4.412497
-151.928493,85,5.419784
-341.553354,71,5.494027
-111.27099,68,5.568965
-98.039091,98,5.7048
-149.845818,103,5.825753
-99.840378,89,5.921642
-273.127944,124,6.078978
-321.730558,92,6.207222
-229.700181,99,6.327367
-116.775128,89,6.4314
-281.859839,119,6.563465
-2.492699,90,7.56783
-130.186822,112,7.69953
-133.019606,80,7.788741
-122.602095,60,7.851703
-253.205259,92,7.949444
-219.055271,98,8.128848
-132.02577,67,8.363245
-91.318761,83,8.463758
-195.009716,108,8.59558
-181.013177,103,8.749635
-297.916414,105,8.882301
-204.293917,88,10.344833
-91.339193,64,10.421687
-243.911855,127,10.571337
-86.011482,64,10.641614
-95.247404,85,10.746043
-105.914275,62,10.822566
-143.7435,81,10.90946
-108.9824,96,11.025666
6.032985,102,11.145987
-201.567229,122,11.284757
-145.902654,125,11.434911
-152.353863,90,12.651409
-118.590708,87,12.812469
-116.922534,85,12.941797
-84.675908,73,13.02885
-132.515571,67,13.102618
-72.229835,83,13.284642
-207.871905,144,13.539323
-161.739455,106,13.699139
-88.917591,116,13.837192
-213.219608,79,13.930782
-456.5726,113,14.104473
-69.989818,82,15.152772
-126.814198,103,15.300416
8.843031,93,15.621094
-196.012531,88,15.816036
-80.977518,65,15.912189
-238.675071,104,16.051341
-218.613184,73,16.135841
-191.390707,87,16.23716
-35.718274,129,16.371925
-49.677151,145,16.524998
-102.974536,101,16.640113
-92.907283,62,17.637811
-79.609137,68,17.705268
-244.992636,129,17.833865
-111.37293,149,17.989275
-322.743665,97,18.111792
-209.748653,113,18.266617
-162.18492,99,18.390975
-110.774767,155,18.764685
-215.630734,96,18.994336
-110.879061,128,20.152793
-285.867099,218,20.386701
-185.595017,102,20.492327
-107.368156,86,20.580159
-230.362552,182,20.776465
-218.181171,197,20.975857
-100.57175,142,21.141005
-76.806432,135,22.244685
-181.821051,155,22.571752
-63.273607,111,22.765941
-118.827275,97,22.900697
-81.470101,155,23.080837
-163.552538,123,23.211301
-172.407839,139,23.383204
-46.266889,138,23.629997
-177.548754,149,24.752546
-102.925723,99,24.917601
-40.221858,105,25.179079
-50.854585,114,25.462656
-74.437934,154,26.111317
-74.396976,90,26.287941
-36.764311,142,26.550323
-61.072912,137,26.750546
-26.444732,131,28.264015
-3.386368,166,28.501203
-105.893781,105,28.630895
-109.381503,133,28.817219
-29.735737,143,29.007672
-97.335389,156,29.197798
-200.073453,143,29.40318
-18.298068,97,30.634983
-48.989937,122,30.837666
-90.793543,90,30.97131
-159.827745,202,31.240212
-73.760949,165,31.42412
-30.285655,130,31.618393
-15.396988,199,32.087923
-178.538392,152,33.189039
44.813859,117,33.315418
64.798221,1000,35.808459
-98.130416,244,36.092483
-237.257074,178,36.29249
-96.549686,184,36.497628
-123.104197,101,36.611514
-249.004126,157,36.786023
-93.479823,211,38.485077
-35.231477,320,38.828764
38.515736,161,39.053664
-72.976594,124,39.199583
-92.351176,138,39.359506
-73.655815,186,40.479965
-102.010101,209,40.764091
-208.909541,273,41.377729
-129.350771,172,41.630582
-8.258856,127,41.841102
-193.43322,209,43.23183
-81.402813,176,43.429956
-89.128878,186,43.629379
-48.315504,147,43.779277
-68.477785,239,44.050658
-25.304459,189,44.252162
-115.262295,170,45.352818
30.750604,160,45.525078
-127.563623,137,45.668411
-66.638702,160,45.843433
-59.619005,208,46.061137
12.756414,162,46.234713
-40.801463,190,47.338308
-42.778215,164,47.518476
92.942354,1000,49.619628
-42.45021,219,49.893888
-106.328657,270,50.181022
38.790538,218,50.407532
73.503645,1000,52.530619
2.285366,1000,54.530016
15.453307,1000,56.529813
-50.849513,202,57.621523
-103.319832,205,57.843472
-2.302211,242,58.104601
-129.704009,207,58.342183
114.879763,575,59.991974
-150.220218,235,60.245467
18.55544,234,60.488484
-278.297116,189,60.686016
59.195883,180,61.736423
-34.772322,185,61.945692
68.80995,1000,63.982991
-10.376505,174,64.137982
-38.968044,201,64.330651
41.828737,1000,66.133558
-58.839407,139,66.285775
