#{"t_start": 1786686647.285281, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.046122
-131.249228,91,0.063813
-207.867674,68,0.083232
-28.939202,100,0.112294
-165.300501,102,0.134726
-402.625129,96,0.153342
-157.741211,85,0.17073
-229.135721,81,0.187371
-119.822411,103,0.21011
-428.380855,88,0.228469
-259.81245,93,0.278125
-131.687677,87,0.397395
-45.753159,141,0.554343
-91.698024,102,0.673778
-136.256534,72,0.752997
-336.780357,113,0.905652
-335.484469,115,1.033192
-237.924348,94,1.135466
-410.818635,89,1.244859
-275.551257,97,1.366416
-116.58241,69,1.452986
-98.382813,141,1.605385
-89.488049,114,1.803033
-381.134915,113,1.929079
-165.276018,102,2.035599
-340.90485,97,2.148999
-132.799686,103,2.264375
-166.954393,113,2.396704
-114.190211,95,2.501596
-156.910186,70,2.571713
-75.993006,102,2.684382
-210.22081,140,2.846352
-273.359304,141,2.989349
-38.684405,110,3.127217
-149.679798,137,3.290464
-267.698643,249,3.586114
-46.655361,92,3.683382
-89.505639,99,3.790971
-115.271645,125,3.991889
-232.504591,162,4.180762
-104.370336,177,4.388587
-129.105391,160,4.589357
-78.53715,155,4.790215
-52.623322,435,5.333491
-72.090592,137,5.487189
-268.710155,820,6.662694
-92.593549,140,6.963053
-257.150617,186,7.254648
-146.647501,180,7.529619
-38.602745,135,7.715949
-120.192984,130,7.907805
-246.073001,191,8.156194
-236.714425,326,8.601145
-21.100337,112,8.775908
-202.236433,494,9.509494
-227.847022,169,9.977623
-176.194269,186,10.429862
-145.527035,1000,12.091917
-365.196196,144,12.463463
-132.283331,1000,14.132663
-115.016565,1000,15.566431
-125.361821,1000,17.192207
-101.332765,1000,18.854919
-92.120411,1000,20.119774
-68.962676,1000,21.34807
-124.619866,1000,22.703701
-76.630125,1000,24.129314
-81.329015,1000,25.396401
-74.010893,1000,26.633886
186.837305,817,27.682328
194.368726,540,28.558218
-61.926616,1000,29.840129
-67.538215,1000,31.119162
-60.164152,1000,32.368135
-84.045092,1000,33.563341
-102.367043,1000,34.800416
-139.240079,1000,36.117285
-36.232788,1000,37.533661
-159.82306,690,38.534612
-45.418118,1000,39.94942
-223.828553,880,41.180318
-163.046672,701,42.177757
-157.851432,707,43.259038
-17.93956,1000,44.792997
18.008223,1000,46.248215
-125.144528,611,47.090585
-157.402981,954,48.399617
-33.553073,1000,49.809963
95.77823,944,51.12511
-177.033624,666,52.046683
-144.934091,930,53.369318
-273.288906,894,54.705178
-87.005258,482,55.398566
-218.890823,704,56.359201
-140.632316,464,57.002788
-149.244135,803,58.147127
-219.63774,793,59.252787
-129.199343,508,59.952773
-95.986734,855,61.131865
-58.646442,542,61.936385
-56.838778,469,62.603777
196.943817,829,63.766847
-64.588818,386,64.328501
143.015384,755,65.393922
-24.372246,468,66.038669
173.182046,543,66.82939
-55.304315,658,67.783242
-84.688722,268,68.138011
