#{"t_start": 1786695469.1953208, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.186763
-87.205998,119,0.345001
-124.427315,85,0.440004
-126.323966,80,0.527123
-113.142891,105,0.644695
-319.267337,114,0.752025
-120.03837,96,0.843004
-53.017653,115,0.95832
-114.734216,100,1.0507
-198.106967,77,1.133431
-89.477906,71,2.960515
-231.0213,86,3.117737
-123.928716,67,3.238636
-84.829686,69,3.340829
-131.823634,118,3.553774
-134.340901,105,3.746205
-96.3835,67,3.881519
-215.631595,137,4.093013
-137.679264,88,4.189731
-188.990723,99,4.308415
-111.397094,78,4.400142
-232.242152,110,6.106755
-181.759777,113,6.233131
-105.132557,64,6.315052
-70.501105,68,6.45073
-348.073245,121,6.757568
-97.07362,67,6.848868
-110.042052,71,6.922604
-17.895697,132,7.070639
-197.610435,81,7.154887
11.124551,117,7.272186
-44.851403,83,7.347739
-196.475093,103,9.179091
-137.426402,79,9.260169
-95.848015,98,9.350114
-184.2514,96,9.452668
-179.23224,131,9.592231
-159.895488,103,9.686052
-110.453217,83,9.75772
-216.303388,77,9.826916
-126.643347,64,9.895224
-125.354216,64,9.960664
-150.463105,93,10.041933
-123.047449,99,11.583329
-175.748613,105,11.691694
-132.619999,103,11.785459
-153.28999,123,11.912685
-273.162853,122,12.088617
-169.951169,129,12.221913
-116.739047,81,12.29929
-77.138955,129,12.424994
-83.478825,83,12.504945
-134.160862,74,12.581895
-90.199404,63,12.641513
-164.586889,97,14.198265
-50.022093,71,14.262451
-106.681131,87,14.353041
-98.005126,95,14.447542
-240.086094,109,14.543545
-147.037501,93,14.626076
-196.289461,124,14.734144
-80.076268,86,14.813279
-133.09502,103,14.91427
-15.581052,124,15.03458
-232.232129,97,16.589218
-121.860396,108,16.692496
-164.468418,113,16.80588
-71.543473,100,16.909227
-62.937087,73,16.9868
-121.642059,68,17.085265
-93.268261,69,17.16339
-143.658982,122,17.292724
-57.728179,83,17.383264
-105.61771,115,17.532101
-90.337377,71,17.629099
-182.527099,143,19.467842
-53.349343,68,19.5353
-73.793408,86,19.626901
-77.052584,77,19.713658
-78.242241,80,19.794262
-85.731965,114,19.916422
-102.49579,83,20.012454
-130.943793,146,20.173657
-48.668422,120,20.296588
-132.411636,99,20.415032
-51.71529,82,22.155318
-72.278303,110,22.266286
-68.012741,82,22.348611
-65.971125,116,22.470864
2.709925,153,22.63161
-39.99055,72,22.70882
-106.767283,65,22.783083
-51.348845,112,22.895724
-105.831358,81,22.978753
-83.36682,90,23.07409
-69.716433,138,25.288281
-76.947719,89,25.381744
-136.583469,152,25.546564
-3.578093,88,25.646579
-86.326445,92,25.752407
-122.019863,163,25.927073
-83.416393,82,26.015237
-101.963146,93,26.115413
-121.250482,98,26.219024
-72.00718,143,26.368569
36.43047,136,28.17359
-53.942325,133,28.32769
-115.527372,114,28.459265
-16.065701,131,28.604842
-68.865399,123,28.731442
-74.449573,140,28.883574
-107.578284,147,29.044888
-44.23282,129,30.883002
-221.772666,207,31.110074
-11.735546,112,31.227468
