#{"t_start": 1786226165.388418, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.097571
-78.769102,70,0.183014
-176.395007,93,0.291863
-91.743915,73,0.394109
-161.718177,112,0.532825
-185.481484,128,0.690906
-147.091569,99,0.806715
-173.394922,65,0.881749
-121.670598,118,1.010725
-545.526249,98,1.1181
-140.869016,67,1.184695
-128.072242,89,2.211754
-112.939049,80,2.309463
-231.277698,78,2.457343
-321.93117,87,2.622973
-127.606137,89,2.779885
-454.050577,93,2.929907
-503.445835,140,3.160275
-23.891876,99,3.305372
-230.572024,91,3.422996
-107.696322,92,3.550437
-173.703758,96,3.681293
-437.999549,113,4.858987
-137.087547,115,5.031114
-105.349518,145,5.246217
-209.878618,73,5.35783
-263.467538,135,5.548577
-78.156986,72,5.645887
-193.809266,131,5.820949
-407.581285,124,5.960735
-116.885589,112,6.087245
-209.193994,101,7.139349
-225.25582,156,7.380438
-17.498269,73,7.474588
-208.65004,144,7.801114
-151.865168,120,8.042104
-164.087687,107,8.222605
-151.355818,92,8.357908
-114.668785,142,8.54491
-38.282442,113,8.701336
35.100209,98,9.929878
-82.599291,152,10.223165
-91.0776,95,10.357089
-97.073841,79,10.467204
-75.553084,104,10.606244
-78.10234,141,10.79198
-176.564846,114,10.929215
-56.988276,83,11.020027
-192.054212,137,11.17174
-241.207386,151,12.230722
-425.988653,90,12.326046
-139.094124,92,12.442609
-139.890323,146,12.611561
-138.043772,196,12.824455
-250.321632,176,13.024095
-344.567037,150,13.176729
-148.553769,104,14.507661
-224.028076,145,14.656746
-111.057551,126,14.788135
0.322406,1000,17.089139
-206.857185,149,17.293283
-114.389085,161,17.473472
-1.287448,184,17.661999
-44.265458,88,17.748686
-112.127544,106,17.865235
-89.117504,82,18.781091
-391.283796,118,18.909794
-450.501177,220,19.127734
-520.696148,236,19.360161
-179.75754,92,19.449252
-350.857503,190,19.647284
6.194858,133,20.667574
-277.338489,144,20.829504
-274.364239,200,21.035391
-63.935371,175,21.211566
-153.493393,166,21.376796
-94.850404,161,21.537635
-256.437604,182,22.519874
-147.31428,103,22.624759
-155.65187,100,22.726787
-12.50639,237,22.971522
-191.302121,211,23.182359
-61.211582,259,23.449726
-192.588399,184,24.43777
-88.669707,93,24.525395
-4.097808,135,24.663247
-67.547341,82,24.748785
-61.836814,277,25.031374
3.468032,127,25.159907
-100.744996,189,25.343382
-74.751596,161,26.362256
-211.249783,119,26.479355
-174.043561,176,26.64957
-57.515991,140,26.789707
-68.687,247,27.045664
-16.121236,126,27.166585
-173.386681,161,28.162779
-252.372373,204,28.364932
33.267423,170,28.600816
-177.300265,232,28.883083
-153.467949,345,29.235424
-237.435438,176,30.576427
-23.444346,136,30.754317
-46.374867,178,31.001183
-40.334565,161,31.227754
-38.741239,110,31.404587
-24.003691,253,31.77492
-63.440045,202,33.485788
9.789729,177,33.792609
-296.588147,224,34.083076
-24.444492,213,34.325828
-121.235655,166,34.519027
9.006592,169,35.894263
16.048651,212,36.136652
-31.427252,234,36.391235
-8.387218,112,36.500777
171.230918,1000,38.810391
-78.789725,229,39.098119
-29.634145,256,40.210381
-458.646233,195,40.400211
-174.710594,171,40.583189
-8.844176,181,40.820363
-148.936836,220,41.230081
-214.913347,192,42.402789
-17.714245,119,42.524512
-33.972467,229,42.779085
122.822331,1000,44.669213
70.042813,153,44.826943
12.771436,207,45.036011
-67.140569,200,45.230832
-31.868359,188,46.251587
-135.175675,181,46.432029
-60.271265,278,46.696597
-184.449779,215,46.929686
-30.672329,167,47.102393
-131.595591,212,48.162428
-127.408154,231,48.388961
122.165141,1000,50.242299
-82.543088,352,50.598587
-113.169777,231,50.823172
139.909099,1000,52.743996
-269.102981,177,53.772313
-633.921312,318,54.089449
-85.697392,294,54.400856
-234.618643,372,56.118598
-53.946629,256,56.398752
154.849598,1000,58.302253
-74.199519,195,58.507203
-231.789178,237,58.748421
-19.684976,182,58.935242
-71.608307,276,60.068165
-0.852474,231,60.306653
-131.13617,277,60.596428
-65.452855,280,60.890985
-169.396732,311,62.030713
-20.420537,378,62.433185
-84.615511,295,62.7401
-94.232547,362,63.901514
-115.053587,291,64.182586
-87.665162,341,64.523882
-172.929045,407,65.729967
-40.656968,264,66.003275
-221.522322,892,67.772867
-21.05042,416,68.194133
153.503658,1000,70.067575
-6.302986,1000,71.994308
-44.857272,1000,73.949096
-106.984033,1000,75.829536
-129.63791,1000,77.733088
-117.340382,1000,79.61009
-54.974899,1000,81.47434
-135.969305,1000,83.657777
-94.352592,1000,85.838513
-60.463214,1000,87.753384
-74.526695,1000,89.611669
-122.836442,1000,91.485519
-109.610473,1000,93.361448
-102.525404,1000,95.190353
-62.729771,1000,97.018515
-75.478012,1000,98.851876
