#{"t_start": 1786226898.2361457, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.096558
-78.769102,70,0.174101
-176.395007,93,0.286485
-91.743915,73,0.375559
-161.718177,112,0.518733
-185.481484,128,0.706789
-147.091569,99,0.823904
-173.394922,65,0.896366
-121.670598,118,1.024967
-545.526249,98,1.131549
-140.869016,67,1.206381
-128.072242,89,2.218462
-77.978475,79,2.316715
-153.511065,64,2.396279
-87.106837,74,2.501186
-59.222792,79,2.649249
-61.660551,65,2.771389
-103.055864,72,2.88884
-79.635155,112,3.055872
-60.790337,102,3.20454
-272.86372,108,3.383326
-118.030203,135,3.558989
-465.900073,95,4.698974
-148.256177,69,4.775033
-156.032413,76,4.858054
-118.824311,101,4.989571
-45.085147,73,5.097109
-107.926624,90,5.228844
-291.782571,109,5.38419
-233.728519,105,5.537548
-82.039392,91,5.678598
-139.011728,71,5.788618
-267.346089,120,5.951509
-211.084646,116,7.052638
-212.590366,104,7.186554
-171.676219,102,7.310933
-120.065047,111,7.481395
-128.969205,146,7.702975
-106.159251,102,8.04734
-87.494882,97,8.339555
-216.003807,113,8.575588
-236.186386,126,8.776749
-231.091426,125,10.025775
-138.691018,81,10.136142
-87.02873,84,10.232834
-109.819116,72,10.31601
-85.375886,83,10.412153
-169.307894,114,10.531087
-135.490814,106,10.652628
-97.641445,102,10.76323
-105.846535,80,10.862716
-82.570832,104,10.96874
-52.234637,66,11.040763
-187.743789,119,11.954276
-106.310969,66,12.018471
-147.041107,134,12.151897
-252.946065,95,12.25332
-169.460982,62,12.318751
-339.720257,140,12.470028
-244.337413,105,12.574224
-40.722004,76,12.655332
-307.273148,133,12.811045
-50.007908,73,12.89424
-53.3376,77,12.971583
-85.06377,80,13.899967
-318.70874,132,14.037605
-291.87712,117,14.153851
-108.823285,112,14.274589
-125.671165,69,14.341502
-293.669761,104,14.448233
-60.267044,72,14.52177
-157.855341,117,14.641872
-121.901076,88,14.738952
-129.158094,97,14.836598
-123.052841,100,16.061136
-299.878531,83,16.19584
-254.57241,81,16.332978
-108.319815,111,16.505302
-93.448032,92,16.626765
-98.323789,86,16.723809
-43.874511,77,16.826413
-124.152067,100,16.953044
-51.358583,72,17.029312
-137.255613,136,17.170368
-253.131034,120,17.301815
-102.367922,113,18.30709
-156.048112,70,18.384596
-226.662896,102,18.560422
-201.844977,139,18.778347
-185.559903,128,18.962615
-48.590065,86,19.086247
10.560449,90,19.205085
-63.778232,98,19.306505
-77.140834,115,19.431249
-79.288724,78,19.521231
-153.634828,98,20.518392
-293.21824,114,20.63691
-67.671759,78,20.723316
-320.516859,104,20.834854
-195.874701,106,20.937482
-240.211501,80,21.023288
-134.747965,92,21.126527
-119.490373,80,21.231736
-174.670723,123,21.380196
-291.140591,143,21.639489
-82.004341,75,22.751856
-312.381982,117,22.881178
-197.082298,105,23.018175
-118.344023,86,23.151014
-109.81369,83,23.304364
-92.291483,85,23.412875
