#{"t_start": 1786689603.8739676, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.024507
-414.987905,88,0.043437
-130.885831,62,0.055807
-338.353129,128,0.083638
-331.297186,76,0.097336
-231.403016,106,0.117307
-84.651386,59,0.127573
-111.212243,88,0.144486
-116.280852,85,0.165257
-94.711162,112,0.186828
-372.069476,74,0.199846
-414.283718,88,0.247694
-34.287205,96,0.369186
-166.406269,114,0.515575
-265.434291,94,0.629383
-31.288858,163,0.786117
-102.105934,157,0.968784
-214.77053,110,1.082781
-49.367051,117,1.20803
-418.443344,82,1.292896
-174.802993,118,1.405432
-270.619761,77,1.487286
-115.389666,158,1.663526
-31.798049,152,1.820561
-308.594524,166,1.999732
-124.61503,157,2.166671
-232.25507,126,2.292811
-280.08782,98,2.389697
-89.577556,129,2.581598
-292.089573,523,3.158287
-182.664441,119,3.279929
-86.178261,117,3.39882
-76.45208,161,3.569932
-199.125393,132,3.723083
-303.080612,193,4.086914
-101.734434,96,4.472636
-199.054215,160,4.785159
-90.057104,302,5.165832
-166.684841,256,5.492916
-468.10436,180,5.716741
-221.115389,199,6.031412
-63.694436,311,6.400025
-194.293632,224,6.659129
-46.787443,193,6.909971
-204.359902,181,7.229046
86.814807,944,8.471809
-87.968354,439,9.073387
-349.820235,872,10.499417
-287.301077,220,10.914946
-393.763962,664,11.773174
-122.014921,1000,13.039236
-123.798859,1000,14.317851
-64.313955,176,14.546562
-507.792585,213,14.794724
-465.458435,159,14.98508
-310.637693,149,15.166577
114.356932,849,16.263443
-162.360286,1000,17.496903
-152.353019,357,17.940681
-145.179525,1000,19.242357
-64.889889,1000,20.617624
-125.294787,1000,21.956545
-45.28393,1000,23.377471
-46.380056,1000,24.76158
-105.06186,1000,26.147233
-85.822542,1000,27.516735
-30.252157,1000,28.925012
-7.10581,1000,30.535462
-29.84833,1000,31.930902
-104.376346,1000,33.311065
-95.99539,1000,34.752678
-140.14038,800,35.895865
-95.250724,1000,37.267051
-57.743482,1000,38.729623
-128.80076,1000,40.135258
-112.481785,1000,41.51932
-82.684429,1000,42.924244
-47.104213,1000,44.402216
-110.126371,1000,45.827607
-109.989181,1000,47.194663
-133.072465,1000,48.681212
-105.649919,1000,50.240885
-30.042707,1000,51.716537
-123.117769,1000,53.108485
-83.700035,1000,54.495848
-92.556086,1000,55.930891
-86.506385,1000,57.351537
-143.113217,1000,58.850429
-67.348312,1000,60.342639
-59.982185,1000,61.705417
-122.462791,396,62.253644
-120.861217,1000,63.648992
-249.833006,1000,65.014052
-38.348355,1000,66.399014
-154.961955,578,67.204037
