#{"t_start": 1785147968.0272856, "env_id": "LunarLander-v3"}
r,l,t
-29.196447,119,0.009399
-303.293266,93,0.009399
-93.548991,74,0.027632
-186.605364,117,0.027632
-102.422654,77,0.043654
-14.94669,135,0.051676
-112.293901,90,0.058764
-118.741153,74,0.063764
-371.793944,89,0.069764
-178.154064,84,0.075364
-134.461592,104,0.106233
-99.232787,86,0.149408
-348.278374,103,0.230467
-112.120044,84,0.323272
-234.403934,105,0.419794
-80.44761,70,0.468923
-107.354061,58,0.526309
-236.174822,162,0.677674
-78.506095,88,0.763254
-137.204807,108,0.838669
-406.225861,104,0.989483
-64.735843,66,1.08314
-100.931849,68,1.197258
-234.469193,84,1.2631
-65.045869,82,1.348346
-153.563864,137,1.484495
-214.809867,103,1.592277
-148.392297,134,1.699553
-114.441009,83,1.751926
-106.559851,84,1.814959
-194.021439,74,1.861945
-126.273425,82,1.915648
-255.759523,85,1.980474
-66.902594,125,2.079381
-231.658553,127,2.184389
-120.487973,86,2.241262
-170.855875,86,2.341602
-96.520699,149,2.452794
-385.824819,166,2.627966
-74.527666,129,2.729749
-72.231777,140,2.872645
-106.576821,64,2.96122
-1.950672,72,3.026742
-89.534179,105,3.130292
-68.732674,103,3.193698
-169.278703,101,3.294774
-134.377577,88,3.351073
-198.631377,116,3.457391
-46.417601,78,3.536222
36.107047,182,3.696586
-127.724497,135,3.818577
-22.343323,80,3.899707
-198.297288,149,4.026438
-118.521409,116,4.099239
-70.857416,109,4.208233
-20.313272,153,4.378807
15.998532,181,4.570863
-56.614513,162,4.737666
-90.076088,204,4.943745
-53.11246,78,5.024
-57.322722,130,5.138678
-34.74562,119,5.259408
-102.006879,163,5.44924
-68.581269,85,5.512064
-125.293448,180,5.704269
-61.560186,92,5.779524
-60.343861,87,5.891602
-121.021953,88,6.014494
-145.198636,116,6.204728
-53.496096,124,6.348825
-46.415376,99,6.450843
-46.22806,251,6.754924
-126.733267,129,6.938501
-37.205039,104,7.067285
-63.839932,92,7.143534
-86.214319,158,7.340837
-69.735767,98,7.439497
-113.368325,188,7.663242
-31.453193,144,7.828487
-70.584425,126,7.945477
-74.5889,194,8.167219
-16.456737,165,8.376933
-150.762048,110,8.489368
-80.357182,196,8.672446
-98.899297,78,8.749588
12.847925,223,9.009042
-98.10528,151,9.176773
16.203304,213,9.366784
4.666029,115,9.497366
49.868949,1000,10.556377
-204.69199,193,10.741054
-10.728233,327,11.114929
-115.025509,831,12.082374
-131.762889,895,13.061575
-10.247487,1000,14.249901
74.672285,1000,15.360837
-74.025076,1000,16.401685
-21.241813,1000,17.767546
-24.107573,1000,18.827493
-101.574075,1000,19.989759
-36.937191,1000,21.086414
-178.634114,1000,22.321874
-149.474597,1000,23.579047
-94.105212,1000,24.678808
-139.706128,682,25.556746
-91.500154,1000,26.740682
-127.67704,325,27.087523
-174.152157,447,27.68589
-142.978474,317,28.012003
-133.797674,406,28.520526
-50.406081,1000,29.7896
-118.136391,521,30.31328
-187.434288,882,31.164828
-36.641827,1000,32.348858
-198.057783,1000,33.599021
-148.205075,1000,35.115643
107.709442,1000,36.440341
-47.793117,1000,37.590153
184.239971,482,38.385221
-41.482112,1000,39.463225
239.392825,534,40.062338
271.989388,751,40.975564
17.96062,1000,41.953146
222.705124,445,42.421688
15.889577,122,42.55233
-13.890888,1000,43.931772
201.767255,629,44.652225
191.864968,504,45.347643
251.676765,386,45.848082
-87.239662,1000,47.306637
-55.192774,1000,48.452832
-69.28358,1000,50.08241
249.632286,272,50.394883
271.059962,383,50.835618
177.7403,757,51.708879
-99.156614,1000,52.820279
180.335576,580,53.627577
241.540331,284,54.002915
-6.872572,1000,55.275918
-18.208041,1000,56.574825
252.498348,272,56.889452
-66.900964,1000,57.977326
264.158062,216,58.218929
233.252079,509,58.832736
296.873985,247,59.071037
231.766188,494,59.80788
248.380067,377,60.233778
162.658019,906,61.294624
-53.013269,1000,62.453321
232.421734,432,62.923841
196.856953,610,63.554165
22.412416,172,63.780122
-13.172336,1000,65.159442
-47.14871,1000,66.321164
-25.643609,1000,67.569844
197.977076,878,68.617661
260.187149,343,68.977412
-5.330123,1000,70.364267
180.999922,566,70.945198
-7.250764,1000,72.07098
-11.261976,1000,73.32511
211.404305,493,74.0595
160.633956,700,74.878915
178.12906,675,75.816312
26.855797,1000,76.996608
32.973099,1000,78.115804
-8.657918,1000,79.125766
2.829012,1000,80.388414
7.964958,1000,81.624604
9.23522,1000,82.810344
-24.608221,1000,83.985039
-24.478158,1000,85.066883
-14.442765,1000,86.291186
-8.614161,1000,87.410924
7.637996,1000,88.549496
14.605593,1000,89.881993
-2.510018,1000,90.970209
-13.992405,1000,92.421977
-18.033103,1000,93.958391
9.727258,1000,95.160866
12.966101,1000,96.332192
2.524772,1000,97.604532
-5.880028,1000,98.783323
7.850077,1000,99.807143
-16.270092,1000,100.852251
0.015062,1000,102.014134
-7.105887,1000,103.321827
209.425834,687,104.115227
46.088977,1000,105.385774
199.018495,839,106.450801
175.658131,759,107.302073
190.754777,749,108.226114
-30.441598,1000,109.700308
10.9326,1000,110.824596
-9.08371,1000,111.969948
17.30514,1000,113.076696
6.424913,1000,114.316075
-3.7349,1000,115.466595
-25.138692,1000,116.53899
