#{"t_start": 1786691503.1174982, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.106836
-78.769102,70,0.181622
-176.395007,93,0.302105
-91.743915,73,0.3898
-161.718177,112,0.527151
-185.481484,128,0.753527
-147.091569,99,0.869806
-173.394922,65,0.942018
-121.670598,118,1.064488
-545.526249,98,1.157532
-140.869016,67,1.224054
-128.072242,89,2.149734
-97.539578,79,2.249673
-165.098265,70,2.328686
-388.891759,133,2.488359
-158.082237,98,2.673134
-385.269033,92,2.806258
-255.998368,114,2.961134
-156.860912,105,3.106916
-141.611649,95,3.223839
-179.158574,124,3.354862
-277.544434,73,4.390136
-155.81019,112,4.525517
-233.130157,89,4.619793
-58.103679,105,4.72646
-186.712462,83,4.820221
-223.559481,122,4.96693
-179.284281,93,5.078088
-196.038325,91,5.19017
-120.707264,123,5.31099
-251.307983,88,5.416911
-330.635222,127,6.657197
-481.153918,107,6.780908
-437.555596,85,6.897368
-321.564533,120,7.039506
-393.579353,83,7.147776
-39.234588,81,7.251142
-405.3042,120,7.420065
-352.716891,99,7.577283
-152.330183,72,7.689716
-69.727451,79,7.90083
-83.974475,79,8.355711
-141.084145,120,9.658491
-62.100669,69,9.731626
-101.540202,105,9.843159
-246.291477,128,9.971887
-83.98561,84,10.059912
-129.46189,83,10.144533
-85.688106,86,10.24328
-109.212562,86,10.324648
-372.017166,95,10.441463
-136.977576,84,10.539933
-281.750724,85,10.641725
-76.42624,74,10.730476
-202.622865,101,11.838148
-397.43789,95,11.933098
-107.911656,88,12.025602
-66.57204,89,12.108769
-91.99164,104,12.222753
-45.80466,97,12.316938
-388.581906,103,12.417858
-184.29891,85,12.516818
-177.144949,128,12.701107
-352.51626,96,12.802269
-206.216303,84,14.161546
-138.001525,98,14.331742
-317.344009,74,14.413714
-111.579695,78,14.504351
-133.08155,85,14.59552
-91.663102,96,14.708483
-267.309955,78,14.809856
-77.553747,95,14.934714
-78.705683,86,15.04726
-133.739018,70,15.136753
-50.987492,72,15.210742
-319.109521,107,15.316497
-207.436563,91,16.57738
-131.847863,103,16.742953
-382.9324,83,17.02948
-349.008139,103,17.260565
-198.591195,117,17.448939
-145.843485,101,17.562713
-111.363159,73,17.645164
-61.439284,98,17.78508
-122.313423,101,17.913491
-91.013043,76,18.007526
-165.691698,105,18.137881
-52.217598,135,19.486578
-74.236558,71,19.565004
-66.270822,90,19.681489
-53.753972,77,19.788198
-15.438989,115,19.914936
-76.512247,78,19.999639
-20.432626,75,20.072837
-54.949285,99,20.184105
-195.029642,105,20.304443
-120.379007,125,20.429711
-47.326723,97,21.310681
-236.575711,110,21.416327
-30.187764,83,21.521791
-444.935759,143,21.78303
-131.097557,92,21.885607
-210.174821,115,21.997405
-78.133358,118,22.118795
-46.356803,73,22.193264
-292.365054,108,22.299939
-245.946561,106,22.402717
-226.919916,99,23.793965
-260.892544,107,23.967297
-291.662002,102,24.147247
-153.009581,99,24.272212
-33.222929,83,24.364601
-255.306827,108,24.584857
-453.521226,139,24.743603
-170.437957,97,24.851514
-204.313457,124,24.981123
-376.059377,117,26.100147
-198.495262,132,26.278454
-142.179798,105,26.404293
-285.665736,129,26.543777
-142.674656,108,26.673349
-70.691722,135,26.811466
-88.575277,126,26.944134
-32.724281,86,27.041059
