#{"t_start": 1786223224.1864612, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.044735
-131.249228,91,0.069029
-207.867674,68,0.088229
-28.939202,100,0.116725
-165.300501,102,0.136384
-402.625129,96,0.159912
-157.741211,85,0.176461
-229.135721,81,0.196856
-119.822411,103,0.216224
-428.380855,88,0.233254
-252.255991,92,0.282193
-275.990894,117,0.443182
-71.492313,92,0.555166
-108.61956,62,0.634371
-194.824976,88,0.736709
-101.268608,97,0.853014
-138.686346,74,0.928123
-79.493981,167,1.107244
-191.180779,168,1.292794
-99.900386,75,1.372047
-99.647354,95,1.464679
-51.975696,74,1.538539
-119.446835,80,1.614241
-43.516577,116,1.734758
-139.76924,96,1.839183
-181.594625,161,2.006375
-98.618325,108,2.118172
-153.608738,108,2.223529
-165.932443,106,2.332749
-46.388524,99,2.429428
-163.784053,146,2.590688
-246.468865,176,2.779397
-122.259285,181,2.971773
-167.266588,133,3.115373
-185.700629,110,3.232755
-82.301625,107,3.343967
-122.521859,122,3.484128
-6.156345,97,3.583912
-95.745085,162,3.767331
-83.675306,175,3.947814
-55.47491,80,4.031565
-142.261029,243,4.29667
-97.160523,102,4.422111
-139.230706,390,4.893422
-133.329199,154,5.073546
-85.969011,127,5.22669
-115.743694,481,5.76646
19.624716,254,6.101437
-62.661996,130,6.284679
-81.565161,100,6.417839
-351.048877,791,7.72839
-617.706981,944,9.125316
-57.160988,1000,10.975265
-46.638304,1000,12.953656
-30.635684,1000,14.490363
-8.632519,1000,16.279006
-45.421238,1000,17.685663
-82.426901,1000,19.267771
-96.367228,1000,20.551599
-114.756748,1000,21.782181
-25.929665,1000,23.072224
-70.070104,1000,24.370759
-100.033662,1000,25.615267
-136.502053,1000,26.882157
-77.048539,1000,28.156593
-93.882896,1000,29.404396
-61.557953,1000,30.666293
-60.291971,1000,31.899816
-75.431286,1000,33.141825
-32.823401,1000,34.368977
-8.081916,1000,35.609699
-64.906282,1000,36.833035
-95.504099,1000,38.100616
-63.159879,1000,39.352722
-57.721101,1000,40.593489
128.607816,881,41.780802
-28.112315,1000,43.037194
-17.069979,1000,44.303248
11.84178,307,44.683011
-13.177475,1000,45.966312
-257.891458,790,46.962463
-122.217931,530,47.672887
-120.37236,545,48.361339
-37.277748,1000,49.732221
-31.624215,1000,51.114001
-93.128019,396,51.591022
-52.553517,1000,52.860425
13.946261,1000,54.089678
4.451912,1000,55.3508
-63.147962,432,55.904931
-38.655138,1000,57.155307
-8.496114,234,57.450705
-21.314892,340,57.851651
-30.419735,1000,59.156815
-21.505549,1000,60.42793
-67.495463,293,60.790848
-115.113329,453,61.400655
-3.161984,1000,62.68636
-128.638002,499,63.288297
-44.351051,1000,64.507582
