#{"t_start": 1787078195.0185618, "env_id": "LunarLander-v3"}
r,l,t
-354.008977,123,0.023665
-133.439228,91,0.047544
-209.307674,68,0.052152
-31.249202,100,0.068144
-167.430501,102,0.08472
-404.695129,96,0.101939
-159.751211,85,0.114002
-231.025721,81,0.118389
-121.952411,103,0.139732
-430.270855,88,0.151078
-276.772015,92,0.210088
-69.654263,102,0.354141
-254.656762,106,0.530107
-210.153922,63,0.634616
-81.63108,92,0.796574
-53.829687,66,0.913938
-153.638358,59,1.015882
-238.289839,87,1.161375
-99.64226,82,1.301781
-253.388113,97,1.462726
-267.121794,64,1.567913
-318.069903,113,1.742129
-91.95123,75,1.81104
-209.976448,161,1.966172
-282.294983,117,2.110398
-175.197786,121,2.300124
-362.534937,81,2.413767
-73.26861,75,2.502972
-98.444413,114,2.687758
-228.654739,75,2.820309
-529.647546,123,3.021733
-353.337857,69,3.137747
-159.4834,108,3.322981
-291.707503,113,3.512643
-149.074132,85,3.661788
-112.649436,105,3.836126
-121.269016,107,4.015545
-145.394443,128,4.233628
-160.823975,138,4.456337
-167.453178,91,4.600061
-140.087142,99,4.774942
-124.089186,123,4.981931
-45.935244,106,5.168941
-216.650293,91,5.315611
-322.702833,95,5.410808
-305.766862,92,5.544616
-381.624962,102,5.724524
-63.20669,73,5.855371
-136.57632,114,6.055296
-355.017641,100,6.226841
-147.577175,149,6.382339
-162.767207,122,6.544766
-86.911214,83,6.694
-278.955786,130,6.927636
-138.009858,120,7.122852
-211.218361,136,7.353147
-72.7073,93,7.531535
-72.935839,92,7.649904
-108.344556,85,7.749862
-22.274014,96,7.928809
-187.910462,116,8.13069
-135.597524,146,8.401748
-55.711019,107,8.59729
-198.197132,86,8.758704
-217.248073,104,8.949481
-166.35912,196,9.301318
7.843154,88,9.457782
-122.138037,101,9.642657
-58.035544,74,9.781796
-159.901108,92,9.901937
-86.07228,89,10.017552
-111.656691,143,10.241068
-275.741673,126,10.425436
-90.583407,123,10.61792
-53.54998,126,10.847567
-57.109509,115,11.050138
-147.032333,73,11.176286
-71.842586,74,11.30928
-259.99126,150,11.58106
-36.066866,110,11.785263
-157.970658,84,11.939485
-125.98013,133,12.183964
-51.21898,72,12.309498
-13.416308,107,12.425976
-265.777763,117,12.565913
-93.516642,108,12.764481
-51.407262,102,12.956562
-63.250335,207,13.341975
-176.266462,180,13.627717
-73.824796,135,13.873069
-162.788133,123,14.09852
-134.486673,154,14.372123
-190.574353,271,14.888765
-159.883073,80,14.971293
-242.558505,103,15.127391
-55.685359,123,15.366307
-98.763285,104,15.560784
-215.177263,114,15.781518
-61.754685,178,16.120781
-70.275033,174,16.444289
-122.999728,124,16.675518
9.323744,140,16.868715
-102.698721,105,17.058563
23.049905,96,17.245114
5.65528,128,17.484797
-138.202756,117,17.712023
-78.060001,108,17.914712
-135.606411,200,18.199428
-116.675075,86,18.361284
-89.879501,151,18.650161
-75.228312,1000,20.64237
-75.255499,138,20.908799
-92.98338,202,21.299132
-127.372253,91,21.472643
-64.430147,163,21.758214
7.034399,153,22.057299
-47.500981,146,22.336145
-93.511342,146,22.54016
-63.542262,506,23.510162
-49.164891,167,23.806965
-32.097244,149,23.979219
-77.293955,456,24.674129
-0.316192,166,24.965346
-47.089782,149,25.269537
-89.544407,153,25.594849
-207.785762,166,25.929996
-0.681922,1000,27.706882
-57.177162,174,28.052594
-149.229726,533,29.126783
-35.949355,192,29.502733
-142.217728,1000,31.330333
-139.139235,1000,33.127838
-83.643664,1000,35.146012
-55.592675,1000,36.914004
-102.052044,1000,39.001623
-123.904982,1000,41.108501
-62.817397,1000,43.104061
-90.713157,1000,45.155851
-92.272551,1000,47.016075
-57.175046,1000,48.977931
-46.007293,1000,51.130706
-4.430274,1000,53.294407
-46.629568,1000,55.335123
-93.367378,1000,57.359249
-75.212885,1000,59.423334
-99.209822,1000,61.574532
-136.720112,1000,63.720359
123.916579,860,65.580767
-22.07268,1000,67.65327
-81.785197,1000,69.849934
206.976472,568,71.070182
-74.145504,1000,73.087703
-210.827715,940,75.000814
216.833281,538,76.112711
-30.390757,286,76.729073
-17.47393,1000,78.934386
116.823705,777,80.636264
172.294333,841,82.45581
-5.106927,1000,84.317155
-191.477509,748,85.881245
49.321437,1000,87.968593
3.221023,252,88.502752
215.903008,562,89.690995
-78.838039,522,90.793895
-73.9391,355,91.468188
-17.739277,362,92.146891
151.766575,763,93.692525
266.914487,318,94.262004
114.738878,752,95.896336
-84.804286,551,96.903185
-54.601979,157,97.180695
-57.403393,415,97.950994
-98.207708,390,98.795399
242.224134,348,99.536382
-28.428868,319,100.210178
154.253743,667,101.672546
217.688575,377,102.386783
-70.911306,433,103.104136
244.704904,401,103.951948
18.245953,227,104.377698
242.253985,381,105.190396
-70.171594,342,105.824668
-87.216136,410,106.678559
-8.542054,281,107.306304
244.943379,529,108.447339
-59.096694,332,109.162123
210.26962,455,110.008857
246.368364,318,110.715388
-20.032407,201,111.111156
5.961822,255,111.653155
-7.616942,271,112.232862
-66.045533,171,112.597959
