#{"t_start": 1785147474.8571172, "env_id": "LunarLander-v3"}
r,l,t
-186.553188,78,0.118297
-323.88719,85,0.124314
-324.229461,99,0.132307
-150.4689,112,0.132307
-70.485035,69,0.14413
-81.844882,58,0.145167
-134.601237,87,0.145167
-259.365851,100,0.145167
-218.98466,98,0.165006
-228.919033,72,0.169003
-138.239718,114,0.176001
-153.971277,101,0.20723
-151.549811,102,0.25393
-107.018141,101,0.29936
-163.423833,66,0.345279
-96.168306,93,0.424123
-203.140903,78,0.489422
-282.255032,112,0.554262
-314.966181,113,0.618679
-163.734615,105,0.701482
-95.170674,109,0.79234
-104.21703,120,0.892972
-142.102147,120,1.009169
-118.711688,119,1.139113
-296.703549,123,1.217976
-78.679478,73,1.292892
-68.615785,74,1.359748
-44.657356,117,1.442565
-75.706519,120,1.562304
-86.036823,147,1.696995
-160.310331,144,1.838988
-72.347106,73,1.882418
-51.10604,117,2.002996
-176.078911,122,2.133165
-314.1334,88,2.220137
-156.335202,117,2.327456
-282.452507,97,2.396712
-251.262807,136,2.514961
-116.737534,99,2.613854
-113.815412,103,2.69366
30.849729,74,2.772498
-221.977047,108,2.870623
-236.540212,108,2.946996
-150.848648,108,3.055578
-174.343993,103,3.154071
-50.789249,142,3.26492
-145.214119,90,3.354172
-113.566436,113,3.478594
-178.225866,81,3.533772
-3.44905,160,3.664693
-95.750732,84,3.721766
-159.258962,110,3.816909
-138.461349,75,3.868675
-86.399706,111,3.987376
-2.535106,95,4.068612
-77.581005,160,4.208921
-9.930061,133,4.321978
-100.25576,134,4.459458
-21.175989,104,4.544834
-146.25066,81,4.61601
-50.668143,143,4.749192
35.294746,146,4.895032
-36.578163,141,5.031695
-54.249865,161,5.191739
-104.974693,149,5.296882
-122.870623,127,5.426481
-234.418178,112,5.507844
-153.560719,105,5.61601
-81.388169,133,5.7037
-142.958639,75,5.755469
-100.98153,120,5.877728
-94.162712,83,5.972112
-175.894985,146,6.09927
-67.637209,197,6.265983
-54.969137,181,6.47101
-134.20794,132,6.566225
-60.945971,160,6.7041
-79.632351,145,6.848943
-110.964756,212,7.056145
-104.759555,230,7.303475
-40.059286,157,7.451015
-80.519579,145,7.608426
15.599861,136,7.756723
-55.84836,151,7.881101
-65.441123,175,8.017247
-97.488235,502,8.552883
-73.338489,167,8.706271
-31.943096,177,8.895743
-4.108743,136,9.0552
-72.438165,204,9.338197
13.569458,258,9.690934
-90.383192,103,9.766079
-5.115884,188,9.961198
66.326629,1000,10.986272
-66.874125,652,11.692709
-21.46928,1000,12.902637
-6.785177,1000,13.966486
-68.352045,1000,15.304058
-95.638986,1000,16.454412
-124.695134,1000,17.516986
-100.794831,1000,18.639504
-111.058459,1000,19.65516
-132.363672,1000,20.97217
-151.801813,1000,22.27471
-115.565716,1000,23.301272
-113.364824,1000,24.391048
-45.277749,1000,25.670912
-76.933509,1000,26.875556
-26.54883,1000,28.077512
1.433938,1000,29.113067
-21.362984,1000,30.301648
-186.359764,871,31.248757
-30.779624,1000,32.546601
18.801128,1000,33.82004
-39.801292,1000,35.146887
7.038011,1000,36.464566
-59.924434,1000,37.636952
-87.881709,578,38.458039
-39.603634,1000,39.573252
-114.924987,813,40.527521
95.839569,920,41.591067
14.749467,268,41.914155
-35.670266,1000,43.054879
-0.677882,227,43.523652
-124.927085,1000,44.797448
-30.520286,235,45.051842
-70.214648,240,45.307136
7.854178,1000,46.398207
-99.476858,645,47.138384
-177.492641,777,47.979673
173.477019,576,48.699306
-87.172524,282,49.102161
-27.439673,299,49.457733
-58.605091,1000,50.457082
-203.296866,695,51.255129
-210.248637,720,52.143878
302.290956,391,52.645029
-30.528557,1000,53.926119
235.215173,679,54.965597
-42.456673,261,55.289849
-33.501307,1000,56.424978
176.477344,831,57.380676
-79.471196,1000,58.451069
-15.498786,1000,59.710638
0.931673,1000,60.782805
-41.813618,1000,62.03531
-34.283148,1000,63.135017
-25.540355,1000,64.312864
-14.934958,1000,65.753148
23.124656,1000,66.849208
-66.356163,1000,68.177131
-64.102566,1000,69.210024
0.316539,1000,70.386336
5.778011,1000,71.771731
-41.90314,1000,72.809791
17.800584,1000,74.055726
-31.687802,1000,75.130858
-9.813811,1000,77.383922
-13.707019,1000,78.798414
-8.927477,1000,80.0631
-6.321498,1000,81.126696
-6.452213,1000,82.44984
-4.741385,1000,83.81474
-35.381604,1000,85.149159
17.54306,1000,86.336392
-22.047232,1000,87.582507
24.9113,1000,88.571032
-3.636829,1000,89.809456
3.402763,1000,90.882163
10.013217,1000,92.011514
-7.533942,1000,93.353845
-19.838331,1000,94.492663
-19.967089,1000,96.134873
-5.844107,1000,97.215541
-35.649117,1000,98.530477
18.613766,1000,99.535611
3.234371,1000,100.687443
-14.489788,1000,102.169808
-0.499158,1000,103.657366
-6.48731,1000,104.877256
-32.657887,1000,106.153912
-6.540163,1000,107.367427
16.889789,1000,108.681635
20.99596,1000,109.813518
14.399508,1000,110.898903
-21.800247,1000,112.34121
-32.625508,1000,113.610674
21.97527,1000,115.109664
30.02465,1000,116.159308
11.705892,1000,117.347146
