#{"t_start": 1786684373.5344756, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,3.680201
-131.249228,91,3.709486
-207.867674,68,3.734905
-28.939202,100,3.765535
-165.300501,102,3.810245
-402.625129,96,3.84051
-157.741211,85,3.863746
-229.135721,81,3.892442
-119.822411,103,3.932059
-428.380855,88,3.955892
-259.81245,93,4.312029
-142.796314,81,4.499367
-294.480029,94,4.702004
-187.734193,97,5.265171
-314.875459,93,5.517297
-94.950658,95,5.713976
-119.869288,101,5.933998
-84.697847,96,6.153927
-333.129828,120,6.386017
-333.090888,131,6.684595
-84.42861,75,6.837217
-35.2246,91,7.000934
-282.27777,310,7.62213
-97.350691,69,7.842178
-305.962963,100,8.049675
-280.739221,100,8.592903
-379.913736,102,8.807606
-186.988859,83,8.965914
-171.439965,86,9.146837
-317.155884,108,9.470226
-436.54611,164,9.980438
-75.844776,94,10.396043
-193.746741,90,10.764209
-122.151469,201,11.230077
-416.201607,239,11.712939
-247.740968,121,11.987707
25.673575,100,12.198567
-296.200787,123,12.455162
-118.401873,89,12.64111
-100.035163,159,13.285712
-54.327719,101,13.63105
-267.952777,381,15.171052
-191.584864,406,16.382928
-184.214077,201,17.516521
-207.084281,188,18.240079
-230.232303,194,19.140257
-251.49606,197,19.743891
-3.864962,1000,22.843606
-133.220011,300,23.633971
-184.506478,216,24.299479
-250.338241,280,25.242168
-100.956933,318,26.551445
-320.315397,193,27.039038
-148.390831,264,27.807035
-484.051968,202,28.439352
-52.826661,253,29.259602
-577.860805,224,30.006191
-359.738541,156,30.605887
-186.159575,182,31.402916
-310.709873,267,32.073688
-109.886146,136,32.392316
-397.286638,162,32.869465
-239.985455,187,33.373892
-505.542654,177,33.848325
-510.903792,160,34.258467
-281.288787,268,34.891486
-551.690401,165,35.266231
-487.815037,185,35.815577
-282.223032,90,36.058911
-427.660194,179,36.459348
-150.248795,144,37.100911
-149.181437,1000,39.263457
-265.714061,191,40.322425
-320.396422,356,41.354917
-208.618668,185,42.284982
-300.629593,262,43.174315
-256.540338,142,43.726723
-216.901057,318,44.76735
-151.409989,1000,47.596364
-115.84059,1000,50.451291
-57.166381,1000,53.10059
-86.175551,1000,55.786438
-86.828953,1000,57.975652
-241.609258,992,59.777067
-79.508422,1000,61.29707
-235.545723,925,62.761323
-107.042005,1000,64.359328
-179.061272,762,65.487509
-209.270662,913,66.856742
-122.109815,514,67.706034
-144.505636,574,68.693773
56.81656,910,70.206129
-156.502259,631,71.265772
-139.16259,1000,73.042338
-84.928194,351,73.64453
-109.88729,567,74.66162
-173.12045,669,75.813963
-120.751218,528,76.701504
-133.5388,686,77.818316
-223.199183,966,79.479865
-129.882142,523,80.41179
-222.669955,982,82.924217
-281.313345,809,84.510983
-233.083214,789,85.908695
-95.070855,679,87.015858
-199.815027,615,88.071038
-160.248315,600,89.085723
-179.493553,616,90.150087
-110.229948,657,91.372366
-125.038281,627,92.460506
-154.506259,729,93.703958
-178.651115,899,95.297011
-198.855244,958,97.0567
-220.185394,563,98.220849
-151.547144,476,99.191506
-60.563276,1000,101.236985
82.228767,734,102.828801
-176.583571,786,104.340371
58.665069,841,106.020761
-142.060043,556,107.134591
-140.351118,781,108.812233
109.706577,901,110.669222
-163.844184,848,112.465704
-202.989814,443,113.212631
