#{"t_start": 1787082213.4557776, "env_id": "LunarLander-v3"}
r,l,t
-97.518518,98,0.019542
-90.213231,83,0.034802
-121.934876,98,0.04744
-442.578229,116,0.061985
-136.846954,74,0.070067
-158.529349,128,0.080099
-72.262278,66,0.100106
-451.667516,92,0.110141
-145.319242,95,0.122594
-164.176207,112,0.139341
-103.609241,65,0.186838
-260.727921,106,0.334223
-130.484615,107,0.426752
-293.711435,104,0.524292
-151.763208,74,0.616721
-239.849964,109,0.786796
-154.590028,109,0.891154
-126.014865,72,0.968271
-171.306552,104,1.137945
-115.328965,83,1.281356
-125.328211,75,1.401533
-303.382487,107,1.59074
-388.562983,152,1.839136
-140.652472,93,1.992179
-414.216415,85,2.126724
-39.033016,91,2.283608
-332.458428,77,2.410753
-310.42245,115,2.606184
-165.552188,150,2.858698
-218.264633,107,3.050437
-61.123495,70,3.178919
-449.042686,88,3.320982
-230.605054,96,3.442294
-66.03539,78,3.518587
-108.083719,100,3.645301
-94.504289,80,3.783411
-146.485119,111,3.923099
-171.628557,67,4.009826
-211.117655,144,4.253115
-168.255412,109,4.437525
-121.180033,121,4.641478
-112.387433,92,4.797238
-24.858575,115,5.001168
-241.798789,170,5.296258
-78.520117,92,5.401757
-313.216737,123,5.529446
-290.57825,146,5.726208
-130.50286,101,5.901716
-174.64769,128,6.123396
-145.974936,120,6.277626
-81.234724,118,6.401714
-192.644597,116,6.60436
-50.448838,80,6.743045
-209.307941,135,6.978597
-123.135238,77,7.114333
-174.615917,119,7.338024
-335.394376,123,7.554199
-137.618283,83,7.71374
-103.856363,103,7.889095
-51.397944,100,8.065917
-40.337777,76,8.204377
-104.07927,88,8.360592
-105.14986,102,8.546019
-89.839954,84,8.699639
-56.068743,134,8.870311
-170.427431,107,9.072694
19.331997,131,9.206324
-63.961935,80,9.325349
-45.466343,86,9.478078
-198.613592,123,9.703748
-179.741094,103,9.895357
-150.712241,140,10.133946
-64.11724,89,10.311953
-189.273218,85,10.47072
1.339962,124,10.68943
-99.05876,104,10.879912
-100.844764,128,11.116528
-102.478168,111,11.318567
-57.419149,96,11.4959
-30.219561,117,11.708102
-97.960961,94,11.889021
-63.868431,176,12.206496
-150.729437,98,12.309941
-91.989292,97,12.414896
-18.647179,163,12.706573
-105.91206,140,12.963257
-216.324251,148,13.233727
-246.301136,159,13.513728
-128.814793,131,13.731864
-94.006715,114,13.93805
-220.926985,101,14.136873
-91.836875,127,14.359703
-63.84482,113,14.554272
-183.316796,90,14.719313
-91.736847,141,14.976804
20.725748,81,15.134839
-39.935594,176,15.46081
-105.617116,134,15.711441
-77.137845,124,15.949326
-89.235946,150,16.203487
16.844208,81,16.333921
-105.721408,120,16.557676
-156.789082,83,16.720636
-121.860592,73,16.856506
-83.332223,88,17.023212
-151.083319,104,17.219567
-115.208326,177,17.550238
-101.690309,139,17.820382
-125.055012,134,18.066175
-48.890335,124,18.253172
-97.075347,208,18.650813
-27.498347,155,18.943742
-103.526283,74,19.079343
-112.426435,137,19.33843
-126.492301,115,19.544534
-60.994777,147,19.829456
-40.971063,85,19.9955
-109.726352,205,20.378313
-49.692051,202,20.764038
-57.14778,236,21.217396
44.794586,206,21.60996
-23.523093,164,21.925249
-93.028385,107,22.130674
-80.016551,389,22.660614
-54.054766,224,23.115924
-83.420121,119,23.343903
-40.949163,92,23.516694
-52.008552,147,23.781709
40.089114,177,24.150993
-44.662624,89,24.32237
30.475368,1000,26.319772
-76.742136,370,26.915374
-36.484778,113,27.1504
9.082914,221,27.593328
-40.53717,276,28.151893
-35.234069,427,29.017522
-3.123689,186,29.382671
0.816868,146,29.678818
-62.942788,167,30.001864
-3.076979,251,30.498793
-125.019236,1000,32.516442
-113.523157,1000,34.566214
-161.987237,1000,36.437202
-33.653931,1000,38.264736
-134.981844,1000,40.202332
-106.216513,1000,42.142602
-35.758499,1000,44.086912
-105.192337,1000,46.040596
-90.830252,1000,48.182118
-82.076204,1000,50.213397
-93.73873,1000,52.421188
-125.390829,1000,54.464585
-93.140415,729,56.07417
-180.641373,683,57.0758
37.243561,1000,59.113205
-73.96782,705,60.458838
-66.534369,433,61.313296
99.445797,985,63.486531
81.056657,778,65.119035
143.035778,665,66.508727
22.872886,1000,68.779204
-79.774971,248,69.22937
-40.481646,373,70.001539
26.596111,1000,72.012103
-42.965038,231,72.511297
-78.797749,308,73.221735
-90.578196,382,74.068504
-43.567402,267,74.652592
-42.951722,353,75.291614
-144.5054,944,77.258511
156.065902,550,78.339219
-41.543463,297,78.990519
144.428304,821,80.687207
-28.687851,278,81.163417
47.578947,1000,83.269277
187.068349,606,84.618517
-57.011574,255,85.1722
-48.157632,275,85.776586
-20.778419,275,86.243611
250.341985,425,87.128017
-11.277075,230,87.629855
-25.340312,260,88.195412
196.39254,862,89.956823
120.21678,1000,92.09565
249.535827,487,93.007857
183.075198,896,94.909499
-45.149989,314,95.59847
-48.639539,251,96.121783
249.719377,330,96.833575
69.902431,1000,98.632726
266.295775,351,99.437051
-48.094332,268,99.925081
-4.064975,234,100.315326
-31.898128,230,100.723282
243.420193,533,101.880135
0.318977,253,102.425169
249.853189,348,103.002219
228.06761,350,103.676454
240.70705,309,104.326165
-51.042415,256,104.850225
243.340727,330,105.518245
245.084728,313,106.177427
-36.511827,291,106.604075
200.566418,370,107.306479
-25.747006,258,107.860029
220.004801,374,108.556697
-18.789538,215,108.948284
-35.024954,221,109.432194
-32.64636,253,109.980602
-32.101217,239,110.35378
211.173792,394,111.099156
-35.17496,260,111.687669
-64.821279,283,112.184324
-31.009703,229,112.678439
-38.715764,227,113.130314
-16.946647,227,113.618303
-1.25701,219,114.076765
223.693169,448,114.993582
205.432579,414,115.70657
24.279666,348,116.351309
184.227376,405,117.100467
241.657253,324,117.620991
216.643705,339,118.241665
221.830745,451,119.02165
-46.467095,275,119.459259
215.500387,472,120.924032
177.031233,499,122.255847
234.008804,432,123.145149
106.765666,1000,125.325898
167.287634,544,126.492573
188.506569,630,127.801749
236.265033,495,128.608971
138.356128,845,130.017307
217.376425,604,131.304001
-12.736078,1000,133.440489
152.929893,823,134.84227
-58.583052,1000,136.962906
-21.947163,1000,138.960811
-57.466307,1000,140.951365
-13.074795,1000,143.128984
-42.474552,1000,145.330752
-52.290904,1000,147.403621
-20.441061,1000,149.547761
-30.675181,1000,151.507406
-23.054946,1000,153.563743
-18.443729,1000,155.733934
-20.323991,1000,157.832987
-72.156239,1000,159.848277
-63.306214,1000,162.039538
-60.800008,1000,164.001067
-47.697151,1000,165.897969
2.028322,1000,167.949914
-25.879881,1000,170.134922
-29.800199,1000,172.207288
-26.512173,1000,174.145984
-60.134801,1000,175.963074
-41.997306,1000,178.123684
-64.101704,1000,180.061634
4.907161,1000,182.234161
-7.058374,1000,184.265126
-1.235293,1000,186.430977
-56.441807,1000,188.618952
-34.08336,1000,190.786664
-4.224812,1000,192.770118
-42.092153,1000,194.660953
7.865739,1000,196.810522
-49.777009,1000,198.664021
1.367684,1000,200.545575
-14.598934,1000,202.710413
-41.790641,1000,204.829325
-16.092325,1000,206.8831
-16.633015,1000,208.821499
-26.734511,1000,211.001098
-11.976782,1000,213.147682
-58.962349,1000,215.265638
-9.258897,1000,217.476742
4.619665,1000,219.350945
-2.803291,1000,221.270758
-3.392541,1000,223.431391
-52.598745,1000,225.630235
-43.84759,1000,227.719352
-26.052583,1000,229.861764
-14.791705,1000,231.527769
-32.199656,1000,233.52931
-4.644182,1000,235.36548
-6.22611,1000,237.271559
-24.086734,1000,239.340819
-7.718536,1000,241.343097
-20.319294,1000,243.492444
-52.773987,1000,245.68471
-42.515342,1000,247.460545
-21.446993,1000,249.49907
12.663466,1000,251.465793
151.454606,952,253.244813
-16.434763,1000,255.406796
115.555911,923,257.240623
106.621923,993,258.59805
-24.029925,1000,260.794585
-54.842378,1000,262.611588
-116.699323,953,264.627784
170.65862,790,266.220236
153.754036,811,267.977392
161.451123,917,269.999332
175.277636,786,271.590355
142.305793,754,273.05295
-109.898498,679,274.515415
200.553066,770,275.83842
148.392924,938,277.63096
276.973882,388,278.533073
189.251846,597,279.841518
183.572181,618,281.18861
176.903337,974,282.985785
171.490043,773,284.582675
176.268048,641,285.705928
226.80988,393,286.494083
183.013837,780,288.202594
192.626958,391,288.882652
222.374317,458,289.82788
1.261128,354,290.591945
197.440951,572,291.83037
202.292592,510,292.744592
237.835506,362,293.551645
256.283801,321,294.258349
252.171291,369,295.037721
245.79898,360,295.712458
174.29632,579,296.77295
