#{"t_start": 1786687955.5817108, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.043959
-131.249228,91,0.063127
-207.867674,68,0.077842
-28.939202,100,0.106769
-165.300501,102,0.126816
-402.625129,96,0.145285
-157.741211,85,0.16053
-229.135721,81,0.175344
-119.822411,103,0.194286
-428.380855,88,0.210322
-259.81245,93,0.262936
-131.687677,87,0.361286
-45.753159,141,0.519749
-91.698024,102,0.637782
-136.256534,72,0.717482
-336.780357,113,0.832768
-335.484469,115,0.957802
-237.924348,94,1.064762
-410.818635,89,1.158295
-275.116065,97,1.253567
-95.373995,71,1.319432
-98.441672,92,1.413787
-291.97957,141,1.565747
-392.833599,162,1.733269
-147.814014,82,1.810139
-370.081639,267,2.100825
-240.931084,182,2.282137
-200.329488,148,2.460638
-117.897044,79,2.540751
-192.045836,118,2.65956
-85.106979,81,2.746674
-43.370555,185,2.936494
-233.159548,159,3.166929
-225.433842,132,3.316078
-88.434693,82,3.407643
-129.553911,144,3.560264
-24.296571,90,3.661475
-151.445185,133,3.821619
8.039838,1000,4.947312
58.922735,1000,6.618994
-254.988977,271,6.99573
-45.866681,535,7.876628
-103.417358,216,8.146014
-129.989465,464,8.966935
-104.318064,152,9.157619
-245.927332,126,9.321989
-107.326616,222,9.590774
-37.437566,201,9.844729
-112.019854,1000,11.080255
-111.187178,1000,12.3874
-55.422799,1000,13.611235
-258.579623,155,13.798517
-316.981119,212,14.056635
-102.777881,1000,15.309111
-284.735142,172,15.537846
-150.057417,1000,16.827109
-66.56537,1000,18.027319
-89.399581,1000,19.279597
-105.167459,1000,20.552579
-101.083497,1000,21.851027
-114.172571,1000,23.047933
-89.037261,1000,24.265294
-80.337263,1000,25.560479
-120.964655,1000,27.043398
-95.207442,1000,28.318315
-32.973037,1000,29.764278
199.048025,886,30.899979
-125.10061,1000,32.176095
-95.012052,1000,33.394564
-129.974318,834,34.568761
-85.725268,1000,35.792885
-39.642628,1000,37.123476
-93.687608,1000,38.318047
22.141877,1000,39.56443
-65.929125,1000,40.86472
-95.065736,1000,42.388953
-69.939132,1000,43.822875
-75.646476,1000,45.309294
49.568937,1000,46.644038
-51.068463,1000,48.043107
-41.964866,1000,49.455611
-56.94753,1000,50.955728
-48.388676,1000,52.350596
-56.009279,1000,53.773023
182.696131,883,55.026185
109.536264,985,56.423419
104.568641,973,57.767042
-6.986688,1000,59.134284
119.10482,948,60.649179
199.094165,556,61.425424
65.834841,852,62.640409
120.374635,910,64.093297
214.296395,512,64.804869
278.682316,382,65.295277
