#{"t_start": 1786694996.7570717, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.107216
-78.769102,70,0.187898
-176.395007,93,0.292153
-91.743915,73,0.379482
-161.718177,112,0.497661
-185.481484,128,0.633561
-147.091569,99,0.741359
-173.394922,65,0.815674
-121.670598,118,0.931069
-545.526249,98,1.041167
-140.869016,67,1.115811
-173.836779,88,1.204849
-84.060098,125,1.336914
-361.309396,92,1.499568
-137.134177,108,1.607516
-216.04338,144,1.75315
-150.158014,67,1.818496
17.932058,105,1.917746
-194.762026,93,2.000574
-76.805364,77,2.071533
-160.27772,89,2.167257
-220.857078,75,4.381155
-62.730675,107,4.518984
-471.046674,101,4.681518
-215.873343,139,4.844379
-414.397101,99,4.94162
-236.482468,84,5.037828
-259.992629,131,5.168515
-193.678734,134,5.295882
-313.300694,75,5.385768
-72.999708,123,5.504383
-138.199201,70,5.56854
-384.005719,77,5.641558
-91.141492,65,5.708357
-31.055867,101,5.803196
-132.951218,73,5.880876
-17.242468,127,6.021437
-207.991213,111,6.134786
-196.020305,100,6.229495
-25.612181,121,6.369765
-146.60076,94,6.482534
-112.265651,97,6.613662
-310.566849,142,8.560529
-98.363074,90,8.649696
5.398386,76,8.759323
-135.73146,95,8.908775
-91.849384,61,8.97193
-212.95424,108,9.099876
-359.572738,136,9.244457
-263.565143,133,9.419275
-116.538981,93,9.525284
-178.153183,133,9.668807
-148.334729,77,9.748777
-356.644518,89,9.843131
-203.756426,130,9.984118
-202.279515,112,10.11237
-316.753003,126,10.244014
-96.451363,80,10.329148
-432.435197,84,10.419524
-150.349364,127,10.556508
-253.358429,129,10.715604
-64.950381,109,12.614337
-73.402134,75,12.697351
-94.49208,66,12.770484
-129.359893,73,12.849336
-117.950941,80,12.932406
-37.141463,93,13.051007
-78.65476,67,13.134755
-85.837608,81,13.262758
-91.674902,167,13.501926
-149.444218,108,13.619584
-43.323746,117,13.755883
-77.103857,75,13.846383
-244.915528,156,14.019793
-194.141671,88,14.114164
-85.119383,141,14.271344
-106.399863,79,14.357028
-82.039392,100,14.465191
-226.525828,133,14.61666
-230.378544,140,14.772791
-79.871081,82,14.86061
-107.206522,104,16.816123
-98.019639,70,16.892286
-69.9657,96,16.993427
-31.201575,73,17.066899
-91.261622,125,17.198076
-175.593348,104,17.326813
-90.134751,81,17.40864
-50.691702,76,17.493397
-43.4122,144,17.645466
-186.843471,99,17.761405
-113.901606,101,17.876763
-99.618874,85,17.972304
-89.088287,91,18.066558
-102.696138,77,18.15559
-59.976742,109,18.287968
-91.525248,70,18.365878
-98.031717,69,18.439347
-384.226481,119,18.563929
-81.195056,111,18.694232
-131.158025,124,18.82735
-149.17388,104,18.936629
-196.829488,97,20.779855
-113.819705,99,20.886066
-107.120146,99,20.985929
-57.241888,84,21.084665
-52.803583,74,21.1698
-54.493292,73,21.257002
-80.845147,79,21.345577
-111.062934,141,21.494034
-77.85003,65,21.562161
-64.295071,86,21.652293
-111.07536,83,21.733427
-47.029866,93,21.838532
-171.768446,128,21.970725
-5.402632,89,22.067296
-395.570168,123,22.201918
-107.30315,122,22.331975
-74.509983,84,22.416745
-253.061994,99,22.515423
-124.971894,113,22.627673
-84.205432,92,22.730199
