#{"t_start": 1786229726.5560343, "env_id": "LunarLander-v3"}
r,l,t
-144.711207,126,0.165368
-119.873188,78,0.25575
-185.423274,64,0.323961
-378.535021,103,0.433721
-94.028049,74,0.509006
-134.417008,82,0.594313
-69.774745,69,0.66116
-80.345979,66,0.721526
-98.432886,99,0.806875
-128.721338,86,0.87742
-106.935328,63,0.92655
-210.399684,123,1.83669
-322.133716,100,1.94942
-207.56172,111,2.067893
-324.944261,113,2.23581
-137.414447,74,2.347486
-128.854054,133,2.514597
-167.18169,62,2.59057
-171.740205,93,2.692658
-86.466242,88,2.794751
-153.332017,68,2.871419
-236.186722,127,2.99881
-114.801344,80,4.03212
-128.086016,73,4.117352
-204.917072,86,4.21496
-172.585202,105,4.326042
-314.908811,81,4.418715
-64.350578,67,4.491442
-129.617506,89,4.59714
-155.78569,83,4.69462
-87.936713,80,4.774279
-100.122506,60,4.836948
-192.65033,70,4.910569
-325.233968,106,5.011013
-184.109905,99,5.870466
-248.987956,103,5.975655
-108.40768,96,6.065776
-107.966272,88,6.148482
-61.46171,71,6.218785
-106.141615,99,6.313286
-101.203316,72,6.38153
-90.561347,122,6.493381
-120.23921,61,6.549694
-75.099721,139,6.675221
-72.660422,89,6.759316
-73.413228,84,8.039143
-186.001276,111,8.243693
-88.402509,81,8.381334
-56.175626,83,8.478625
-211.545594,129,8.622888
-68.855748,66,8.696467
-115.638983,70,8.792464
-40.932613,88,8.883165
-281.271869,80,8.961655
-158.648271,101,9.053439
-60.600794,88,9.130146
-115.450935,175,10.039067
-465.197691,108,10.148675
-92.464356,151,10.294579
-210.93003,76,10.36151
-179.548781,109,10.450347
-387.324526,151,10.567938
-260.507296,103,10.644089
-186.315766,91,10.714089
-107.851215,83,10.780113
-303.364634,146,11.661377
-165.573747,119,11.782342
-156.496269,125,11.90443
-154.361113,171,12.053046
-325.356986,162,12.184772
-155.178926,167,12.314269
-132.088073,129,12.412127
-378.667083,100,12.487658
-241.171029,267,13.52865
-12.282964,174,13.836559
-216.088254,153,14.158739
-307.036804,180,14.372288
-133.052281,123,14.506053
-245.697081,156,15.435927
-134.796401,119,15.557709
-387.420142,153,15.70979
-374.215831,89,15.786135
-75.933143,155,15.912514
-535.88885,237,16.095413
-318.82212,137,16.201409
-131.469498,199,17.374385
-239.363827,118,17.497872
-284.428322,162,17.647289
-360.631788,161,17.783148
-295.550888,135,17.888937
-168.485111,128,17.986407
-180.608957,125,18.0808
-71.797328,86,18.142779
-410.107836,121,18.94609
-183.817377,152,19.097388
-182.16844,98,19.221366
-213.266814,168,19.439034
-136.708086,116,19.562224
-361.499753,114,19.706313
-183.903961,105,19.879431
-273.392631,149,20.057775
-168.722022,131,21.003118
-156.538513,149,21.149258
-87.423821,135,21.265122
-363.670658,155,21.388272
-233.971038,108,21.472353
-275.167139,127,21.565671
-479.054054,165,21.685118
-352.943474,170,22.521964
-166.043425,137,22.662474
-380.767582,119,22.767864
-330.20299,170,22.905414
-400.037386,166,23.033306
-352.706674,189,23.17244
-44.946973,71,23.223517
-403.721236,173,24.088361
-343.197847,141,24.220886
-255.744524,161,24.359013
-59.185189,155,24.485285
-345.309686,129,24.583921
-41.123808,83,24.653277
-259.410333,134,24.784202
-86.426712,83,24.860568
-263.38829,131,25.758744
-188.474586,201,25.945723
-79.933364,130,26.055018
-231.00409,190,26.207909
-216.088682,159,26.324903
-314.031345,195,26.462324
-168.28965,203,27.3617
-49.830109,100,27.453471
-4.420294,125,27.561083
-45.415684,158,27.690253
-211.352108,232,27.867105
-284.22669,182,28.001616
1.682837,1000,29.551106
-24.886509,216,30.449745
87.612782,1000,32.011682
-240.767689,102,32.112229
-266.41764,346,32.395799
-281.780375,152,32.51035
-261.085868,270,32.7163
-42.437649,81,33.510432
-287.520343,153,33.655361
1.363795,134,33.781448
-40.028485,129,33.891273
-132.399286,190,34.043816
-200.246227,138,34.148729
-98.047141,222,34.313231
-85.025043,268,35.277071
-63.396081,115,35.380033
59.631245,205,35.54811
-306.822122,145,35.660051
-75.22973,141,35.765645
-44.415783,119,35.853883
-113.857684,215,36.723957
-164.801773,206,36.911397
-7.347869,228,37.096015
-107.262004,126,37.192131
-237.744478,207,37.341793
-26.529397,163,38.210747
-92.076328,97,38.308241
-39.444382,173,38.463228
-114.54593,183,38.612113
-336.538391,187,38.755991
-18.969241,166,38.88058
-25.620963,86,38.945158
-32.771308,128,39.771019
-23.95927,140,39.913022
-28.627482,172,40.064622
-30.467413,179,40.20858
-82.25105,126,40.303916
16.744198,193,40.444679
-68.076593,129,40.535461
-246.65865,184,41.422758
-180.243387,233,41.63384
-201.619767,223,41.813147
-61.815577,180,41.951035
-137.481741,196,42.092524
-5.315104,274,43.034166
-244.077454,166,43.177022
-245.718223,294,43.403361
-308.777596,186,43.540642
-41.623302,253,44.414846
-18.058062,117,44.520932
-90.057349,228,44.717744
14.177032,192,44.866585
0.623339,135,44.966215
-97.724878,258,45.864296
-120.671491,284,46.127644
-206.840099,426,46.474287
-203.603612,442,47.550048
-287.088853,369,47.877485
-208.545763,359,48.152544
-39.727947,255,49.102517
-102.814974,252,49.338387
-153.930935,335,49.602307
-164.529535,405,50.623642
-289.372169,249,50.860276
-25.280498,270,51.082053
19.518154,181,51.220279
-188.55052,320,52.174635
67.112087,1000,53.844386
-190.207413,177,54.026974
-47.738057,222,54.218247
-86.568907,376,54.509418
-212.174725,158,54.625411
-53.244456,252,55.552435
-154.149951,723,56.129976
-280.561218,198,57.023147
83.610072,1000,58.615286
-107.770142,382,58.955591
-23.483133,237,59.138598
-1.786828,1000,60.676292
-1.488024,1000,62.206038
-100.166877,502,63.28115
-168.693356,303,63.553374
-120.828555,321,63.797562
-198.289557,356,64.784007
-83.297712,253,65.01959
1.993778,1000,66.559229
-140.630116,409,66.877392
-75.904889,1000,68.469292
-173.44132,700,69.761397
-128.971156,635,70.239146
-111.624523,436,71.328273
-157.022762,601,71.770197
-130.536772,638,73.028537
-102.842339,1000,74.570113
-124.15238,730,75.909001
62.049665,1000,77.443703
-121.328618,1000,78.995134
