#{"t_start": 1786222794.9366357, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.026882
-414.987905,88,0.049989
-130.885831,62,0.065067
-338.353129,128,0.093484
-331.297186,76,0.11275
-231.403016,106,0.140485
-84.651386,59,0.155843
-111.212243,88,0.171815
-116.280852,85,0.187403
-94.711162,112,0.208274
-372.069476,74,0.224591
-451.167676,92,0.29606
-79.816399,148,0.495211
-136.187014,65,0.586442
-214.310346,138,0.770152
-447.098389,111,0.904971
-192.674263,86,0.994182
-56.750393,135,1.133744
-239.620932,128,1.27035
-191.122658,121,1.401686
-286.01736,80,1.494631
-239.808875,111,1.616108
-115.894268,97,1.714295
-53.678309,88,1.811543
-163.234878,87,1.909093
-191.57931,124,2.050524
-168.030008,141,2.195712
-55.274963,73,2.272432
-155.867165,147,2.441931
-331.903367,88,2.545355
-111.556188,124,2.687939
-55.895029,170,2.878867
-61.734462,191,3.083614
-285.147199,112,3.214116
-89.882489,95,3.310904
-106.238457,186,3.504528
-235.480471,232,3.778018
-170.600599,140,3.932384
-204.383428,128,4.096463
-69.165616,142,4.253225
-247.086981,134,4.389658
-104.914877,190,4.600723
-67.627406,132,4.753397
-107.443763,165,4.931273
-104.511811,213,5.179168
12.230015,247,5.468548
-212.269258,308,5.824959
-47.287816,1000,7.107379
-22.152233,386,7.804626
-146.134786,1000,9.279125
-155.695744,1000,11.337283
-137.402485,1000,13.128484
-142.335188,1000,14.542115
-109.605635,1000,15.872468
-105.499433,1000,17.409161
-180.61005,1000,18.930522
-119.061091,1000,20.20485
-108.726745,1000,21.457951
-115.282341,1000,22.732039
-111.103943,1000,24.019672
-93.059642,1000,25.287675
-152.761993,1000,26.553952
-118.828634,1000,27.820487
-115.727413,1000,29.13135
-90.072167,1000,30.501428
-40.751471,1000,32.097992
-74.866019,1000,34.250106
11.499345,1000,35.877673
-108.53837,1000,37.604502
-76.246721,1000,38.945077
-71.930542,1000,40.671313
-25.329882,1000,41.91669
-46.3999,1000,43.440086
-97.998338,1000,44.740187
-19.950626,1000,46.125724
-68.26083,1000,47.41567
-73.015971,1000,48.664047
-72.67809,1000,49.900978
-25.893808,1000,51.240955
-54.665345,1000,52.563688
-75.383123,1000,53.799968
-50.760335,1000,55.161067
-13.153173,1000,56.456599
7.136951,1000,57.704067
-16.864865,1000,58.928344
-0.013888,1000,60.180597
-41.316699,1000,61.404001
-15.460053,1000,62.646807
5.050653,1000,63.860242
6.011545,1000,65.103873
-3.167557,152,65.283399
-37.93135,1000,66.54927
