#{"t_start": 1786697152.336299, "env_id": "LunarLander-v3"}
r,l,t
-83.503055,76,0.152249
-58.665782,84,0.255503
-95.990833,60,0.338741
-89.874632,75,0.428893
-374.350992,89,0.521024
-162.437984,105,0.648984
-316.009697,85,0.740762
-99.241748,58,0.807148
-103.268609,89,0.929441
-235.7379,103,1.122586
-104.063612,73,1.236164
-148.068876,71,1.418685
-118.676081,107,2.54629
-142.133177,92,2.63288
-68.324292,62,2.730636
-236.002781,91,2.875933
-126.292618,83,2.959743
-98.102282,102,3.118626
-248.487362,117,3.348923
-114.839332,80,3.538901
-451.617092,88,3.710002
-200.676631,92,3.890575
-109.949115,62,4.092373
-245.231585,106,5.245854
-111.797946,63,5.310168
-73.198522,94,5.416145
-187.356203,123,5.539592
-325.700623,101,5.65029
-98.020951,69,5.716839
-112.639352,74,5.789014
-273.308859,104,5.899073
-101.749885,77,5.980556
-76.189387,120,6.13279
-122.776582,71,6.220659
-306.359497,138,7.549711
-53.751426,80,7.627567
-96.954049,123,7.748
-404.753005,118,7.858972
-193.903376,154,8.116773
-53.778898,73,8.200568
-213.483256,112,8.327807
-42.169389,121,8.537423
-149.37232,93,8.645717
-93.014266,121,8.779408
-96.23259,136,10.114847
-217.866938,84,10.195177
-212.915665,115,10.311084
-130.254619,120,10.436381
-133.882529,90,10.525901
-146.440513,65,10.589343
-108.718737,99,10.678646
-84.038447,69,10.741387
-207.876081,118,10.854133
-84.002548,86,10.932416
-67.377488,107,11.964097
-479.842712,106,12.075155
-107.843299,80,12.151776
-168.674366,102,12.245657
-102.425578,89,12.327272
-190.36825,84,12.418518
-367.146129,122,12.539206
-103.380276,95,12.633845
-150.834421,121,12.746418
48.927088,99,12.840349
-136.903317,109,13.859984
-317.706262,101,13.955203
-88.349867,71,14.021228
-13.840236,116,14.139826
-70.682973,77,14.220446
-366.103434,141,14.379738
-266.525374,144,14.517632
-335.928571,137,14.670921
-112.72644,86,14.753484
-132.856276,157,15.846961
-58.934619,133,15.993293
-133.191715,103,16.094938
-93.286393,82,16.192957
-83.595943,82,16.275871
-93.434825,103,16.377055
7.869422,110,16.479266
-44.637437,83,16.552778
-194.215756,134,16.748334
-295.247758,101,16.859692
-271.34352,123,17.965102
-121.19537,98,18.057867
-119.484189,85,18.137829
-256.518393,128,18.256145
-127.834369,84,18.336475
-343.116441,145,18.47752
-80.520622,87,18.559818
-56.881061,95,18.65512
-62.163058,85,18.741312
-179.284779,109,18.845625
-337.860159,99,19.851862
-219.496021,168,20.015641
-240.348625,115,20.120207
-311.416773,113,20.230048
-44.895751,105,20.325216
-99.474056,106,20.428571
-129.842479,92,20.514366
-78.036154,111,20.628245
-191.381774,116,20.733813
-52.198809,96,21.732385
-313.168473,101,21.828065
-146.466644,88,21.908135
-288.135922,104,22.003938
-93.120517,93,22.09325
-71.167263,74,22.170626
-178.455707,112,22.286315
17.146826,109,22.419951
-81.365039,79,22.498066
-118.978944,81,22.588935
-158.613857,121,22.705843
-193.71459,101,23.816762
-186.167918,101,23.926594
-93.801495,151,24.10826
