#{"t_start": 1786695134.8994184, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.154175
-87.205998,119,0.304173
-124.427315,85,0.407678
-126.323966,80,0.502538
-113.142891,105,0.697017
-319.267337,114,0.81996
-120.03837,96,0.921282
-53.017653,115,1.047648
-114.734216,100,1.150861
-198.106967,77,1.234584
-101.956804,70,1.303798
-71.463261,86,1.383777
-172.467275,111,1.484319
-71.208888,67,1.550751
-174.388359,136,1.683182
-161.672962,60,1.746529
-465.165919,127,1.876271
-342.173511,108,1.979941
-256.542849,95,2.062499
-99.558825,71,2.133379
-100.111939,131,2.254653
-342.21708,72,2.323332
-167.595635,86,2.400091
-142.166412,90,2.491159
-256.256749,94,2.571895
-116.792748,74,2.636632
-94.060508,69,2.705833
-153.964513,85,2.790111
-259.379818,103,2.880045
-342.271248,80,2.953195
-167.175974,80,3.032184
-166.412849,94,3.117867
-239.626118,80,3.205423
-214.088967,128,3.334842
-408.934759,105,3.441209
-80.225653,59,3.501554
-158.465632,72,3.563565
-387.836378,98,3.657645
-151.449572,89,3.760281
-73.060392,67,3.825664
-339.085207,92,3.911229
-147.11004,69,3.982217
-114.246349,89,4.135737
-234.146272,77,4.211433
-275.468456,114,8.246847
-348.011012,123,8.638714
-99.005867,123,8.966344
-108.139201,78,9.102757
-120.951372,76,9.214073
-97.241581,89,9.330068
-234.990839,79,9.423087
-180.606041,89,9.519402
-107.318868,85,9.605845
-88.737726,114,9.744951
-120.400834,106,9.859215
-147.296988,64,9.933302
-116.891943,69,10.010529
-228.48792,115,10.12751
-123.408481,77,10.201074
-103.315886,60,10.266687
-356.664637,90,10.354908
-341.468401,97,10.462168
-64.796285,72,10.541991
-127.630499,82,10.618057
-248.208928,107,10.743171
-163.4597,90,10.84189
-365.326998,99,10.950331
-75.355813,65,11.037997
-153.777769,95,11.151716
-215.68783,64,11.239153
-108.885065,85,11.413443
-95.716744,72,11.614358
-116.375873,103,11.76476
-172.13673,69,11.850147
-375.422371,90,11.951885
-97.028051,75,12.029043
-84.362148,101,12.14613
7.783624,97,12.255715
-133.747456,86,12.341856
-161.261076,129,12.479628
-302.132636,104,12.576933
-77.03378,72,12.649238
-199.637547,80,12.729725
-336.830661,98,12.837692
-142.188322,81,12.919723
-113.288691,73,12.988122
-208.748333,109,13.095549
-152.480946,130,13.225212
-59.655875,66,13.297318
-109.849089,90,13.398339
-79.05979,119,17.37977
-145.855387,111,17.503474
-230.873185,112,17.638272
-107.656871,70,17.725816
-52.969744,132,17.896057
-347.204333,99,18.105289
-98.408306,114,18.312826
-250.126844,97,18.483478
-87.02946,75,18.575665
-104.796851,95,18.68063
-178.236038,97,18.793469
-90.69109,61,18.901338
-105.005078,91,19.007751
-143.772979,102,19.110786
-122.688905,107,19.225016
-26.526483,106,19.325724
-249.328934,104,19.431695
-128.365882,65,19.494765
-96.910543,60,19.551951
-111.321707,130,19.685545
-110.423579,97,19.780225
-270.45201,129,19.909159
-303.54868,122,20.029678
-76.351606,84,20.120751
-128.197756,89,20.20359
-70.439217,67,20.264066
-109.0504,81,20.346584
-204.826534,83,20.430835
-219.10813,85,20.511157
-98.705195,59,20.565945
-282.9116,129,20.709493
-185.745157,111,20.844013
-265.087252,124,21.070369
-88.92514,103,21.23662
-124.362605,96,21.365356
-95.582111,79,21.446639
-96.883552,105,21.554329
-121.505122,86,21.63897
-117.408586,76,21.718269
-75.387126,64,21.783077
-274.968388,106,21.897743
-147.642744,90,21.998937
-90.802022,67,22.062215
-282.354247,117,25.856491
-115.760447,75,25.935563
-74.554618,67,26.004194
-88.779082,131,26.14273
-299.148444,152,26.296656
-87.362695,89,26.394511
-97.993808,96,26.504194
-174.081465,163,26.714137
-356.230803,122,26.866402
18.462335,88,26.992465
-136.594186,112,27.260901
-381.382344,86,27.400091
-98.299225,91,27.538441
-323.561004,115,27.688799
-81.900075,84,27.856584
-78.93919,80,27.947858
-109.076688,100,28.059586
-62.132509,60,28.126674
-53.295855,113,28.25234
-90.583536,92,28.351581
-392.94777,106,28.47105
-80.989308,109,28.597536
-120.952294,78,28.688982
-110.826483,92,28.783218
-476.486904,178,28.980777
-128.214636,84,29.069393
-84.583678,79,29.153139
-119.257559,118,29.27045
-60.085054,68,29.345086
-286.951728,95,29.443354
-157.522557,81,29.531209
-109.759079,119,29.676412
-93.906645,105,29.796089
-100.264001,89,29.891566
-61.349436,127,30.024303
-122.389728,127,30.15597
-291.644637,92,30.251346
-113.930896,94,30.34698
-213.858718,113,30.498537
-100.925983,64,30.630713
-200.392786,99,30.779791
-132.68109,86,36.172341
-82.498346,72,36.270956
-113.620839,82,36.371572
-139.088011,114,36.511957
-89.329058,79,36.62633
-59.872507,80,36.735079
-78.275103,93,36.875648
-307.56792,108,37.019452
-158.026107,117,37.184274
-104.172541,111,37.353633
-85.387294,67,37.451262
-21.531778,131,37.613385
-174.90305,142,37.772788
-108.143468,67,37.923317
-212.387417,135,38.113989
-72.739324,91,38.226475
-133.319582,88,38.32445
29.94261,157,38.487634
-148.231275,84,38.587935
