#{"t_start": 1786696227.5930762, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.127097
-87.205998,119,0.252283
-124.427315,85,0.356505
-126.323966,80,0.450425
-113.142891,105,0.573574
-319.267337,114,0.699206
-120.03837,96,0.803472
-53.017653,115,0.915976
-114.734216,100,1.028234
-198.106967,77,1.108409
-91.054889,71,1.605849
-194.707935,87,1.688467
-56.05369,71,1.761719
-21.704245,120,1.883157
-145.67992,132,2.007603
-280.050778,127,2.16965
-139.134107,85,2.260993
-159.673105,88,2.345486
-58.221735,68,2.419445
-127.683861,64,2.481942
-163.309852,68,2.552765
-96.93127,111,3.10554
-171.801986,72,3.173091
-49.785137,78,3.255668
-171.052351,82,3.339391
-80.739796,74,3.41821
-199.473331,67,3.479038
-289.335459,95,3.576714
-105.453673,98,3.663302
-136.406005,111,3.83451
-73.711877,67,3.959902
-102.369142,89,4.117376
-178.707484,91,4.396139
-162.744526,94,5.263946
-102.719046,86,5.361286
-71.001843,80,5.452608
-113.409328,65,5.521703
-227.829698,113,5.650208
-300.796037,113,5.769921
-151.863292,108,5.901831
-200.748855,124,6.036431
-197.880541,148,6.174327
-170.595476,77,6.258159
-202.64026,153,6.861725
-86.1092,86,6.975516
-417.773267,147,7.218609
-308.303585,107,7.396272
-131.119512,71,7.502458
-117.22353,89,7.604964
-113.511766,89,7.703029
-178.459211,104,7.81483
-172.228908,111,7.931148
-129.670444,100,8.030722
-93.062045,132,8.566236
-264.560132,125,8.692116
-267.511893,127,8.82523
-404.524334,126,8.947428
-112.935556,100,9.046239
29.685903,104,9.154031
-148.170131,115,9.268459
23.978547,85,9.353854
-139.826255,90,9.442409
-121.777914,100,10.000185
-250.068459,146,10.26315
-121.254549,78,10.382877
-192.71435,122,10.569612
-168.071938,72,10.744374
-245.62569,99,10.85408
-85.164332,121,10.981781
-85.06986,86,11.077724
-86.168341,85,11.172226
-220.520092,92,11.272521
-86.79996,64,11.334617
-112.02167,82,11.855464
