#{"t_start": 1787091234.090045, "env_id": "LunarLander-v3"}
r,l,t
-125.819412,113,0.188792
-150.888953,103,0.319626
-96.673011,97,0.437699
-83.593351,133,0.601443
-75.899966,79,0.701577
-268.368099,111,0.835891
-55.707004,62,0.913218
-142.523255,98,1.031603
-359.204603,84,1.141485
-38.33873,109,1.271554
-137.053923,64,1.349863
-92.634623,68,1.434783
-181.606855,87,1.535345
-10.427593,95,1.661371
-119.491413,68,1.745979
-138.420715,106,1.876208
-450.296264,122,1.98568
-537.712461,109,2.070452
-399.650768,138,2.240468
-121.636492,94,2.350654
-163.931335,74,2.439123
-75.901013,65,2.51146
-147.265489,111,2.637558
-140.560676,85,2.731935
-127.247172,122,2.886682
-130.743724,136,3.046323
-225.78412,70,3.126668
-312.163305,99,3.199901
-126.329783,75,3.253466
-145.710855,75,3.305443
-155.444066,65,3.349189
-125.277213,94,3.409802
-401.639821,85,3.497535
-203.968442,102,3.620138
-266.403132,98,3.734647
-278.701887,79,3.827266
-327.278907,119,3.965907
-140.671951,101,4.08421
-240.512518,100,4.207936
-138.744173,120,4.297044
-110.973817,92,4.413966
-567.921571,93,4.524806
-133.606918,74,4.609845
-214.745018,110,10.695652
-498.695646,95,10.811464
-388.752483,123,10.957161
-85.935382,72,11.034259
-177.557685,118,11.183197
-98.874185,60,11.240549
-206.516538,104,11.376775
-88.067116,66,11.445691
-197.017295,108,11.57939
-107.268513,101,11.69753
1.679888,94,11.792178
-68.541358,81,11.901002
-87.210193,88,11.998128
-332.794287,88,12.106971
-269.793556,106,12.231569
-126.272692,99,12.346603
-413.837523,97,12.409777
-377.913347,130,12.491783
-21.433773,114,12.569684
-105.6988,172,12.744814
-98.163811,110,12.871388
-129.609282,108,13.008034
-143.729752,77,13.099689
-191.238288,144,13.271542
-176.564558,122,13.420807
-99.271416,152,13.616944
-46.243064,101,13.741816
24.496911,90,13.854544
-243.621995,86,13.945037
-195.196127,129,14.111151
-280.199574,84,14.212867
-333.673691,148,14.389307
-150.006708,109,14.519322
-243.958192,81,14.616284
-57.926428,70,14.699794
-360.493803,110,14.829241
-207.908599,68,14.909913
-137.312632,79,15.002783
-142.48257,71,15.081927
-81.939538,92,15.145343
-79.740363,67,20.800183
-122.238104,79,20.90669
-78.964825,124,21.05792
-107.68701,62,21.133213
-179.175412,100,21.253802
-4.192056,133,21.409142
-169.38719,97,21.52236
-131.835115,117,21.65825
-103.36618,67,21.736841
-94.225749,75,21.823687
-344.769312,119,21.96024
-114.122829,74,22.046832
-132.409151,66,22.125425
-170.86295,129,22.278806
-187.67645,101,22.396907
-47.631713,81,22.491773
-116.87985,66,22.567206
-270.793811,72,22.654424
-44.082671,67,22.723582
