#{"t_start": 1786696765.6453927, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.140818
-78.769102,70,0.236328
-176.395007,93,0.37156
-91.743915,73,0.449637
-161.718177,112,0.567785
-185.481484,128,0.710898
-147.091569,99,0.913896
-173.394922,65,0.99134
-121.670598,118,1.12324
-545.526249,98,1.228967
-140.869016,67,1.301768
-128.072242,89,2.304364
-97.539578,79,2.390537
-165.098265,70,2.477738
-388.891759,133,2.639143
-158.082237,98,2.742514
-385.269033,92,2.855468
-255.998368,114,2.990141
-156.860912,105,3.212986
-141.611649,95,3.398162
-179.158574,124,3.665105
-277.544434,73,4.904117
-155.81019,112,5.269323
-233.130157,89,5.428578
-58.103679,105,5.57499
-186.712462,83,5.680413
-223.559481,122,5.845042
-179.284281,93,5.93991
-196.038325,91,6.044622
-120.707264,123,6.230285
-251.307983,88,6.345036
-330.635222,127,7.765084
-481.153918,107,7.884748
-437.555596,85,7.975995
-321.564533,120,8.109863
-393.579353,83,8.201047
-39.234588,81,8.29299
-405.3042,120,8.411204
-352.716891,99,8.520818
-152.330183,72,8.599449
-69.727451,79,8.685982
-83.974475,79,8.765765
-141.084145,120,10.073055
-62.100669,69,10.155743
-101.540202,105,10.263969
-246.291477,128,10.448359
-83.98561,84,10.607794
-129.46189,83,10.71679
-85.688106,86,10.827475
-109.212562,86,10.925961
-372.017166,95,11.076681
-136.977576,84,11.181996
-281.750724,85,11.270707
-76.42624,74,11.350344
-202.622865,101,12.303391
-397.43789,95,12.406258
-107.911656,88,12.498186
-66.57204,89,12.59297
-91.99164,104,12.697284
-45.80466,97,12.806867
-388.581906,103,12.917037
-184.29891,85,13.001734
-177.144949,128,13.137027
-352.51626,96,13.234598
-206.216303,84,14.28108
-138.001525,98,14.380157
-317.344009,74,14.456707
-111.579695,78,14.544654
-133.08155,85,14.640004
-91.663102,96,14.747944
-267.309955,78,14.839284
-77.553747,95,14.936706
-78.705683,86,15.033998
-133.739018,70,15.117629
-50.987492,72,15.198094
-319.109521,107,15.308646
-207.436563,91,16.270813
-131.847863,103,16.383772
-382.9324,83,16.479556
-349.008139,103,16.586702
-198.591195,117,16.718881
-145.843485,101,16.826131
-111.363159,73,16.899068
-61.439284,98,17.002052
-122.313423,101,17.118728
-91.013043,76,17.206525
-165.691698,105,17.313038
-52.217598,135,18.348162
-74.236558,71,18.426548
-66.270822,90,18.518598
-53.753972,77,18.598596
-15.438989,115,18.735317
-76.512247,78,18.834141
-20.432626,75,18.92015
-54.949285,99,19.042058
-195.029642,105,19.156249
-120.379007,125,19.293418
-47.326723,97,20.290246
