#{"t_start": 1786221933.567765, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.030548
-414.987905,88,0.055637
-130.885831,62,0.068984
-338.353129,128,0.105151
-331.297186,76,0.123323
-231.403016,106,0.143122
-84.651386,59,0.156118
-111.212243,88,0.175276
-116.280852,85,0.193604
-94.711162,112,0.215713
-372.069476,74,0.230802
-451.167676,92,0.294213
-95.489198,146,0.484343
-359.599789,86,0.601225
-73.014846,79,0.696932
-320.304808,127,0.843576
-16.02406,79,0.932461
-98.335909,81,1.01651
-103.777914,124,1.149712
-79.204843,97,1.249826
-359.16686,182,1.452564
-32.464163,130,1.581804
-127.992892,98,1.686946
-59.993386,91,1.788565
-23.680334,107,1.895724
-85.248797,203,2.115752
-20.99251,134,2.259736
-369.106631,147,2.434105
-29.999313,84,2.528913
-177.829981,129,2.669333
-73.349731,161,2.855114
-139.988531,134,2.990997
-147.337509,158,3.163237
-106.984774,98,3.263836
-30.17816,147,3.426944
-66.954641,127,3.560341
-91.266573,138,3.719686
-56.096645,121,3.866925
-61.808672,182,4.064378
-16.794593,135,4.220779
-40.134612,149,4.392561
-121.303728,131,4.543302
-42.512371,183,4.762889
-81.513877,99,4.872313
-104.733793,96,4.98897
26.024306,161,5.214728
-169.408995,356,5.63208
-122.556218,235,5.905295
-108.438577,559,6.599631
-179.524454,1000,8.193925
-41.716894,1000,9.747356
-137.1526,1000,12.0717
-148.766191,1000,13.91811
-110.619483,1000,15.307231
-115.334275,1000,16.923074
-84.560727,1000,18.395733
-120.135208,1000,20.038747
-59.748088,1000,21.297644
-136.333689,1000,22.603525
-140.587088,1000,24.072008
-70.028708,1000,25.333922
23.820471,1000,26.884225
-72.977454,1000,28.141674
-140.689848,1000,29.932521
-170.609736,1000,31.211902
-92.626677,1000,32.780184
-68.907438,1000,34.498568
-17.926742,1000,35.846844
-110.649977,1000,37.092584
-49.449342,1000,38.415755
-22.412786,1000,39.631957
-63.135962,1000,40.914687
-59.354104,1000,42.194472
-33.355778,1000,43.444293
-69.981125,1000,44.677649
-40.051989,1000,45.951594
-57.372405,1000,47.166065
-56.591416,1000,48.444385
-60.537665,1000,49.86627
-58.194811,339,50.307471
-50.527031,1000,51.620835
-35.678439,1000,52.947896
5.094625,1000,54.256222
-28.377281,1000,55.58236
-24.949073,1000,56.928181
-15.095772,1000,58.299845
-73.10216,1000,59.659126
-74.512367,1000,60.936622
-72.444362,1000,62.29075
-67.713376,1000,63.64623
-28.856008,1000,64.970571
-57.136642,1000,66.318376
-64.397237,1000,67.626301
