#{"t_start": 1786688339.2236981, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.0349
-414.987905,88,0.060279
-130.885831,62,0.082274
-338.353129,128,0.124167
-331.297186,76,0.149293
-231.403016,106,0.182518
-84.651386,59,0.196829
-111.212243,88,0.214082
-116.280852,85,0.231725
-94.711162,112,0.251652
-372.069476,74,0.265498
-414.283718,88,0.318809
-34.287205,96,0.448955
-166.406269,114,0.568552
-265.434291,94,0.687831
-31.288858,163,0.946237
-102.105934,157,1.125233
-214.77053,110,1.264708
-49.367051,117,1.390285
-418.443344,82,1.488689
-174.802993,118,1.626695
-270.619761,77,1.709166
-115.389666,158,1.912395
-31.798049,152,2.104964
-308.594524,166,2.309165
-124.61503,157,2.496525
-232.25507,126,2.642059
-280.08782,98,2.755557
-89.577556,129,2.899676
-292.089573,523,3.544119
-182.664441,119,3.685392
-86.178261,117,3.823676
-76.45208,161,4.044522
-199.125393,132,4.346886
-303.080612,193,5.370101
-101.734434,96,5.547884
-199.054215,160,5.757038
-90.057104,302,6.21593
-166.684841,256,6.547168
-468.10436,180,6.79712
-221.115389,199,7.052608
-63.694436,311,7.674669
-194.293632,224,8.091675
-46.787443,193,8.34538
-204.359902,181,8.591309
86.814807,944,10.131308
-87.968354,439,11.090124
-349.820235,872,12.33363
-287.301077,220,12.6574
-393.763962,664,13.588756
-122.014921,1000,14.989316
-123.798859,1000,16.682855
-64.313955,176,16.983849
-507.792585,213,17.341808
-465.458435,159,17.573963
-310.637693,149,17.829656
114.356932,849,19.171936
-162.360286,1000,20.598799
-152.353019,357,21.121748
-145.179525,1000,22.503052
-64.889889,1000,23.879123
-125.294787,1000,25.495606
-45.28393,1000,26.898935
-46.380056,1000,28.304185
-105.06186,1000,29.737978
-85.822542,1000,31.127477
-30.252157,1000,32.49893
-7.10581,1000,33.933718
-29.84833,1000,35.366194
-104.376346,1000,36.745282
-95.99539,1000,38.114961
-140.14038,800,39.199272
-95.250724,1000,40.633235
-57.743482,1000,42.05945
-128.80076,1000,43.480597
-112.481785,1000,44.858539
-82.684429,1000,46.230403
-47.104213,1000,47.615281
-110.126371,1000,49.016486
-109.989181,1000,50.416046
-133.072465,1000,51.81213
-105.649919,1000,53.22409
-30.042707,1000,54.665398
-123.117769,1000,56.158693
-83.700035,1000,57.553166
-92.556086,1000,58.955281
-86.506385,1000,60.301657
-143.113217,1000,61.511102
-67.348312,1000,62.716514
-59.982185,1000,63.999829
-122.462791,396,64.55174
-120.861217,1000,65.86108
-249.833006,1000,67.10465
-38.348355,1000,68.367852
-154.961955,578,69.075021
