#{"t_start": 1787081900.341978, "env_id": "LunarLander-v3"}
r,l,t
214.016725,476,118.862747
-46.321592,1000,121.081549
-63.555074,267,121.674994
-34.651014,1000,123.60517
233.799777,439,124.533966
-57.592335,1000,126.537008
-10.195112,1000,128.693001
-67.052337,218,129.078228
191.100651,611,130.387809
-58.686027,205,130.886579
176.21329,518,131.837554
-53.689411,1000,133.901282
-16.347366,173,134.282459
178.55975,596,135.414851
-22.778297,1000,137.297194
-79.954049,265,137.871949
-33.171371,1000,140.021919
-55.275061,1000,142.129614
-71.09711,1000,144.31642
-96.701587,1000,146.395072
5.19036,1000,148.558582
-42.242874,1000,150.748319
-30.374513,205,151.19209
-55.262523,175,151.41635
-73.283842,372,152.1542
-99.201801,1000,154.209086
-13.730322,390,154.99807
-79.129613,347,155.786378
-16.120431,1000,157.868767
-74.875238,1000,159.995778
-51.324629,1000,161.713635
-15.252955,184,162.139404
-88.277653,1000,164.209167
-68.890216,1000,165.933805
-117.447346,1000,167.834397
94.229516,981,169.696771
-78.213478,555,170.948544
-242.669149,617,172.121119
-77.872081,1000,174.297805
-64.14943,1000,176.485948
-100.397188,1000,178.696497
-73.01436,1000,180.649349
-68.331633,1000,182.72222
-82.178951,1000,184.916007
-22.864005,1000,187.025728
-65.882838,1000,189.103295
-26.725624,507,190.077327
-112.909319,762,191.740341
-62.478832,657,193.189492
-79.15589,1000,195.285266
-118.2234,1000,197.284826
-34.483727,1000,199.465672
91.393698,977,201.438604
-65.436819,1000,203.31661
78.969579,843,205.220289
-164.048529,651,206.610996
-274.908718,358,207.37928
-362.16497,757,209.029362
-97.631012,1000,211.026542
-302.406188,631,212.01096
-438.170146,905,214.003601
-134.860774,1000,216.170509
-377.997467,969,218.286355
-181.860644,1000,220.37915
-101.791577,1000,222.546405
-112.2521,1000,224.648262
-106.299957,1000,226.708834
-348.656569,924,228.712867
-123.554742,1000,230.9013
-157.71105,1000,233.11268
-143.048353,1000,234.963302
-118.100684,1000,237.174807
-141.191005,1000,239.333653
-142.872054,1000,241.551831
-155.069441,1000,243.772105
-97.640146,1000,246.052938
-187.613424,458,247.0531
-167.327139,406,247.956096
-113.975261,1000,249.734968
-80.561854,1000,251.84372
-45.003641,1000,253.952782
-63.961712,1000,255.861383
-126.745355,1000,258.099737
-106.326998,1000,260.194692
95.800941,684,261.669142
-12.35279,1000,263.875941
-184.429196,218,264.340862
27.82981,1000,266.28733
-132.702124,709,267.751519
112.297166,664,269.191816
161.677965,656,270.59429
