#{"t_start": 1787081208.6488636, "env_id": "LunarLander-v3"}
r,l,t
-361.811019,123,0.032704
-137.441452,91,0.058958
-214.50108,68,0.075617
-36.046539,100,0.097876
-173.65984,102,0.11938
-412.967118,96,0.143121
-163.769917,85,0.166249
-235.902193,81,0.184321
-125.212086,103,0.204752
-438.913129,88,0.224903
-282.037885,92,0.274961
-75.061529,102,0.437622
-262.150058,106,0.619304
-214.79913,63,0.694642
-84.727485,92,0.809929
-56.599937,66,0.930302
-157.594391,59,1.033593
-245.024016,87,1.173896
-103.036651,82,1.312513
-258.936362,97,1.473102
-272.182086,64,1.581507
-325.983934,113,1.767105
-95.832572,75,1.950942
-218.59418,161,2.227593
-289.846786,117,2.423031
-181.404799,121,2.630414
-369.439179,81,2.762767
-76.210026,75,2.845863
-102.404741,114,3.009581
-233.565221,75,3.136138
-539.822512,123,3.342666
-360.293481,69,3.456497
-169.746901,108,3.561785
-299.833727,113,3.686679
-152.46777,85,3.817337
-115.915855,105,3.992567
-173.534461,113,4.180514
-302.398072,136,4.410252
-147.756732,126,4.630615
-126.576012,130,4.855845
-82.137269,88,5.008054
-222.573918,110,5.211769
-63.290185,92,5.378237
-323.400169,159,5.661333
-77.474248,65,5.778157
-1.46731,85,5.924291
-113.42954,133,6.165234
-90.650163,75,6.303103
-26.903651,78,6.438832
-339.132251,139,6.69137
-125.588277,85,6.843887
-115.671482,66,6.96943
-158.903291,110,7.170618
-121.748053,68,7.300973
-251.050583,128,7.537898
-284.407312,135,7.808045
-118.753749,102,8.002983
-181.657462,121,8.223727
-81.325878,69,8.352734
-160.124086,80,8.499796
-219.750156,98,8.675655
-128.910018,73,8.805962
-82.670762,83,8.963866
-79.990282,145,9.224549
-248.815323,129,9.456658
-203.877876,129,9.681961
-175.548648,94,9.855641
-185.421182,140,10.1158
-314.856483,140,10.380089
-64.454078,124,10.610514
-20.679858,113,10.818062
-87.963374,133,11.061142
-197.207084,118,11.281946
-62.541862,129,11.52702
-133.078009,67,11.653134
-180.363278,151,11.87897
-70.536612,116,11.998299
-161.218586,80,12.082862
-152.786584,154,12.349615
-31.053926,95,12.463901
-162.409084,84,12.554824
-140.598891,131,12.697532
-167.508247,95,12.797011
-159.33558,166,12.981925
-81.415817,115,13.195424
-198.628505,139,13.455032
-133.165305,78,13.613737
-192.186263,105,13.810652
-117.746874,168,14.13081
-132.05084,139,14.405068
-143.282528,161,14.703976
-131.146742,118,14.876157
-137.670686,175,15.154605
-157.249442,80,15.315626
-188.848817,145,15.610165
-184.348432,185,15.866338
-156.721544,116,15.995547
-95.599463,130,16.235746
-148.408595,215,16.658955
-23.948421,140,16.920516
-114.844719,83,17.031558
-119.805792,58,17.097191
-122.880821,133,17.31464
-95.5596,85,17.491343
-76.448511,137,17.760197
-116.465465,85,17.937596
-132.47205,112,18.159319
-171.964584,90,18.342135
-69.729632,146,18.633214
-88.125957,209,19.054665
-90.168299,154,19.361192
11.577124,251,19.857853
-84.594763,147,20.164309
-96.138637,240,20.682657
-43.655252,123,20.926204
-60.106704,193,21.313777
-52.523123,90,21.459773
-32.782645,132,21.716396
-82.532975,175,22.066773
-141.921475,158,22.392699
-136.176314,262,22.913275
-96.16081,139,23.20664
-64.45405,221,23.695711
-54.004183,281,24.022892
-53.300376,207,24.41974
-48.773257,89,24.597416
-67.256408,91,24.777555
-9.24003,1000,26.743174
-69.017653,140,27.010485
-22.206611,282,27.569208
-134.481081,490,28.545418
-44.23564,289,28.929682
-92.35421,360,29.65331
-98.181342,443,30.55055
-56.464966,160,30.874853
31.841503,1000,32.943822
-124.336128,1000,34.971004
-140.378361,1000,37.063602
-97.200579,1000,39.102115
-63.039434,1000,41.235891
-182.440248,839,43.059657
-103.674574,1000,45.158097
-91.247241,1000,47.353653
-122.779412,1000,49.56459
-116.165244,1000,51.744135
-89.302865,1000,53.9477
-111.409789,1000,55.737809
-106.39738,1000,57.859568
-104.306596,1000,59.779419
-40.497816,369,60.377571
-152.323771,1000,62.598347
-208.551605,903,64.651708
-255.090438,871,66.610066
-222.581235,781,68.324677
-40.600065,1000,70.538549
-149.693937,607,71.891128
-244.77595,904,73.952976
-115.939491,1000,76.186471
-139.329548,1000,78.428247
-16.556056,316,503.628722
-146.961147,503,504.656163
-189.141365,586,505.605664
-175.986676,680,506.220574
-33.856074,328,506.556637
181.593026,482,507.187604
-64.507785,1000,508.964149
-101.1679,283,509.481602
195.968144,438,510.279607
-137.525953,328,510.712288
253.864217,418,511.293785
76.182294,877,512.169733
-123.348233,390,512.589698
141.751159,551,513.673433
-168.993266,545,515.062425
188.432268,875,516.773453
-134.009126,344,517.58647
-72.360432,277,518.228713
-44.79513,182,518.6465
-146.727983,431,519.668478
-79.208839,1000,521.273623
-104.98943,453,521.776608
-100.173639,499,522.247884
255.062348,421,522.617372
266.522467,393,522.965091
-149.971082,507,523.807885
187.312894,388,524.49598
-91.29397,427,526.376956
103.973308,543,527.899076
-156.161531,710,529.285859
-122.706735,531,530.228054
-69.13425,151,530.57298
137.030629,540,531.378681
209.136341,751,532.538448
-187.434606,558,533.911988
-97.185811,1000,535.458564
-164.407793,410,535.970983
-149.122197,663,536.773876
-165.89632,430,537.37604
-148.4062,470,538.271158
151.537622,513,539.043882
-97.097963,286,539.494259
-127.643679,1000,541.032509
-53.274677,1000,542.323253
-125.511444,387,542.765169
-9.901009,350,543.162013
