#{"t_start": 1786689857.7051942, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.031686
-414.987905,88,0.049797
-130.885831,62,0.066851
-338.353129,128,0.099655
-331.297186,76,0.117389
-231.403016,106,0.14013
-84.651386,59,0.154865
-111.212243,88,0.177412
-116.280852,85,0.197667
-94.711162,112,0.218683
-372.069476,74,0.234068
-441.316198,93,0.295501
-413.775254,87,0.407735
-138.686073,123,0.568021
-221.530073,94,0.688105
-146.53796,125,0.846761
-32.974397,86,1.039791
-62.605264,84,1.151559
-426.579926,199,1.401343
-90.781955,194,1.661116
-327.582225,122,1.817207
-81.724397,78,1.921609
-40.732241,227,2.21328
-68.766848,158,2.422776
-124.953671,71,2.536449
-106.516861,119,2.697159
-170.142159,155,2.897793
-145.401422,130,3.05488
-218.534947,128,3.240087
-81.162734,195,3.506753
-163.085921,100,3.637377
-121.733776,87,3.745604
-151.492851,84,3.853305
-176.501226,118,4.004054
-74.531918,133,4.174232
-235.415468,142,4.36869
-191.118178,114,4.517313
-179.595488,153,4.710267
-118.218551,85,4.889768
-171.942212,150,5.098402
-133.815205,150,5.302949
-145.090495,205,5.591531
-94.533561,82,5.709597
-89.946596,75,5.822228
-100.374085,144,6.026495
-157.614424,124,6.193709
-169.730347,277,6.592598
-261.978957,144,6.795327
-215.631228,190,7.068966
-53.95675,361,7.55393
-65.508194,180,7.81648
-97.692163,434,8.428717
19.943616,306,8.868591
-27.340744,370,9.603357
-67.679218,415,10.552966
-202.306499,251,10.957794
-80.277125,718,12.097925
134.049887,965,14.020022
14.465452,351,14.718714
-155.160415,935,16.71532
-60.094008,394,17.478067
-144.995921,1000,19.653192
164.515933,700,21.042253
-112.069615,1000,23.162217
-146.881309,1000,25.069238
-97.649165,1000,26.66242
-118.499147,1000,28.155644
-74.012484,1000,29.739705
-154.085362,1000,31.26808
-82.665042,1000,33.238252
-129.333389,1000,34.77747
-62.628105,1000,36.234292
-35.252686,1000,37.729325
-112.804687,1000,39.236393
-134.011339,1000,40.70577
-165.699981,1000,42.21481
-144.794039,1000,43.811765
-38.112301,1000,45.288751
-149.856017,1000,46.778418
-136.927607,1000,48.292216
-86.351823,1000,49.835899
-86.285509,1000,51.342924
-137.564127,1000,52.854305
-133.85365,1000,54.47448
144.108102,853,55.897439
110.038008,876,57.358386
15.897759,1000,59.047643
-12.652712,1000,60.706317
8.020663,1000,62.355168
34.160296,1000,64.035639
4.109193,1000,65.791771
2.002251,1000,67.491323
-39.349735,1000,69.212688
120.838383,750,70.486407
-18.25796,1000,72.177879
-8.555835,1000,74.110371
-41.603659,1000,75.781101
-39.048308,1000,77.416171
203.377996,462,78.184991
-19.687368,1000,79.814921
