#{"t_start": 1787090408.1238148, "env_id": "LunarLander-v3"}
r,l,t
-292.624058,78,0.140241
-346.857577,103,0.280628
-303.931789,98,0.415489
-158.192318,84,0.524722
-379.406122,106,0.652915
-114.962855,106,0.783555
-92.10348,64,0.862872
-165.384752,113,1.00081
-174.747627,110,1.141956
-87.302079,67,1.224077
-19.732462,125,1.372503
-112.747773,63,1.443661
-136.04105,75,1.53883
-109.788822,83,1.633504
-337.940505,64,1.696836
-178.915047,61,1.774684
-112.273104,72,1.859203
-397.925883,90,1.96603
-244.781611,71,2.046559
-126.190747,101,2.172622
-127.055999,81,2.265009
-209.634357,96,2.381784
-138.911996,82,2.478599
-234.240401,77,2.57093
-379.144681,96,2.688436
-217.306823,91,2.798606
-289.519634,83,2.897477
-182.933337,118,3.048087
-190.043168,70,3.132844
-308.918318,103,3.252801
-115.146482,67,3.327993
-352.738197,92,3.43497
-187.18305,81,3.536953
-179.101704,60,3.608259
-228.520143,105,3.719239
-186.287906,113,3.865746
-142.693986,129,4.017579
-111.619756,84,4.113253
-266.878978,89,4.226594
-110.396043,63,4.303854
-164.095588,95,4.41462
-93.869898,59,4.480212
-127.173497,102,4.607651
-549.026145,137,4.766525
-10.585235,89,4.875182
-217.692464,86,4.976749
-117.075344,150,10.726842
46.529162,109,10.872011
-160.65724,111,11.015477
-105.494487,61,11.092142
-100.685328,127,11.250651
-230.50813,78,11.342945
-70.781909,73,11.4175
-302.288531,114,11.592388
-138.344015,64,11.674507
18.881572,93,11.79356
-267.394193,73,11.876241
-92.312907,92,11.990613
-234.113298,107,12.116916
-15.465406,137,12.281255
-385.450117,78,12.36376
-120.440079,70,12.458046
-32.015657,109,12.587801
-354.222706,132,12.735115
-295.607189,116,12.873639
-132.17956,77,12.964147
-73.574682,115,13.090446
-236.024102,119,13.232471
-172.571569,128,13.383883
-123.006337,76,13.470922
-117.120808,110,13.60722
-88.648477,68,13.690387
-154.316274,76,13.769366
-253.497743,84,13.880893
-107.947947,70,13.960142
-164.390975,106,14.088212
-153.851627,118,14.227297
-98.978998,106,14.354585
-402.224519,93,14.464672
-283.852651,96,14.575183
-108.400818,130,14.73968
-176.60267,106,14.862168
-268.084294,135,15.024333
-119.425431,78,15.101151
-250.821839,75,15.158956
-159.613236,85,15.25733
-128.740635,77,15.345543
-284.168901,120,21.208935
-113.495487,74,21.318694
-136.21154,125,21.494858
-168.583802,142,21.626022
-229.472108,122,21.790948
-308.399448,111,21.932273
-100.125485,73,22.022624
-94.132229,96,22.137858
-104.098196,67,22.216451
-325.059789,113,22.351085
-300.800283,129,22.499083
-137.271833,101,22.574512
-175.175393,124,22.723023
-119.96165,66,22.804002
-108.56892,103,22.924506
-125.021592,77,23.001063
-148.971145,67,23.095926
-213.304905,97,23.212699
-166.161573,91,23.319107
-121.834441,66,23.396098
-106.198613,132,23.554232
-291.850489,160,23.745032
-80.138716,71,23.822797
-118.703378,108,23.951296
-108.479721,118,24.089622
-104.098233,68,24.168267
-97.852993,81,24.264953
-214.211194,115,24.397449
-148.266931,119,24.536547
-104.592681,81,24.635694
-119.785779,141,24.805618
-202.513975,121,24.947942
-144.314411,96,25.064267
-252.528649,118,25.198705
-255.853493,132,25.359224
-78.05831,71,25.444502
-291.408557,126,25.57834
-111.559528,84,25.689367
-284.767059,119,25.83489
-87.156385,79,25.934276
-56.790001,78,26.02582
-109.146835,84,32.486553
-167.559794,80,32.56522
-124.459194,102,32.665405
-133.837942,135,32.822358
-218.579818,110,32.927569
-238.803464,123,33.080195
-145.646939,73,33.131382
-204.286334,104,33.224005
-109.907142,118,33.362093
-1.412308,125,33.51167
21.824475,97,33.627921
-118.131003,106,33.750119
-123.434666,160,33.943802
-249.615511,108,34.07179
-98.841051,67,34.151303
-343.770155,135,34.307346
-77.19966,102,34.427537
-125.411391,84,34.523907
-94.84079,90,34.632426
-45.245925,92,34.743247
-102.348328,78,34.83327
-206.578812,158,35.025514
-114.608995,87,35.130237
-345.543765,183,35.345592
-96.144369,69,35.429251
-186.316923,170,35.627738
-145.890227,112,35.764379
-77.078847,70,35.853412
-39.263369,110,35.987892
-242.962515,122,36.134098
-321.006255,101,36.253242
-59.576897,102,36.37339
-75.888828,225,36.635129
-91.398959,65,36.712418
-69.569833,69,36.793773
-41.778248,89,36.889508
-283.407173,96,37.020531
-459.981951,132,42.741406
-70.620683,147,42.925004
-47.738408,83,43.027404
-178.827739,161,43.203492
-63.447327,71,43.245046
-124.867231,125,43.34356
-128.748733,162,43.538811
-98.755126,79,43.633981
-552.069493,134,43.791701
-94.14708,86,43.8943
-286.495551,95,44.007028
-108.249844,96,44.117491
-255.469857,134,44.282149
-53.239327,112,44.402188
-301.532852,120,44.552901
-485.673363,159,44.740363
-140.669822,172,44.942857
-104.524555,99,45.063297
-125.152744,110,45.202901
-97.945602,153,45.378678
-69.953159,121,45.52278
-307.539037,120,45.669329
-121.985606,87,45.76005
-97.354336,91,45.875446
-69.364667,105,46.002913
-76.898172,129,46.156366
-141.332258,80,46.251526
-379.315838,144,46.421005
31.246918,82,46.517946
-261.373525,93,46.614939
-106.094714,75,46.660551
-119.959684,91,46.722181
16.346519,89,46.828357
-60.554929,88,46.928788
-268.278613,129,47.07643
-237.055581,105,47.197658
-474.228931,123,47.357227
-120.657544,83,52.941056
-137.658662,101,53.06788
-196.787972,130,53.225516
-183.082425,168,53.431007
-253.809661,173,53.638463
-76.38631,135,53.793732
-70.692894,107,53.924105
-379.311464,130,54.076246
-223.702852,217,54.334658
-142.881637,118,54.470932
-417.309569,172,54.67527
-73.59399,116,54.81095
-146.303757,149,54.985164
-93.517403,99,55.10515
-65.544633,137,55.265562
-288.516575,154,55.421528
-103.068637,92,55.493089
-254.746803,243,55.774797
-74.224776,150,55.952797
-147.975786,102,56.07261
-211.605119,128,56.225502
-148.896617,102,56.344024
-117.098806,87,56.446385
-138.577769,155,56.628141
-85.726694,104,56.750026
-56.472196,145,56.907859
-12.373746,83,57.016632
-102.663258,77,57.10787
-92.502851,159,57.248634
-82.851376,125,57.328019
-185.037677,108,57.444029
-102.950278,75,63.021361
-100.118727,92,63.13002
-51.226494,136,63.225728
-92.035921,122,63.316405
-118.138112,179,63.482562
-123.563494,127,63.631239
-24.054057,115,63.781809
-333.816445,193,63.99572
-113.631122,153,64.190866
-314.463786,186,64.414391
-51.365412,108,64.543098
-345.772769,86,64.643433
-49.594787,101,64.763931
16.037634,180,64.974411
-166.805207,108,65.105281
-217.024752,111,65.233602
-91.980881,132,65.394151
-84.264897,138,65.560117
-129.573382,169,65.757758
-320.93241,191,65.938174
-168.117288,279,66.255969
-256.063252,116,66.393907
-177.575686,109,66.522307
-428.023736,99,66.63213
-135.855034,117,66.777483
-154.813038,125,66.924366
-76.650506,102,67.046607
-119.356363,142,67.202593
-90.058986,168,67.409609
-113.710372,130,67.585742
-125.763223,133,73.187005
-67.638607,103,73.299802
-103.726761,173,73.493856
-366.623927,240,73.777745
-119.567582,100,73.898116
-109.430876,118,74.032847
-60.738537,174,74.237586
-142.484971,159,74.431315
-13.089329,103,74.552277
-235.130722,226,74.817847
-37.237275,180,75.031038
-51.395839,136,75.16559
-119.144493,151,75.266562
-91.304837,122,75.349411
-195.703495,97,75.447776
-190.006305,127,75.597341
-62.174793,101,75.706766
-24.755542,118,75.85204
-17.879471,98,75.959107
-49.435703,136,76.11656
-555.898585,248,76.341894
-166.803849,158,76.50705
-223.080975,165,76.616153
-30.893227,116,76.697352
-66.242537,79,76.750352
-89.884693,141,76.86049
-12.178561,127,77.005355
-39.761957,116,77.150314
-50.2799,158,77.337528
-138.241218,133,82.992181
-201.801872,171,83.15707
-66.492283,148,83.247666
-199.554938,215,83.396286
-112.10901,109,83.479296
-64.703868,144,83.645251
