#{"t_start": 1786692274.704309, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.141958
-78.769102,70,0.240095
-176.395007,93,0.368768
-91.743915,73,0.453105
-161.718177,112,0.577185
-185.481484,128,0.720609
-147.091569,99,0.91832
-173.394922,65,0.985811
-121.670598,118,1.12224
-545.526249,98,1.22746
-140.869016,67,1.30219
-128.072242,89,2.28766
-97.539578,79,2.365206
-165.098265,70,2.448089
-388.891759,133,2.674505
-158.082237,98,2.859054
-385.269033,92,2.989083
-255.998368,114,3.237669
-156.860912,105,3.464688
-141.611649,95,3.842947
-179.158574,124,4.117582
-277.544434,73,5.172216
-155.81019,112,5.303871
-233.130157,89,5.402535
-58.103679,105,5.541587
-186.712462,83,5.634974
-223.559481,122,5.767743
-179.284281,93,5.872946
-196.038325,91,5.966413
-120.707264,123,6.126364
-251.307983,88,6.251894
-330.635222,127,7.522952
-481.153918,107,7.649276
-437.555596,85,7.742922
-321.564533,120,7.929734
-393.579353,83,8.078649
-39.234588,81,8.293289
-405.3042,120,8.432784
-352.716891,99,8.570625
-152.330183,72,8.658914
-69.727451,79,8.744851
-83.974475,79,8.827782
-141.084145,120,10.150212
-62.100669,69,10.224938
-101.540202,105,10.332782
-246.291477,128,10.46881
-83.98561,84,10.557548
-129.46189,83,10.648232
-85.688106,86,10.735489
-109.212562,86,10.822795
-372.017166,95,10.929004
-136.977576,84,11.021347
-281.750724,85,11.118178
-76.42624,74,11.200092
-202.622865,101,12.17719
-397.43789,95,12.277178
-107.911656,88,12.415328
-66.57204,89,12.546842
-91.99164,104,12.660811
-45.80466,97,12.759787
-388.581906,103,12.863987
-184.29891,85,12.950948
-177.144949,128,13.094279
-352.51626,96,13.191677
-206.216303,84,14.161977
-138.001525,98,14.264203
-317.344009,74,14.353793
-111.579695,78,14.438626
-133.08155,85,14.531223
-91.663102,96,14.631666
-267.309955,78,14.725639
-77.553747,95,14.828913
-78.705683,86,14.915803
-133.739018,70,14.987508
-50.987492,72,15.068528
-319.109521,107,15.181086
-207.436563,91,16.146239
-131.847863,103,16.25353
-382.9324,83,16.426047
-349.008139,103,16.539184
-198.591195,117,16.667301
-145.843485,101,16.777143
-111.363159,73,16.893874
-61.439284,98,17.11839
-122.313423,101,17.239822
-91.013043,76,17.322489
-165.691698,105,17.438337
-52.217598,135,18.521815
-74.236558,71,18.602065
-66.270822,90,18.703874
-53.753972,77,18.799159
-15.438989,115,18.924314
-76.512247,78,19.001102
-20.432626,75,19.082236
-54.949285,99,19.198995
-195.029642,105,19.312227
-120.379007,125,19.44422
-47.326723,97,20.421049
-236.575711,110,20.536734
-30.187764,83,20.620932
-444.935759,143,20.771332
-131.097557,92,20.869192
-210.174821,115,20.991019
-78.133358,118,21.125088
-46.356803,73,21.206801
-292.365054,108,21.334398
-245.946561,106,21.44733
-226.919916,99,22.467926
-260.892544,107,22.589529
-291.662002,102,22.69838
-153.009581,99,22.799673
-33.222929,83,22.887603
-255.306827,108,23.001083
-453.521226,139,23.151713
-170.437957,97,23.253026
-204.313457,124,23.390966
-376.059377,117,24.390701
-198.495262,132,24.538914
-142.179798,105,24.649602
-285.665736,129,24.782763
-142.674656,108,24.890073
-70.691722,135,25.03146
-88.575277,126,25.155067
-32.724281,86,25.250689
-58.163635,93,25.355141
-251.842798,91,25.449772
-241.866707,116,26.419916
-300.869976,103,26.531027
-125.566494,83,26.709967
-62.281883,76,26.786311
-115.456219,106,26.893832
-232.34677,143,27.034987
-224.325387,94,27.132455
-44.10965,80,27.21927
-135.286536,106,27.326577
-71.563352,117,27.450571
-92.146368,87,28.365808
-69.24593,119,28.482171
-174.232683,83,28.567683
-74.949907,94,28.661488
-201.64368,100,28.76875
-288.630295,97,28.870092
-164.038185,90,28.968653
11.925454,114,29.088543
-272.991794,98,29.188549
-91.212009,113,29.305385
-128.21341,102,30.301444
-32.4156,101,30.417792
-102.997249,78,30.499257
-94.076134,112,30.617934
-150.842523,78,30.71282
-121.703507,88,30.802425
-112.299906,98,30.902099
-101.313237,85,30.989904
-36.728552,132,31.129705
36.809946,1000,33.082551
-72.529371,70,33.164217
-121.426431,111,33.283954
43.052847,156,34.339154
25.493305,103,34.45511
-78.004236,142,34.615535
-27.034715,110,34.741434
-98.648624,118,34.866856
-83.119425,143,35.01364
-132.377849,131,35.149627
-63.938739,88,35.238907
-297.366553,169,36.25711
-5.037501,150,36.418344
-6.245898,111,36.535651
-255.882489,126,36.667006
-36.441979,126,36.796564
-22.326065,75,36.881349
20.667481,93,36.984313
-56.802476,176,37.178195
-59.805254,104,38.167416
-49.196151,83,38.251259
-11.845863,119,38.369834
-39.370462,105,38.478649
-50.45482,95,38.58176
-120.18886,93,38.677254
-69.228197,138,38.835497
-15.171614,161,39.004145
-121.383806,109,39.114407
-205.07637,144,40.176795
-40.940186,86,40.275369
-45.164507,103,40.387022
-52.574621,118,40.511716
-166.642715,84,40.61009
-103.69865,71,40.690604
43.554428,127,40.828084
-118.525072,116,40.950734
-1.150171,90,41.056007
-140.183042,187,42.101238
-42.525573,109,42.209433
-84.688976,86,42.305967
-54.794985,102,42.420944
-154.207488,149,42.591893
-78.075987,105,42.708639
-255.374442,114,42.833608
-33.105568,160,43.022533
-78.303291,103,43.132592
-63.642816,109,44.129258
-181.923556,160,44.286755
-144.896622,162,44.47002
-149.666459,149,44.622862
-87.363895,144,44.781327
-72.225676,110,44.898682
-97.55586,150,45.070967
-78.301672,127,46.036725
-162.787411,172,46.21361
-34.158386,140,46.360713
-128.222181,145,46.51427
-55.740729,126,46.655321
-178.947251,170,46.826351
-150.963689,143,46.974057
-80.751746,180,48.014642
-75.100586,149,48.177294
-30.655794,118,48.298321
-59.410316,117,48.429429
-11.673454,119,48.557485
-20.045837,112,48.670462
-53.278448,122,48.808443
11.804915,179,49.030482
64.053309,1000,51.040983
7.84095,211,52.150687
-1.282285,152,52.319027
-50.283577,141,52.478039
-328.787127,169,52.670208
-45.919207,130,52.806318
-245.263177,168,52.978233
-43.3918,116,53.104582
-11.196252,144,54.083986
-6.114214,182,54.265226
-96.846531,119,54.384083
-104.838047,169,54.569007
-91.907433,125,54.699481
-17.113041,234,54.946927
-32.80935,152,55.965228
-14.339379,160,56.131114
-109.722465,146,56.270467
29.960643,112,56.379555
-81.132435,172,56.557276
-106.178983,116,56.683517
-28.994624,162,56.851892
9.954454,122,57.986501
19.401207,167,58.156623
-34.072829,192,58.355562
-36.867937,127,58.485986
-34.910359,164,58.66328
7.600737,162,58.841539
-62.743038,178,59.91425
53.454289,204,60.136437
-46.847121,132,60.272512
20.000043,146,60.429622
-44.002342,160,60.59101
-15.968186,182,60.788846
25.769405,118,60.918916
91.212461,1000,62.899405
-33.390951,169,63.954913
