#{"t_start": 1787082536.9253855, "env_id": "LunarLander-v3"}
r,l,t
-118.950021,113,0.227231
-144.680399,103,0.36672
-91.576394,97,0.543976
-76.872522,133,0.778415
-70.671098,79,0.922017
-258.969198,111,1.124249
-51.493819,62,1.238317
-136.15765,98,1.412975
-350.877617,84,1.570083
-32.427996,109,1.769109
-131.70622,64,1.885078
-86.602261,68,1.964279
-173.860852,87,2.049063
-3.847151,95,2.181182
-114.890215,68,2.278414
-132.906386,106,2.387441
-437.871522,122,2.512553
-525.972051,109,2.620266
-388.038193,138,2.763331
-115.138589,94,2.855907
-158.371424,74,2.933119
-71.355402,65,2.997526
-139.722577,111,3.160959
-135.580405,85,3.299778
-120.069103,122,3.519417
-121.644239,136,3.754326
-219.092836,70,3.894328
-301.995101,99,4.088308
-121.228178,75,4.232347
-140.111555,75,4.372977
-149.792874,65,4.489743
-118.670155,94,4.663558
-391.362876,85,4.819078
-195.244976,102,5.000466
-257.458788,98,5.180393
-270.394249,79,5.323578
-316.076244,119,5.591146
-133.823871,101,5.775025
-231.701714,100,5.910054
-131.899651,120,6.030116
-105.802561,92,6.125526
-554.95771,93,6.310254
-127.539603,74,6.441582
-205.546647,110,14.035896
-487.176269,95,14.209944
-378.350178,123,14.43359
-81.278114,72,14.564216
-161.216091,119,14.79524
-214.134023,119,14.993663
-221.318935,121,15.168458
-137.386694,138,15.344254
-220.485629,85,15.500684
-96.185892,81,15.650692
-140.187866,136,15.899537
-17.923725,68,16.02606
-40.373453,65,16.142216
-138.566177,110,16.344016
-64.903742,72,16.477982
-343.526335,123,16.700692
-39.574332,86,16.862099
-152.790176,82,17.008183
-34.326425,110,17.211529
-221.718661,97,17.3914
-190.524789,104,17.584846
-122.841718,87,17.744224
-254.688027,92,17.914541
-198.294443,99,18.068453
-111.757921,76,18.143822
-225.114293,153,18.404247
-154.220406,115,18.602057
-314.158563,117,18.827802
-412.320765,119,19.045064
-149.095722,138,19.292415
-102.91219,101,19.479612
-93.479179,66,19.599637
-220.119429,139,19.85534
-113.314983,74,19.986777
-118.121622,85,20.148845
-96.245276,89,20.311999
-407.752995,133,20.555579
-382.47972,95,20.725213
-136.335974,71,20.861795
-99.300369,92,21.030152
-74.523278,67,28.718394
-21.910401,98,28.81969
-224.325617,108,28.930701
-106.539648,68,29.004175
-107.249546,87,29.095506
-111.844521,67,29.209416
30.399204,84,29.366354
-171.16803,107,29.559489
-260.997351,115,29.769163
-263.276955,135,30.02003
-197.835134,107,30.183922
-101.169187,85,30.322012
-142.780555,96,30.436979
-204.450269,145,30.585266
-77.14116,65,30.687614
-133.544972,90,30.856695
-382.441248,133,31.09599
-410.856313,115,31.309758
-103.660418,127,31.537967
-89.003971,91,31.710459
-79.090099,169,32.019367
1.564124,99,32.203062
-201.854843,91,32.363356
-172.487635,113,32.568272
-204.686985,79,32.71348
-147.599486,91,32.881664
-121.011806,124,33.101431
-72.177713,123,33.335911
-279.927821,145,33.598953
-104.029507,113,33.805861
-137.421037,99,33.987047
-76.28164,65,34.107508
-203.00378,94,34.280777
-140.041531,70,34.410698
-139.343023,88,34.572074
-116.150365,115,34.783587
-9.514399,81,34.932261
-43.753792,122,35.12398
-91.173322,95,35.221281
-127.435976,88,35.346029
-88.595596,83,35.496642
-101.083737,86,42.59996
-92.996147,72,42.734537
-98.901829,100,42.915947
-99.18418,106,43.111668
-163.11493,89,43.277335
29.289407,189,43.624559
-291.92509,126,43.857603
-85.374208,78,43.99989
-174.198777,152,44.271175
-96.048941,153,44.546028
-122.207826,91,44.717811
-237.05402,117,44.935338
-25.779137,90,45.101268
-32.559134,87,45.263241
-70.396209,167,45.512191
-130.268745,75,45.581123
-99.99029,79,45.700183
-205.86532,98,45.879678
-84.437356,115,46.091402
27.156789,87,46.251039
-92.188874,78,46.355843
-12.721557,171,46.57419
-206.945282,115,46.790143
-136.980785,77,46.931829
-97.501198,86,47.090008
-73.158385,65,47.212335
-110.808001,73,47.344399
-82.033295,87,47.506498
-258.010791,93,47.677888
-126.749571,84,47.834315
-136.719149,70,47.960854
-68.05323,60,48.076136
-86.62977,74,48.211636
17.767619,133,48.455165
-48.598373,122,48.681768
-183.711208,114,48.89082
-57.975172,114,49.099715
-120.857498,117,49.314981
-164.617055,124,49.547719
-257.25938,116,56.938828
-65.945917,95,57.038412
-78.559858,63,57.103317
-134.400264,124,57.231616
-183.495454,130,57.354544
-348.289591,142,57.501158
-150.657482,103,57.601788
-161.297679,107,57.709996
-62.786082,82,57.795619
-65.806479,121,57.918362
-110.882013,86,58.018854
-10.336705,76,58.159364
-231.672725,150,58.408354
-77.873938,76,58.487007
-72.119153,70,58.560267
-82.745833,102,58.674981
-20.896206,86,58.763314
-139.841267,124,58.990335
-116.266842,101,59.170204
-99.384825,182,59.499695
-368.542245,93,59.67211
-57.387965,139,59.928699
-278.292632,112,60.093086
-74.291515,77,60.219525
-157.337206,100,60.40347
-41.375846,71,60.5358
-79.471475,82,60.685741
-153.45027,101,60.873729
-144.740904,108,61.069877
-46.177638,84,61.224162
-141.627201,135,61.469399
-58.89106,99,61.651172
-84.292241,135,61.900827
-90.060021,76,62.03887
-50.30463,79,62.18292
-90.976122,94,62.354697
-204.830106,120,62.57598
-120.361142,100,62.756894
-87.528881,84,62.912509
-93.122631,97,63.093138
-181.400115,103,70.869002
-47.996276,121,70.990791
-79.913137,123,71.170963
-62.067354,124,71.400298
-54.509079,132,71.640922
-36.277342,143,71.906347
-82.977107,123,72.135194
-85.543066,98,72.314374
-71.103373,91,72.482116
-92.288814,118,72.697674
-73.909907,131,72.933295
-52.471136,76,73.073202
-75.313364,101,73.258646
-86.330588,111,73.456285
-187.247175,77,73.598707
-147.837418,98,73.756541
-90.625212,133,73.96367
-56.093757,82,74.040653
-50.438089,78,74.117461
-20.908451,83,74.20254
-54.060852,67,74.272101
-167.954003,115,74.396895
-90.251116,77,74.527466
-101.649794,109,74.721534
-47.096993,79,74.850839
-7.289223,85,74.98509
-38.233164,81,75.10274
-102.743617,85,75.197739
-116.159483,88,75.29288
-62.928499,145,75.549341
-145.106987,101,75.686437
-250.120824,146,75.938367
-99.826765,86,76.096826
-78.478221,80,76.245425
-70.071503,87,76.401153
-126.061979,163,76.697552
-50.107169,131,76.929697
-128.822814,111,77.111166
-61.325247,131,77.352622
-23.683857,73,84.830619
-83.46721,125,85.062419
-141.300703,112,85.186577
-86.027808,95,85.30886
-116.953792,87,85.471016
-39.064292,74,85.602863
0.892872,127,85.836359
-77.778881,164,86.131703
-97.895971,125,86.361504
-82.838988,118,86.527362
-47.841662,131,86.758155
-207.981866,103,86.936198
-72.904664,131,87.070821
-77.249105,131,87.264753
-104.636311,106,87.459517
-34.929882,125,87.694693
-57.97473,98,87.788203
-157.149721,115,87.980953
-94.420221,97,88.163872
-34.268404,139,88.41735
-66.416029,112,88.630815
-116.490733,132,88.873666
-17.894892,139,89.124857
-84.593401,127,89.315025
-65.466292,91,89.479054
-53.12562,118,89.69383
-57.306589,104,89.882039
7.039397,121,90.10427
-20.24229,78,90.24753
-33.951585,86,90.412254
-57.22317,108,90.609533
-56.369706,90,90.774807
-67.367405,130,91.005127
-48.177075,73,91.140463
-9.609664,83,91.295919
-92.36471,101,91.481576
-16.44017,116,91.692848
-44.649604,92,99.185469
-116.082486,115,99.337779
-53.715597,132,99.582606
-59.887675,110,99.781847
9.066401,98,99.964076
-71.571269,206,100.345211
-63.032845,114,100.556073
-94.246899,143,100.820878
-22.411237,109,101.020499
72.043968,1000,102.672622
-70.020651,91,102.765108
-65.560754,91,102.937188
-83.73843,139,103.181978
-90.746154,134,103.422932
22.707812,103,103.612605
-26.103401,130,103.847965
-86.680229,131,104.084428
-29.099864,158,104.37571
-116.540804,180,104.704941
-41.652344,87,104.865722
-19.465901,104,105.058693
-21.935877,164,105.357042
-35.484688,111,105.551202
-38.633436,87,105.715898
-63.768243,129,105.95226
-97.69496,128,106.178565
-27.010666,79,106.324909
23.366242,155,114.142001
-28.775757,106,114.339798
57.338124,169,114.65145
-0.437549,165,114.951713
-268.126844,122,115.174229
-76.24888,97,115.351929
-23.576579,166,115.659347
-6.220743,120,115.877362
-276.766982,119,116.101202
-108.280682,160,116.390564
-26.902165,108,116.559934
-94.321614,99,116.661412
-52.898311,155,116.853454
-133.774798,96,117.029348
-259.024005,137,117.277924
-137.981062,111,117.474997
-154.544128,115,117.684747
7.988597,112,117.890196
-64.046393,104,118.079585
-37.606705,128,118.309528
-118.468525,106,118.501466
-50.077197,122,118.724497
-101.918759,116,118.94168
3.883066,115,119.162725
-111.652876,125,119.376447
-10.596138,106,119.577578
-45.640269,165,119.875954
-37.750911,140,120.084479
-52.580074,121,120.31056
-53.715676,98,120.492199
24.996162,118,120.706784
-92.443735,361,128.962727
37.276458,138,129.213115
-189.676194,168,129.524927
69.946576,1000,131.408763
-38.93532,99,131.571242
-21.186991,137,131.785574
-0.503637,108,131.981291
-8.424414,126,132.196241
3.667349,165,132.508396
-44.706086,172,132.822897
-72.536952,85,132.976536
-25.602438,195,133.318086
-58.478758,143,133.592548
-117.8654,121,133.815541
9.837383,114,134.024784
-13.698784,165,134.320932
-58.812356,139,134.573277
34.531037,143,134.847197
-44.787358,100,135.029374
-54.649985,149,135.300652
-20.772686,126,135.508675
-12.356233,106,135.699477
-23.104818,109,135.899493
-121.838506,108,136.098731
23.54175,167,144.103675
-6.652109,139,144.356852
-30.956035,110,144.548865
1.150636,134,144.79145
5.743183,160,145.088217
125.541872,1000,146.517013
41.230626,174,146.765234
-165.421225,225,147.172005
-94.333082,202,147.534129
