#{"t_start": 1786229825.314404, "env_id": "LunarLander-v3"}
r,l,t
-284.135696,77,0.095928
-198.335546,71,0.170117
-242.655603,129,0.293543
-126.32099,79,0.370082
-195.33477,87,0.450764
-447.347548,108,0.553236
-553.129182,90,0.6317
-78.531453,73,0.692019
-61.629086,59,0.739475
-255.925667,112,0.82706
-109.329166,65,0.877371
-108.646485,80,1.811358
2.334189,75,1.913968
-282.880802,93,2.043349
-262.854327,118,2.233191
-127.606459,88,2.393163
-128.666237,112,2.531242
-124.94583,83,2.62883
-172.253529,85,2.725242
-255.977458,97,2.845992
-228.846234,126,2.976174
-200.780073,98,3.068469
-82.056935,120,4.14467
-170.941615,132,4.278144
-46.853563,69,4.346016
-92.759695,82,4.432113
-198.489753,57,4.49716
-137.989471,83,4.590522
-179.220432,87,4.690191
-71.990166,72,4.764625
-111.455786,64,4.82955
-152.60289,104,4.941077
-133.495734,152,5.094898
-355.224383,109,6.024236
-82.022165,79,6.106624
-76.539334,90,6.197744
-224.967646,78,6.275729
-294.628435,84,6.353782
-242.541208,133,6.48238
-108.03203,94,6.569829
-61.453052,86,6.648272
-219.663632,66,6.706867
-95.768455,66,6.766837
-136.891086,82,6.840926
-144.347704,132,8.430218
-64.470462,99,8.568646
-87.512733,93,8.682934
-273.207043,108,8.803397
-116.520802,88,8.912869
-61.787475,82,8.996191
-275.627524,64,9.058725
-72.152654,79,9.141286
-309.30372,101,9.231502
-346.593454,140,9.350908
-62.522208,73,9.411412
-95.38901,107,10.225425
-173.642323,144,10.359373
-284.967233,182,10.523887
-222.358906,174,10.670009
-39.306519,80,10.732863
-231.074955,89,10.800619
-202.663009,131,10.901168
-377.11282,169,11.027931
-176.315307,101,11.861588
-27.934275,188,12.104165
-124.974747,171,12.276933
-268.974669,143,12.406726
-208.080262,118,12.50553
-110.589068,131,12.610202
-36.308904,128,12.711544
-40.170159,83,13.803588
-104.416133,115,14.071522
-307.548034,98,14.308236
-233.916242,135,14.623708
-101.181771,100,14.835763
-157.674704,122,15.017477
-119.076572,99,15.121063
-45.618934,67,15.185578
-136.398771,103,15.277936
-18.356532,123,15.381437
-127.736123,107,16.283205
-294.358369,207,16.480286
-262.434444,128,16.590092
-153.020257,205,16.798111
-294.656901,206,17.081184
-401.931058,205,17.364006
-37.551892,112,18.480674
-52.146108,108,18.612528
-130.793662,95,18.709178
-332.920741,230,18.937639
-196.033101,145,19.065691
-308.706339,183,19.220047
-83.026646,90,19.302013
-217.951069,234,21.065031
-267.268858,142,21.205274
-318.24501,287,21.450435
-188.209103,190,21.598027
-201.266475,143,21.703935
-28.611662,148,22.536426
-143.460408,203,22.739191
41.801271,1000,24.53816
-91.719476,125,24.646091
-130.123451,169,24.781806
-97.133734,137,24.886223
-31.629194,108,25.010216
-112.066226,148,25.17264
-6.512553,124,26.08002
-139.320864,100,26.177584
-51.510986,92,26.262641
-4.160844,110,26.360981
-48.535197,133,26.473068
-72.390171,177,26.611089
110.258642,1000,28.167205
-68.553462,167,28.290973
-230.11294,204,28.439742
-137.199191,238,29.448013
-46.497692,150,29.586353
-45.250322,139,29.702019
-70.710403,228,29.876681
-238.959849,221,30.040549
-53.184839,226,30.977787
-7.056113,146,31.114641
-230.765962,174,31.26261
-44.875209,157,31.386857
-3.466525,149,31.499652
-170.205906,214,31.65654
-195.740053,195,32.618539
-287.301565,297,32.888968
-338.047115,306,33.128878
-7.939038,99,33.202451
-68.209195,299,34.182868
-186.563279,313,34.460881
-79.10834,186,34.605689
-199.246256,207,34.759155
-21.198265,197,35.639121
-172.370132,244,35.870578
-4.596975,146,36.00025
-29.907791,200,36.161809
18.588652,178,36.297061
-24.501606,175,36.426578
-178.151751,189,37.3111
-287.118434,346,37.625407
-224.220368,286,37.845385
-167.0234,279,38.052701
-52.499432,177,38.937677
11.753028,178,39.096035
12.914096,222,39.276917
-14.109199,282,39.4944
-238.22039,187,40.33141
-15.224988,447,40.744961
-270.404295,376,41.035447
-23.120373,286,42.013447
-144.211866,396,42.363946
100.118141,1000,43.95582
-298.680072,363,44.249235
91.020729,1000,45.798275
-135.22848,251,46.719954
-43.890231,228,46.943892
-183.262384,347,47.224371
5.172092,197,47.371429
-67.571902,261,48.266162
27.843272,215,48.465463
-248.566094,311,48.717967
-70.49475,353,48.978042
-193.090575,237,49.913058
-271.739409,353,50.22585
-150.021307,107,50.308593
-170.161624,304,50.535343
-199.531383,223,51.451935
-174.552352,469,51.855631
-10.510937,203,52.01013
-194.214328,303,52.959533
35.483049,1000,54.516669
142.875238,674,55.193673
87.375081,1000,56.758931
96.493223,1000,58.306912
-150.93393,319,58.545317
-222.322117,331,59.564442
-257.558355,316,59.822565
53.195484,1000,61.37758
109.473348,1000,62.963186
-170.944717,390,63.247945
-73.445336,317,64.285952
-126.38591,407,64.613462
-148.820839,216,64.773787
-26.53665,248,65.716379
-54.729622,241,65.945138
114.86821,465,66.312967
-32.301071,223,66.474012
-196.420074,290,67.475068
-64.911472,426,67.813787
61.544183,1000,69.376605
106.547674,804,70.747615
-128.262466,223,70.921473
-178.671473,432,71.982244
-155.662358,177,72.147974
-180.948699,478,72.534361
-120.694789,238,72.717211
-178.21069,300,73.798178
-91.741864,225,73.991041
-115.263291,185,74.137775
-145.643716,234,74.319507
-171.699294,262,75.292957
-192.881509,253,75.514603
-161.785182,286,75.736026
-116.884515,245,75.916516
-135.365231,205,76.791305
-172.390156,437,77.165427
-152.291669,228,77.335895
-152.358433,323,78.288059
-193.59631,396,78.705463
-115.96305,237,78.890444
-267.066627,894,80.359469
-156.899438,242,80.540523
-196.870507,450,81.656781
