#{"t_start": 1786693039.589618, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.167452
-78.769102,70,0.280963
-176.395007,93,0.478681
-91.743915,73,0.629039
-161.718177,112,0.789579
-185.481484,128,0.961771
-147.091569,99,1.080836
-173.394922,65,1.15363
-121.670598,118,1.292773
-545.526249,98,1.402302
-140.869016,67,1.470257
-108.231053,88,2.56782
-370.316501,115,2.885161
-293.59384,102,3.070159
-77.978877,122,3.258487
-446.89156,96,3.404748
-109.137808,83,3.534169
-229.110269,117,3.694904
-383.385397,94,3.817737
-353.680427,79,3.915132
-272.467137,106,4.063702
-355.265162,90,5.249241
-109.410641,82,5.34122
-107.065974,71,5.423321
-69.339626,64,5.492187
-204.206289,113,5.633482
-334.299033,89,5.76024
-295.831942,92,5.881315
-295.295708,118,6.062719
-96.941919,95,6.218524
-148.392529,85,6.35809
-60.062503,75,6.485244
-94.720096,82,6.716352
-158.926541,71,7.702338
-53.242803,74,7.793087
-83.904758,61,7.861097
-57.372979,67,7.931239
-162.543434,170,8.223756
-134.612472,87,8.59918
-123.955243,63,8.770923
-65.614697,68,8.967844
-90.268195,70,9.201911
-119.531245,66,9.331369
-152.052224,135,9.614652
-145.262556,82,9.722918
-125.251338,93,11.036519
-96.610473,127,11.202704
-75.027029,70,11.293241
-192.949994,99,11.430329
-66.167889,70,11.541089
-109.791515,74,11.644855
-180.685655,88,11.763106
-127.896904,82,11.884988
-174.558146,128,12.048802
-92.039646,73,12.133119
-302.15923,123,12.267474
-325.827236,116,13.307383
-69.606953,197,13.531969
-424.533083,156,13.841381
-131.149561,153,14.178071
-157.658462,137,14.408243
-154.514434,101,14.580174
-255.087385,223,16.417184
-97.081192,149,16.673597
-42.339644,68,16.751863
9.352946,163,16.939528
-118.645708,132,17.109507
-59.197809,78,17.200924
-75.52671,113,17.325991
-94.652101,155,17.497744
13.518393,133,17.688393
-198.485181,105,19.057711
-255.829633,100,19.209346
-66.931641,79,19.293949
-271.673968,121,19.424583
-99.128866,87,19.637007
-110.301373,141,19.807041
-485.765469,135,19.956751
-354.185154,140,20.114926
-246.054298,140,21.147422
-53.781488,110,21.270583
-94.442726,87,21.372137
-262.529759,159,21.553164
-173.270313,118,21.681947
-124.410986,115,21.797063
-144.605931,112,21.911587
-319.350214,166,22.098984
-118.328971,125,22.229141
-104.503839,110,23.248794
-99.013303,98,23.353488
-222.676008,180,23.549292
7.665347,131,23.693092
-117.186939,135,23.85249
-113.295986,131,24.026175
-40.167718,99,24.155594
-259.645433,138,24.363813
-320.830301,95,25.409933
-152.298422,115,25.532147
-196.603608,116,25.662592
-108.3237,141,25.830286
-7.589701,117,25.959282
-62.153365,135,26.101322
-185.080148,219,26.336132
-97.564259,96,26.434797
-232.44292,221,27.522968
-142.004743,172,27.778701
-58.219437,122,27.932365
-202.616871,135,28.069552
-68.713304,220,28.290307
-118.283549,153,28.523387
-143.263682,102,29.497801
-74.828491,97,29.595471
-81.509019,136,29.738992
-102.740179,88,29.829731
-37.878254,96,29.933115
-50.584847,139,30.07797
-57.302062,218,30.309338
-26.935249,168,31.312745
-46.816737,238,31.559653
-233.242253,318,31.902182
-51.627784,321,32.26033
-219.77268,343,33.462584
-24.05674,156,33.625565
-38.688063,196,33.850194
22.176263,148,34.012372
9.86908,121,34.132394
34.657712,147,34.295821
-11.730395,135,35.291051
32.119521,234,35.535007
-39.89857,290,35.876701
-60.308291,184,36.074076
-241.764931,299,37.25842
-104.158381,535,37.89749
18.454273,149,38.065433
16.560075,159,38.243654
-118.973643,563,39.665426
13.69532,162,39.833237
-6.94486,1000,41.781934
-16.588997,289,42.085871
-17.281487,268,43.257717
-206.385472,1000,45.167217
88.032074,1000,47.154532
73.163565,1000,49.167067
-46.642829,291,49.480805
-5.153007,297,49.807776
-44.795988,279,50.109431
-213.344994,895,51.927414
-163.705159,768,53.662922
-70.460369,592,55.182756
74.471741,1000,57.102687
113.763002,1000,58.929033
-56.124988,456,59.341027
70.693399,1000,61.14222
42.231576,1000,62.867269
132.006885,1000,64.578149
-56.742714,1000,66.295619
-54.572321,1000,67.968076
-87.659826,671,69.549604
-21.072549,555,70.087321
-54.836545,1000,71.78827
-28.793024,595,73.127437
88.686567,1000,74.882866
-26.42698,1000,76.58707
147.901576,913,77.509258
172.356899,1000,79.254185
100.768751,1000,81.125936
-31.19712,396,82.307106
91.341781,1000,84.035996
-17.843744,316,84.338053
-4.875418,332,84.656241
135.886137,1000,86.352576
117.546629,1000,88.093483
247.574886,715,89.748969
113.145188,1000,91.507694
5.106908,406,91.889253
117.154495,1000,93.73072
80.277949,1000,95.460189
235.050675,524,97.001621
5.250057,423,97.434774
