#{"t_start": 1787092206.163627, "env_id": "LunarLander-v3"}
r,l,t
-55.136676,104,0.177482
-140.927003,74,0.278408
-136.918363,86,0.381168
-112.183134,77,0.480017
-174.793539,123,0.63042
-90.9051,70,0.704497
-123.212826,68,0.795768
-82.461645,96,0.915863
-300.193178,114,1.004396
-77.882501,73,1.077341
-121.673175,90,1.188008
-58.44565,90,1.273112
-102.536143,129,1.42169
-80.131285,66,1.497155
-123.64015,67,1.58004
-121.574033,60,1.655713
-77.543334,68,1.741895
-331.583464,102,1.870877
-164.481309,101,1.952879
-415.737216,103,2.024492
-414.567547,79,2.082427
-109.183033,57,2.12263
-247.654699,131,2.208853
-203.477325,102,2.273178
-395.733633,98,2.350651
-258.709699,75,2.444803
-224.010468,90,2.549695
-272.090894,70,2.635194
-120.734323,108,2.773857
-80.46196,69,2.856383
-307.127298,140,3.025533
-89.669522,61,3.092895
-159.732255,87,3.187797
-250.157176,107,3.32353
-125.123193,105,3.445102
-278.835447,95,3.555696
-180.219705,111,3.688063
-104.371471,61,3.759075
-110.594323,114,3.893188
-286.607512,116,3.976257
-306.334824,122,4.057027
-88.959584,80,4.10426
-358.517354,96,4.173697
-271.831079,104,4.242831
-259.233448,105,10.020966
-53.430684,65,10.066629
-124.994419,93,10.132085
-189.57082,112,10.209243
-117.526361,102,10.280089
-196.147191,103,10.349793
-110.430494,68,10.395199
-23.353925,95,10.458524
-131.57909,102,10.543749
-139.004892,104,10.675872
-157.287076,70,10.758184
-179.557223,99,10.87666
-177.475239,116,11.002659
-111.73684,91,11.111178
-91.591833,85,11.221728
-165.524938,84,11.320648
-126.943236,100,11.437506
-69.609053,62,11.506239
-151.242887,102,11.631476
-70.861541,67,11.71088
-214.998713,130,11.85339
-89.165899,70,11.946581
-119.879466,104,12.065099
-304.881217,97,12.169146
-33.389422,78,12.216465
-187.781978,72,12.267803
-8.494792,97,12.332517
-264.974042,119,12.443902
-68.468414,75,12.532116
-389.120898,85,12.632382
-113.825079,86,12.732631
-317.212145,98,12.847877
-135.966513,100,12.958572
-45.488139,67,13.048554
-35.292529,79,13.144568
-52.841183,85,13.243167
-125.323118,70,13.324466
-108.574169,80,13.423373
-152.212829,82,13.514477
-127.037887,94,13.638174
-269.1587,111,13.766001
-116.462467,76,13.861446
-212.892074,96,13.971734
-102.795249,77,14.066792
-96.269467,64,14.14993
-281.909494,81,14.24077
-108.811074,78,19.560836
-220.869157,82,19.664007
-101.764235,115,19.792022
-133.417291,90,19.908362
-165.531729,76,19.998329
-229.164515,90,20.104177
-372.828464,124,20.251693
-210.840861,93,20.359689
-133.286016,121,20.505874
-99.647796,66,20.58447
-95.238951,106,20.706941
-112.305713,83,20.805544
-90.570702,104,20.926371
-89.497443,114,21.060465
-87.321233,77,21.152698
-148.966773,103,21.274607
-405.581838,99,21.390707
-158.794853,79,21.483067
-349.003247,90,21.587152
15.834749,90,21.695182
-88.159202,79,21.788257
-107.83315,105,21.916878
-128.734701,69,21.999589
-104.830428,101,22.117188
-148.89899,119,22.250739
-145.130966,139,22.422552
-65.209271,67,22.501718
-122.791682,113,22.634357
-104.241635,93,22.744839
-94.642374,116,22.886786
-210.328564,73,22.974413
-140.647741,98,23.092615
-200.193229,109,23.222523
-213.635307,97,23.337165
-99.943665,65,23.404258
-95.661044,103,23.534377
-85.033454,82,23.625452
-194.5305,106,23.718842
-114.24986,118,23.79544
-7.134552,82,23.850758
-236.684671,113,23.925568
-57.89112,102,24.022516
-159.859752,109,24.154738
-163.280396,99,29.576962
-231.280471,126,29.726442
-358.987617,114,29.860867
-144.818623,100,29.976882
-234.406719,118,30.119553
-192.862665,127,30.272907
-80.493024,78,30.36533
-64.724556,96,30.478095
-113.229036,126,30.628273
-128.930236,71,30.711352
-53.437895,120,30.851897
-180.843889,160,31.036602
-112.159006,81,31.134816
-137.810553,78,31.229203
-113.706209,96,31.334867
-237.229182,128,31.494388
-111.759923,77,31.587393
-125.053004,121,31.776541
-223.783248,99,31.933697
-89.817205,73,32.057939
-74.037718,101,32.238234
-28.550986,126,32.430001
-73.14239,90,32.553226
-87.882869,78,32.680896
-275.610368,94,32.820374
-232.175746,134,32.961876
-93.222425,82,33.093076
-225.472801,128,33.310983
-43.047598,75,33.420588
-120.751268,92,33.574051
-87.757899,116,33.764462
-87.49024,69,33.878003
-76.895813,127,34.101527
-76.958817,69,34.214704
-260.00268,161,34.44168
-101.692942,83,34.54442
-90.047656,138,34.700483
-120.42865,193,34.937832
-101.131781,83,40.179867
-107.089122,87,40.290091
-260.211292,96,40.410367
-98.478003,104,40.534189
-81.145391,67,40.601264
-102.818053,85,40.711881
-50.52874,124,40.858002
-50.551736,77,40.950981
-108.649626,83,41.048557
-50.446529,103,41.170718
-96.378264,92,41.2755
-92.813512,127,41.424983
-161.437264,97,41.539613
-206.253124,88,41.64413
-60.537536,118,41.787969
-126.714199,92,41.894087
-137.663668,124,42.057405
-78.08017,70,42.152896
-123.669987,79,42.268295
-100.381716,102,42.412362
-12.147655,88,42.532718
-295.135438,121,42.680977
-102.582739,76,42.779048
-235.524035,110,42.858735
-261.698784,115,42.937749
-90.687081,147,43.028111
-63.419816,61,43.068801
-48.466562,128,43.153652
-72.332925,100,43.246939
-73.917695,92,43.361527
-244.794971,118,43.500181
-99.686577,85,43.600755
-148.581061,79,43.695303
-69.458654,142,43.863626
-112.632801,137,44.026945
-165.044396,84,44.129075
-67.759572,102,44.253373
-135.114104,106,44.380045
-106.299226,121,44.523531
-110.998973,107,44.649371
-23.205227,89,44.75354
-248.996183,99,50.03382
-84.99057,96,50.145028
-62.000481,92,50.259382
-93.39177,89,50.365481
-104.166928,74,50.4542
-27.799871,117,50.5968
-172.403595,127,50.746433
-158.616511,139,50.909025
-93.656147,94,51.020016
-42.346101,85,51.108898
-89.900528,69,51.188127
-44.49402,171,51.399997
-25.952534,126,51.549882
-184.82784,110,51.662101
-83.024652,130,51.741601
-144.4568,151,51.877236
-95.162519,70,51.960452
-91.027517,85,52.060203
-52.484416,135,52.215887
-36.170951,73,52.293035
-177.949405,163,52.497265
-80.551317,108,52.573797
-155.248924,84,52.62643
-67.186253,111,52.712645
-51.998831,109,52.842868
-124.083222,106,52.973785
-137.933878,112,53.115009
-59.172085,129,53.270676
-94.069946,101,53.391327
-104.376433,69,53.476404
-63.589105,71,53.560993
-121.352368,127,53.714386
-77.544451,131,53.874683
-166.110888,95,53.984584
-92.901219,105,54.11534
-150.261794,79,54.207967
-97.914927,152,54.387296
-61.519558,115,54.506578
-59.084057,89,59.797009
-107.291667,86,59.903348
-56.089232,94,60.013895
-58.937872,86,60.121086
-53.708121,78,60.21145
-121.623388,106,60.335279
-93.465519,64,60.408329
-80.972567,95,60.521704
-184.320448,114,60.662037
-78.739222,160,60.85492
-15.526194,131,61.007377
-101.271421,129,61.15902
-85.631996,70,61.240179
-94.884445,93,61.340557
-140.094392,152,61.532162
-45.036605,78,61.627222
-98.103371,110,61.75754
-48.078631,93,61.867505
-42.667549,114,62.0019
-42.793778,121,62.142181
-84.42837,112,62.272075
6.340633,100,62.383457
-44.661265,127,62.542599
46.486163,135,62.68542
-61.770251,130,62.839986
-96.774026,66,62.920845
-33.99047,73,63.009989
-72.953511,140,63.189869
-49.443568,147,63.364032
-84.237161,112,63.498748
-91.61804,91,63.606922
-23.77003,108,63.733471
-38.213059,145,63.903683
-14.680051,129,64.057228
-117.489516,134,64.216678
-28.074564,187,64.435984
-37.923409,86,64.536267
-74.749726,149,69.892246
-78.275793,102,70.018582
-48.847324,134,70.189248
-75.812821,118,70.320075
-34.982347,103,70.44854
-41.856998,97,70.559797
-53.229515,145,70.733663
-112.019551,95,70.845689
-70.874264,94,70.955651
-99.385301,132,71.110788
-70.574276,128,71.25309
-70.480669,76,71.348092
-117.240681,104,71.474759
-89.189295,101,71.593126
-38.106412,81,71.687421
-98.42906,116,71.825409
1.113102,94,71.932478
-105.617487,105,72.046407
-92.816256,117,72.191106
-44.891062,97,72.30214
-74.010561,139,72.464571
-149.898898,114,72.600392
-39.504428,141,72.772319
-36.464441,132,72.928511
-36.509059,90,73.035143
-59.442884,136,73.194642
-53.08551,125,73.340972
-33.549188,97,73.455525
-87.059424,115,73.594764
-49.648617,109,73.726609
-85.06955,83,73.824975
-127.018891,130,73.982135
-66.133432,153,74.163783
-194.97257,201,74.316561
-99.477833,115,74.391479
-38.530493,119,79.724403
-17.60334,112,79.805037
-47.018821,149,79.903916
-78.116749,192,80.028647
-14.799491,150,80.123691
-2.002263,124,80.2146
-76.940254,111,80.28955
-70.269551,152,80.392758
-81.151126,211,80.523707
53.006726,1000,81.659228
-106.189166,120,81.802473
-38.990304,90,81.910728
3.451989,152,82.08776
-57.723108,69,82.170476
-136.261514,210,82.415049
-70.149611,104,82.534116
-14.951874,159,82.721334
-112.888778,129,82.878805
-57.220077,84,82.980947
-17.084885,91,83.087409
-33.512134,71,83.176645
-64.628519,120,83.319079
14.347385,156,83.502557
-108.787278,149,83.676357
-36.984865,134,83.834059
-51.631684,184,89.204014
-128.802826,169,89.394282
-130.952696,116,89.498977
-82.488713,95,89.558736
-203.580361,144,89.651452
-55.535486,94,89.721807
-2.374043,112,89.850839
18.213252,162,90.044258
-53.563674,157,90.227577
-23.842706,126,90.378774
-84.869002,116,90.511521
-117.115907,183,90.71602
-35.102565,166,90.908972
-87.962267,168,91.101169
6.904632,113,91.242374
-74.268296,114,91.37692
-67.24548,149,91.542372
-137.84548,110,91.681733
