#{"t_start": 1785147354.085591, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,1.396479
-131.249228,91,1.409972
-207.867674,68,1.416352
-28.939202,100,1.4225
-165.300501,102,1.428874
-402.625129,96,1.435827
-157.741211,85,1.439837
-229.135721,81,1.445261
-119.822411,103,1.451593
-428.380855,88,1.457608
-278.337247,92,1.487293
-300.837749,92,1.548729
-285.451302,82,1.592332
-349.287816,93,1.656084
-148.524637,99,1.71491
-109.20554,87,1.751365
-129.465755,59,1.798443
-98.201431,91,1.841934
-251.837584,109,1.89636
-81.018256,99,1.935979
-86.538095,66,1.963557
-42.228103,94,2.018868
-92.316982,67,2.068257
-495.420457,112,2.143014
-366.056065,89,2.19051
-129.851476,115,2.263601
-201.922783,120,2.319165
-349.313896,87,2.363793
-204.065792,113,2.410618
-113.846644,150,2.502394
-139.525385,176,2.614525
-149.573961,93,2.669844
-286.952633,93,2.725928
-136.687967,114,2.787324
41.690086,83,2.845615
-60.446971,98,2.894805
-372.410022,150,2.990549
-260.959261,81,3.046088
-255.42017,121,3.124857
-277.953989,128,3.178289
-346.096416,86,3.231398
-91.131907,93,3.295465
-256.01121,96,3.362569
-296.379481,158,3.49404
-462.078008,85,3.551962
-184.299561,73,3.608164
-385.739322,103,3.674207
-138.418647,171,3.76912
-267.517352,105,3.819441
-483.05869,135,3.879156
-148.845455,131,3.966334
-288.5147,104,4.030888
-77.150176,91,4.097933
-98.442629,140,4.183376
-321.402587,185,4.295983
-115.191003,120,4.362557
-109.366852,133,4.450066
-132.785216,100,4.505601
-216.534808,161,4.623033
-193.10156,132,4.731244
-170.294103,122,4.825237
-112.925596,151,4.932927
15.302488,84,4.994184
-115.921407,164,5.070162
-114.422311,87,5.116081
-301.406122,228,5.279236
-326.622848,186,5.407061
-156.827438,175,5.52482
-240.882596,172,5.611984
-115.495079,134,5.700631
-207.490814,294,5.92069
-205.487377,138,6.041049
-253.004125,359,6.319717
-49.232974,149,6.45757
-121.634093,152,6.586714
-297.781523,154,6.793256
-102.81912,142,6.977311
-322.484875,479,7.487792
-362.243517,208,7.701014
-131.209651,396,8.052697
-212.234389,481,8.560266
-106.933844,117,8.65282
-111.690667,245,8.894693
-110.979633,532,9.48928
-266.738154,288,9.722534
-103.885683,147,9.876822
-44.46071,180,10.05589
-123.514135,1000,11.159689
-65.514707,1000,12.600281
-176.034821,1000,13.568584
-159.28819,1000,14.795467
-126.234473,1000,15.842034
-55.685015,1000,17.122945
-70.525581,1000,18.388478
-86.186074,1000,19.473472
-70.314796,1000,20.742787
-55.02544,1000,21.791845
-23.96152,1000,22.992268
-77.214058,1000,24.125535
-55.836149,1000,25.214354
-89.396568,1000,26.299688
-32.570354,1000,27.582384
-60.656207,1000,28.723154
-15.138709,1000,29.886834
-46.030939,1000,30.905701
-59.232803,1000,32.078434
-17.147577,1000,33.377721
-61.132938,1000,34.416337
-30.68314,1000,35.564186
-22.632299,1000,36.579132
-54.191512,1000,37.69718
-54.653105,1000,39.139099
-62.939615,1000,40.261664
-62.461672,1000,41.307814
-42.352771,1000,42.553067
-40.706901,1000,43.78582
-46.797097,1000,44.978568
-56.952748,1000,46.102976
-17.943676,1000,47.354693
-62.215111,1000,48.58095
-23.174722,1000,49.851508
-65.958719,1000,51.076226
-46.005096,1000,52.130147
-76.078677,1000,53.176209
-41.318237,1000,54.560374
-40.603373,1000,55.794328
-35.034529,1000,56.972797
-34.663078,1000,58.091163
-14.421954,1000,59.101464
-32.294839,1000,60.507908
-33.620455,1000,61.673185
-104.92414,745,62.527168
-13.898076,1000,63.770982
-38.293323,1000,64.763231
-15.539521,1000,66.107675
2.068347,1000,67.198824
-22.558965,1000,68.333057
-25.894425,1000,69.588868
118.177069,840,70.668286
-10.661471,1000,71.83016
-98.624942,741,72.670902
-49.902271,1000,73.736311
-21.430684,1000,74.903008
-23.190325,1000,76.214962
-26.63228,1000,77.329081
13.630503,1000,78.404113
108.497272,967,79.383006
122.852088,967,80.474221
18.355395,1000,81.866896
-78.789185,1000,83.100658
-143.507492,963,84.172256
-9.13859,1000,85.397031
42.768714,1000,86.663051
17.275518,1000,87.839242
-38.542892,1000,88.970599
-103.47943,624,89.632534
-154.678408,978,90.705667
-8.272707,1000,92.122808
10.19222,1000,93.268152
-32.390271,1000,94.80653
115.720839,998,95.996647
23.657545,1000,97.459277
-53.632708,1000,98.661766
-22.34176,1000,99.870996
-89.593188,680,100.720784
116.606849,920,101.794056
108.021707,734,102.892503
-157.892945,956,104.082527
-161.890432,947,105.044211
27.787699,1000,106.302079
91.951004,988,107.391978
63.361351,988,108.577246
-19.233983,1000,109.758543
-98.399156,1000,110.942853
-62.067964,1000,112.049488
138.973137,652,112.870081
-101.376146,724,113.791836
