#{"t_start": 1787079187.0027559, "env_id": "LunarLander-v3"}
r,l,t
-357.898326,123,0.034419
-133.031636,91,0.0482
-210.97023,68,0.064409
-30.447473,100,0.08061
-167.666091,102,0.098284
-408.638873,96,0.112416
-160.591682,85,0.122459
-233.416528,81,0.128486
-120.17701,103,0.145438
-436.046058,88,0.158815
-279.5552,92,0.219531
-70.78015,102,0.396064
-257.186659,106,0.572809
-211.551223,63,0.677491
-80.201661,92,0.832182
-52.296225,66,0.943136
-153.782591,59,1.04343
-240.374045,87,1.176488
-98.994491,82,1.296149
-255.120245,97,1.455629
-269.500376,64,1.561577
-321.181165,113,1.748751
-90.61043,75,1.859605
-211.778724,161,2.138104
-283.954913,117,2.33204
-174.693771,121,2.48559
-366.318467,81,2.565172
-71.968327,75,2.703959
-97.981608,114,2.857693
-230.987235,75,2.931216
-538.43839,123,3.116387
-356.829426,69,3.221878
-163.878211,108,3.396922
-286.261892,112,3.583194
-206.753929,71,3.705536
-66.292769,88,3.850008
-208.459132,78,3.980315
-178.666089,108,4.15039
-329.299579,94,4.322062
-90.684243,71,4.446707
-119.376793,88,4.60005
-68.569724,67,4.711081
-102.428068,138,4.948747
-248.35123,105,5.114132
-71.156727,92,5.289805
-375.750514,163,5.51276
-106.689244,71,5.635289
-297.982973,111,5.826934
-164.842121,70,5.955312
-86.343596,83,6.105759
-122.744894,69,6.225729
-275.081485,121,6.481879
-100.323997,129,6.71293
-334.308191,100,6.894937
-83.5437,82,7.042718
-146.66108,86,7.192344
-201.700608,108,7.384385
-74.416764,77,7.526787
-333.817518,134,7.760133
-149.017831,145,8.018913
-57.155317,124,8.243352
-368.581362,138,8.417114
-84.271821,90,8.569082
-298.619932,177,8.813647
-245.769814,131,9.057902
-170.912411,90,9.218853
-7.463776,80,9.364981
-80.334658,155,9.651157
-173.256379,69,9.773422
-76.337778,86,9.87057
-253.274253,169,10.050124
-78.827451,90,10.144077
-49.588882,95,10.239101
-158.265231,84,10.326193
-185.409805,106,10.439153
-118.896047,78,10.52655
-86.485331,97,10.692559
-124.150948,194,11.046305
-174.019707,75,11.166747
-155.33617,126,11.297152
-180.581121,139,11.510332
-76.372381,135,11.649303
-272.883042,120,11.777838
-123.629973,86,11.936478
-6.644466,156,12.230589
25.367439,95,12.401718
-111.130012,109,12.60654
-363.114892,138,12.794719
-19.900103,171,13.120322
-189.707582,130,13.364435
-71.356891,88,13.530323
-83.609401,176,13.860132
-98.572365,123,14.069294
-96.987318,94,14.188479
-140.021485,166,14.424102
-76.935853,134,14.680537
-150.916443,125,14.870751
-71.026655,134,15.104119
-133.560476,166,15.404672
-41.707389,166,15.733068
-62.340945,150,16.008327
-78.565077,97,16.202236
-60.215918,86,16.368506
-54.484382,141,16.640708
-340.996578,160,16.946235
-95.250853,212,17.351144
-66.976074,107,17.554851
-156.216396,71,17.683312
-76.3684,145,17.972641
-152.600632,178,18.321787
-6.836741,185,18.68258
24.404636,278,19.213151
-80.178754,126,19.468691
-86.183621,154,19.766741
-67.648216,121,20.011662
-115.982406,190,20.366315
-191.141924,227,20.775929
-50.172698,151,21.060554
-43.216621,96,21.243983
-72.303437,133,21.440431
-96.285604,222,21.747536
-109.053337,125,21.976433
-118.467106,173,22.328885
-58.336157,200,22.787785
-87.240257,85,22.974278
-158.927347,705,24.334295
-11.263465,247,24.826854
-66.491779,195,25.200868
-12.091713,331,25.826961
-41.30958,408,26.601786
-29.126771,246,27.092006
27.723196,213,27.501795
41.941259,214,27.930005
1.885751,201,28.239756
-154.465922,368,28.960207
-85.769569,365,29.567585
-60.704095,491,30.544721
-111.629787,1000,32.57958
-42.34923,124,32.822408
-6.213166,1000,34.818738
-40.21001,1000,36.85862
-125.826887,1000,38.912177
-77.287307,1000,40.559033
-16.823098,235,41.046546
-55.146186,1000,43.127399
-228.411619,932,45.096698
-32.729752,1000,47.20464
-75.211282,1000,49.371147
-73.72127,1000,51.447588
-98.066924,1000,53.51822
-40.150406,1000,55.618968
-55.294327,1000,57.797417
-22.412556,1000,60.00996
11.084552,1000,62.1875
-14.44237,1000,64.386731
186.062987,838,66.215553
143.082972,871,68.066593
208.248061,667,69.518878
174.148644,823,71.203416
128.962716,990,73.347215
272.991211,515,74.321794
190.071264,654,75.733397
13.977899,1000,77.949604
-38.762357,1000,80.128809
141.682613,708,81.663127
-72.022075,418,82.538203
174.000765,649,84.016806
170.584041,557,85.22938
197.036831,653,86.663834
215.958933,552,87.859357
213.07688,529,88.903222
-63.101397,306,89.362969
181.394665,679,90.601249
-31.873973,436,91.53876
192.993485,587,92.592933
227.014424,475,93.576559
-84.76108,392,94.432592
-27.458402,329,95.144343
184.786745,916,97.033984
-46.544066,196,97.452452
230.144287,467,98.457886
158.189422,504,99.550847
131.706334,699,101.076002
-44.941758,276,101.695956
228.451032,492,102.766284
-59.914181,349,103.528409
-71.609714,346,104.286811
-41.639932,328,105.006224
-28.11326,265,105.5778
-4.561896,248,106.110736
133.265045,787,107.79949
-9.635763,287,108.434158
-152.425501,698,109.957018
202.952534,574,111.221156
167.753755,498,112.299051
-81.203815,444,113.24765
-51.793025,293,113.881777
163.78792,450,114.81019
171.63595,480,115.855883
-56.006569,617,117.089344
-25.044111,1000,119.205219
-9.877709,233,119.728534
21.775709,1000,122.150089
-20.287625,452,123.085491
-40.172968,1000,124.933057
-5.262842,1000,126.722057
3.677455,1000,128.905591
-4.176754,1000,131.064656
-6.320402,1000,133.25124
-9.30805,1000,135.418258
101.822783,944,137.216379
2.225452,1000,139.121477
-30.643955,1000,140.693673
-10.401534,1000,142.857869
-34.189895,1000,144.508048
5.467896,1000,146.57009
9.555387,1000,148.740583
0.071888,1000,150.906404
13.479982,1000,152.680938
-0.049472,1000,154.489831
-18.928218,1000,156.645605
-4.507732,1000,158.182869
-19.643316,1000,160.337058
-53.397092,1000,162.492905
-2.350779,1000,164.309232
20.267884,1000,166.164652
21.575541,1000,168.306679
-23.518434,1000,170.404434
-48.037935,1000,172.44598
-54.412721,1000,174.441395
-5.015135,1000,176.627073
-44.459986,1000,178.75894
31.435915,1000,180.677139
4.97321,1000,182.802849
11.716027,1000,184.960735
14.097829,1000,186.850099
-47.202949,1000,188.763156
-11.348346,1000,190.81011
-40.317646,1000,192.862069
23.819226,1000,194.358941
-18.68176,1000,196.356827
11.62413,1000,198.431445
19.488116,1000,200.581109
-24.008713,1000,202.747145
13.799007,1000,204.743685
3.323538,1000,206.648654
8.27432,1000,208.622266
-2.330305,1000,210.542606
9.13275,1000,212.556027
-3.969093,1000,214.202215
-35.115337,1000,216.380724
13.713807,1000,218.111585
