#{"t_start": 1787088201.2087667, "env_id": "LunarLander-v3"}
r,l,t
-51.228635,104,0.148485
-136.798159,74,0.237045
-133.114818,86,0.340689
-108.760694,77,0.398431
-168.683325,123,0.501006
-87.767959,70,0.56223
-119.664824,68,0.619771
-79.235036,96,0.682156
-293.295164,114,0.811739
-74.296405,73,0.902311
-118.695117,90,0.988404
-54.335958,90,1.123546
-95.709384,129,1.233866
-76.919256,66,1.284961
-120.297483,67,1.335923
-117.938382,60,1.397408
-74.137459,68,1.451227
-322.737657,102,1.541725
-159.583509,101,1.642766
-407.489648,103,1.761392
-407.117756,79,1.85902
-105.907334,57,1.904469
-240.97069,131,2.016727
-196.918443,102,2.127751
-386.40153,98,2.229577
-252.427145,75,2.312168
-219.304176,90,2.398764
-266.817877,70,2.477603
-117.291443,108,2.597277
-76.826581,69,2.629222
-300.201624,140,2.724519
-86.348556,61,2.772076
-155.362626,87,2.848039
-242.187655,107,2.959062
-121.649901,105,3.059254
-271.339991,95,3.161769
-174.032956,111,3.247433
-100.352133,61,3.32049
-105.845746,114,3.446454
-280.997916,116,3.566015
-300.221379,122,3.664281
-85.955438,80,3.725045
-350.923012,96,3.819273
-265.979842,104,3.946543
-254.946038,106,10.015363
-119.331287,107,10.150155
-119.65724,112,10.273023
-108.949168,94,10.358892
-310.290929,96,10.467075
-127.11676,96,10.585901
-82.976482,107,10.683639
-102.476201,91,10.768468
-94.032111,86,10.887064
-243.053593,100,11.02115
-313.585024,116,11.184271
-334.945417,130,11.321531
-122.160015,65,11.394041
-59.527217,78,11.492413
-236.160653,82,11.585996
-99.831827,78,11.686596
-425.802509,101,11.772926
-155.593923,86,11.880919
-101.334617,95,11.986269
-72.399609,95,12.098751
-168.832188,131,12.241377
-68.427602,71,12.334987
-136.581437,92,12.450146
-337.990207,135,12.605802
-192.423933,77,12.701926
-152.611571,82,12.792691
-64.966598,76,12.884961
-83.19857,69,12.967525
-183.091764,101,13.040887
-207.47292,137,13.183656
-53.880747,88,13.291382
-75.49477,70,13.365643
-59.909618,79,13.420303
-143.204874,86,13.509119
-56.395643,69,13.576649
-137.064627,83,13.642213
-180.609116,82,13.734064
-205.90045,85,13.810696
-423.876108,101,13.936016
-110.141831,63,14.003707
-10.698257,83,14.095367
-236.184923,119,14.189273
-156.856487,113,14.307699
-285.298694,112,14.434389
-283.440428,90,19.914871
-225.966646,115,20.064213
19.532471,67,20.11978
-147.424179,107,20.247629
-174.785155,110,20.342941
-73.015222,120,20.478735
-166.983048,116,20.613671
-129.726544,68,20.665591
-101.788831,104,20.776385
-182.437283,116,20.863815
-229.025693,117,20.980052
-85.211839,88,21.0725
-175.889444,100,21.131048
-118.078524,96,21.210741
-97.482221,89,21.305052
-237.645043,110,21.421772
-152.925869,108,21.504996
-229.865985,77,21.540457
-99.897729,68,21.616719
-122.412915,91,21.725321
-309.099828,101,21.790792
-89.814807,68,21.838324
-299.949292,102,21.96298
-218.117069,104,22.087153
-266.974582,106,22.197309
-1.003041,106,22.309762
-230.449662,103,22.410027
-227.978289,142,22.556659
-114.064384,98,22.664805
-243.850078,116,22.743637
-101.931597,131,22.882958
-95.829015,111,23.00894
-95.829668,101,23.108189
-116.626679,78,23.182292
-68.019624,81,23.281484
-92.693749,68,23.357032
-88.394155,82,23.435901
-121.324064,72,23.509008
-89.569658,124,23.613637
-111.528719,90,23.724408
-145.545807,114,23.84393
-107.948832,108,29.260688
-183.375149,97,29.326193
-283.70095,139,29.460854
-192.154846,117,29.590374
-463.706787,111,29.693108
-255.794165,95,29.766356
-252.414109,106,29.870125
-100.039102,114,29.982971
-392.696554,131,30.136544
-114.951516,81,30.227849
20.872631,145,30.386542
-83.874526,102,30.509345
-236.067582,125,30.616538
-103.549777,70,30.711616
-152.998751,144,30.862897
-110.93786,92,30.97589
-190.949889,148,31.130148
-90.563928,63,31.213872
-88.342838,69,31.263556
-76.711156,67,31.352698
-99.55084,73,31.439949
-110.981178,62,31.509134
-111.22327,80,31.583309
-99.725083,74,31.676172
-121.276289,84,31.730842
-340.896222,95,31.804431
-115.68317,78,31.898058
-107.649066,79,31.973882
-116.45812,78,32.040674
-141.309328,169,32.209586
-267.818324,370,32.575305
-260.702537,106,32.656518
-98.486386,65,32.730475
-70.5766,70,32.782029
-110.471389,111,32.908009
-66.229484,92,32.98186
-133.424754,74,33.06306
-289.012523,99,33.173348
-233.439934,96,33.238642
-113.006333,100,38.833941
-129.052975,135,38.984777
-183.208702,101,39.088726
-49.495795,123,39.220742
-153.290386,113,39.319124
-140.855879,102,39.413568
-96.684692,88,39.508492
-73.636692,78,39.58161
-207.430964,113,39.71038
-67.469465,67,39.766064
-89.835403,150,39.91281
-91.336207,65,39.983932
-217.666516,137,40.117879
-134.418757,87,40.184219
-123.990185,111,40.292831
-90.258528,135,40.480531
-140.573183,91,40.563973
-109.672641,101,40.630961
-189.117188,134,40.770559
-215.965408,90,40.852964
-73.852313,76,40.907291
-173.85343,97,40.976409
-128.233908,76,41.067293
-81.753923,93,41.117897
-124.735719,106,41.240038
-178.444531,107,41.350065
-271.707885,118,41.46122
-115.897784,110,41.539832
-117.182582,85,41.603287
-252.939588,138,41.723998
-94.455195,105,41.799806
-371.856116,144,41.928815
-107.441848,119,42.007424
-319.854453,106,42.126072
-97.334941,100,42.245407
-114.574573,109,42.321341
-121.85075,105,42.439097
-80.864278,107,42.539828
-95.993181,127,42.647343
