#{"t_start": 1786685748.8922698, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.02564
-414.987905,88,0.049723
-130.885831,62,0.068686
-338.353129,128,0.099355
-331.297186,76,0.117476
-231.403016,106,0.139473
-84.651386,59,0.154953
-111.212243,88,0.177346
-116.280852,85,0.192661
-94.711162,112,0.21259
-372.069476,74,0.227021
-414.283718,88,0.277084
-34.287205,96,0.37283
-166.406269,114,0.494592
-265.434291,94,0.58865
-31.288858,163,0.738722
-102.105934,157,0.90852
-214.77053,110,1.015123
-49.367051,117,1.134542
-418.443344,82,1.221778
-174.802993,118,1.343586
-270.619761,77,1.423879
-115.389666,158,1.645139
-31.798049,152,1.801923
-308.594524,166,1.991858
-124.61503,157,2.153339
-232.25507,126,2.32857
-280.08782,98,2.450724
-89.577556,129,2.594877
-292.089573,523,3.239913
-182.664441,119,3.408397
-86.178261,117,3.558852
-76.45208,161,3.750698
-199.125393,132,4.029983
-303.080612,193,4.975742
-101.734434,96,5.226874
-199.054215,160,5.488487
-90.057104,302,5.917777
-166.684841,256,6.261447
-468.10436,180,6.512047
-221.115389,199,6.778764
-63.694436,311,7.428581
-194.293632,224,7.845832
-46.787443,193,8.108055
-204.359902,181,8.350066
86.814807,944,9.843768
-87.968354,439,10.77199
-349.820235,872,11.966926
-287.301077,220,12.269638
-393.763962,664,13.186053
-122.014921,1000,14.548023
-123.798859,1000,15.930219
-64.313955,176,16.187294
-507.792585,213,16.485149
-465.458435,159,16.724004
-310.637693,149,16.935611
114.356932,849,18.129913
-162.360286,1000,19.49773
-152.353019,357,20.003466
-145.179525,1000,21.415829
-64.889889,1000,22.941019
-125.294787,1000,24.349823
-45.28393,1000,25.742767
-46.380056,1000,27.173378
-105.06186,1000,28.585863
-85.822542,1000,30.072441
-30.252157,1000,31.627429
-7.10581,1000,33.089619
-29.84833,1000,34.551065
-104.376346,1000,35.922582
-95.99539,1000,37.289831
-140.14038,800,38.410908
-95.250724,1000,39.870399
-57.743482,1000,41.246994
-128.80076,1000,42.654734
-112.481785,1000,44.023915
-82.684429,1000,45.45715
-47.104213,1000,46.883645
-110.126371,1000,48.259398
-109.989181,1000,49.623613
-133.072465,1000,50.982917
-105.649919,1000,52.371503
-30.042707,1000,53.770347
-123.117769,1000,55.12168
-83.700035,1000,56.432639
-92.556086,1000,57.603914
-86.506385,1000,58.852635
-143.113217,1000,60.172413
-67.348312,1000,61.396194
-59.982185,1000,62.645376
-122.462791,396,63.145267
-120.861217,1000,64.414663
-249.833006,1000,65.693268
-38.348355,1000,66.941628
-154.961955,578,67.691192
