#{"t_start": 1786687823.2182646, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.020299
-414.987905,88,0.03963
-130.885831,62,0.051317
-338.353129,128,0.075785
-331.297186,76,0.089885
-231.403016,106,0.107971
-84.651386,59,0.118335
-111.212243,88,0.133467
-116.280852,85,0.15037
-94.711162,112,0.171521
-372.069476,74,0.190049
-414.283718,88,0.238215
-34.287205,96,0.347706
-166.406269,114,0.484936
-265.434291,94,0.587466
-31.288858,163,0.75983
-102.105934,157,0.929143
-214.77053,110,1.038407
-49.367051,117,1.16787
-418.443344,82,1.254318
-174.802993,118,1.36787
-270.619761,77,1.448282
-115.389666,158,1.682162
-31.798049,152,1.851335
-308.594524,166,2.038571
-124.61503,157,2.200039
-232.25507,126,2.330634
-280.08782,98,2.432653
-89.577556,129,2.583774
-292.089573,523,3.157508
-182.664441,119,3.282734
-86.178261,117,3.400265
-76.45208,161,3.573493
-199.125393,132,3.725765
-303.080612,193,4.058905
-101.734434,96,4.298486
-199.054215,160,4.753468
-90.057104,302,5.222813
-166.684841,256,5.552366
-468.10436,180,5.767954
-221.115389,199,6.006744
-63.694436,311,6.393276
-194.293632,224,6.656639
-46.787443,193,6.91841
-204.359902,181,7.256584
86.814807,944,8.589356
-87.968354,439,9.20742
-349.820235,872,10.689095
-287.301077,220,10.998585
-393.763962,664,11.840139
-122.014921,1000,13.136802
-123.798859,1000,14.383272
-64.313955,176,14.603145
-507.792585,213,14.883685
-465.458435,159,15.08075
-310.637693,149,15.261003
114.356932,849,16.321294
-162.360286,1000,17.638924
-152.353019,357,18.141583
-145.179525,1000,19.456452
-64.889889,1000,20.708081
-125.294787,1000,21.943145
-45.28393,1000,23.174398
-46.380056,1000,24.539733
-105.06186,1000,25.785143
-85.822542,1000,26.993845
-30.252157,1000,28.344317
-7.10581,1000,29.746391
-29.84833,1000,31.101594
-104.376346,1000,32.400704
-95.99539,1000,33.687306
-140.14038,800,34.688791
-95.250724,1000,35.9496
-57.743482,1000,37.165339
-128.80076,1000,38.376562
-112.481785,1000,39.647516
-82.684429,1000,40.907687
-47.104213,1000,42.161837
-110.126371,1000,43.632274
-109.989181,1000,45.292166
-133.072465,1000,47.611109
-105.649919,1000,49.342079
-30.042707,1000,50.979414
-123.117769,1000,53.116675
-83.700035,1000,54.662372
-92.556086,1000,56.068274
-86.506385,1000,57.487946
-143.113217,1000,59.018514
-67.348312,1000,60.464176
-59.982185,1000,62.016565
-122.462791,396,62.568839
-120.861217,1000,63.980364
-249.833006,1000,65.410731
-38.348355,1000,66.888983
-154.961955,578,67.752977
