#{"t_start": 1787077311.0372467, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,1.843152
-131.249228,91,1.857904
-207.867674,68,1.869747
-28.939202,100,1.869747
-165.300501,102,1.885151
-402.625129,96,1.901945
-157.741211,85,1.904593
-229.135721,81,1.918148
-119.822411,103,1.919193
-428.380855,88,1.934963
-274.642015,92,1.984549
-67.374263,102,2.101036
-251.926762,106,2.176728
-208.773922,63,2.244336
-79.38108,92,2.347075
-52.179687,66,2.409318
-152.468358,59,2.480562
-236.399839,87,2.537668
-97.99226,82,2.615825
-251.018113,97,2.696491
-265.741794,64,2.747947
-315.609903,113,2.86172
-90.27123,75,2.939872
-205.926448,161,3.126529
-279.444983,117,3.276921
-172.557786,121,3.412934
-360.674937,81,3.506915
-71.70861,75,3.596395
-95.684413,114,3.675523
-226.944739,75,3.736647
-526.917546,123,3.841882
-351.717857,69,3.915439
-157.1134,108,4.037106
-288.947503,113,4.130062
-147.214132,85,4.175615
-110.159436,105,4.282354
-118.899016,107,4.397131
-142.454443,128,4.538611
-157.703975,138,4.661505
-165.203178,91,4.756602
-137.777142,99,4.841329
-121.269186,123,4.975295
-43.565244,106,5.064227
-214.550293,91,5.159175
-320.512833,95,5.265617
-303.606862,92,5.37229
-379.284962,102,5.453601
-61.49669,73,5.518249
-133.75632,114,5.613188
-352.497641,100,5.716375
-144.037175,149,5.846529
-160.007207,122,5.994932
-84.961214,83,6.095975
-275.925786,130,6.241691
-135.099858,120,6.391828
-207.888361,136,6.541974
-70.5473,93,6.646705
-70.535839,92,6.751048
-106.274556,85,6.844212
-19.934014,96,6.953389
-185.150462,116,7.08526
-132.117524,146,7.257715
-53.161019,107,7.37803
-196.157132,86,7.476629
-214.788073,104,7.585503
-161.79912,196,7.803119
9.943154,88,7.900213
-119.828037,101,7.970859
-56.295544,74,8.038207
-157.741108,92,8.173117
-84.21228,89,8.285853
-108.416691,143,8.464349
-156.571198,111,8.644687
-172.02038,93,8.858234
-38.28919,76,8.992806
-152.11202,102,9.182084
-60.876327,160,9.455305
-8.426602,138,9.626746
-178.685935,174,9.913223
-63.427836,133,10.11745
-180.099457,162,10.301237
-64.514991,76,10.364442
-180.774536,158,10.526196
-70.92357,72,10.591453
-154.981131,126,10.734966
-129.105319,169,10.909469
-125.00433,151,11.079389
-131.527403,109,11.271084
-133.249834,150,11.554333
-116.09515,113,11.767794
-156.1571,134,11.967815
-83.395528,311,12.368283
-110.942551,134,12.546902
-216.763544,189,12.795036
-110.636251,105,12.888885
-113.596304,143,13.059482
-42.306007,192,13.305167
-2.338231,1000,14.529132
-2.211748,168,14.826901
-127.133301,107,14.937854
-18.062828,127,15.076602
-38.273676,190,15.406588
-81.448532,92,15.592117
-11.069728,159,15.907763
-123.503704,110,16.128399
-80.435421,142,16.35935
-84.538906,93,16.507706
-99.23412,209,16.835672
-118.381745,142,17.110158
-104.763732,170,17.313897
-117.052118,132,17.572508
-46.881616,72,17.718872
-115.835435,283,18.024622
-80.343584,167,18.164458
-101.745705,161,18.478883
-91.246209,223,18.956414
-84.930811,117,19.319879
-119.950884,108,19.764011
-55.038721,231,20.379595
-61.911996,848,23.755544
-125.436477,234,24.890326
-62.893398,97,25.453773
-110.087298,246,26.459265
-94.991316,397,28.260699
-3.224256,186,29.002046
2.306594,1000,33.063235
-22.261083,156,33.66592
-65.878495,324,34.916003
-69.344471,1000,38.739644
-53.200797,135,39.198932
-80.521469,670,41.706426
-13.401211,132,41.984238
-101.058891,1000,43.705642
-102.261421,1000,44.776748
-36.985348,1000,46.98205
-62.611869,1000,48.743742
-36.869674,1000,49.962865
-73.958451,1000,51.162633
-61.242732,1000,52.973674
-89.151659,1000,54.795624
-2.318048,1000,56.394545
-46.150695,1000,57.688213
-105.118187,1000,59.368153
-122.230865,847,61.275199
