#{"t_start": 1786690330.4498627, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.145601
-87.205998,119,0.289141
-124.427315,85,0.382984
-126.323966,80,0.466331
-113.142891,105,0.573453
-319.267337,114,0.688037
-120.03837,96,0.790708
-53.017653,115,0.903952
-114.734216,100,0.998477
-198.106967,77,1.076831
-91.054889,71,1.947485
-174.802451,89,2.063107
-348.143832,113,2.184169
-321.56609,95,2.277714
-135.250534,122,2.400897
-68.488979,72,2.529284
-351.952145,97,2.636325
-106.045888,62,2.713162
-25.569618,71,2.798647
-248.721881,78,2.909532
-182.838307,94,3.036181
-85.43282,66,3.129645
-130.392761,66,4.346659
-344.722391,124,4.539354
-126.008933,120,4.707239
57.712065,1000,6.947562
-73.363458,92,7.044415
-131.009048,98,7.134473
-83.410569,61,7.199029
-375.561939,103,7.289906
-270.093852,92,7.388872
-186.978473,110,7.500774
-172.997466,89,7.581103
-171.755233,142,8.488147
-104.190386,122,8.600163
-88.764812,78,8.672185
-327.716803,95,8.769697
-77.32469,97,8.892966
-57.566551,61,8.972036
-315.52818,92,9.089591
-146.927324,76,9.175264
-135.662267,90,9.274968
-227.605206,104,9.402016
-120.600198,87,9.488857
-379.68608,89,9.580434
-171.835414,134,10.652753
-292.04342,104,10.749821
-120.021345,67,10.817558
-85.476544,79,10.903991
-345.640773,84,10.988375
-207.302127,82,11.060247
-462.974147,88,11.14092
-473.309467,89,11.227813
-117.147596,82,11.301208
-432.136522,107,11.408097
-271.420385,120,12.306822
-78.951631,80,12.383167
-307.669472,108,12.481339
-146.870407,128,12.610565
-169.622743,108,12.728145
-192.723222,87,12.807405
-188.209119,98,12.89646
-106.27009,74,13.030672
-50.617486,76,13.106681
-103.825025,98,13.205946
-113.569944,94,13.307382
-298.629085,109,14.199198
-127.556819,86,14.285938
-43.518697,75,14.354283
-39.278033,82,14.431761
-205.782176,119,14.549045
-319.827057,89,14.63409
-30.310219,115,14.740291
-213.866164,147,14.881819
-45.008711,75,14.960322
-123.230023,99,15.06063
-75.37825,77,15.141936
-59.970438,101,16.038437
-20.954326,98,16.132796
-40.524887,134,16.271211
-63.255958,82,16.346595
-142.517485,119,16.478901
-84.177573,90,16.565588
-89.689283,100,16.652693
-112.664971,91,16.733151
-63.966555,71,16.800099
-6.206962,80,16.880704
-182.886866,123,17.80566
-32.167851,133,17.927032
-286.59051,92,18.007733
-68.404085,91,18.102826
