#{"t_start": 1785148216.9303634, "env_id": "LunarLander-v3"}
r,l,t
-94.856602,107,0.018149
-259.746275,78,0.025144
-184.103944,96,0.031161
-138.794258,125,0.042201
-135.644642,89,0.04331
-131.052274,57,0.052524
-106.149893,76,0.057519
-103.043669,76,0.062524
-125.654691,121,0.071369
-247.765895,131,0.079367
-121.20396,65,0.093305
-99.843397,67,0.12293
-289.735095,105,0.201865
-78.325253,69,0.269008
-98.243312,108,0.374083
-184.225607,99,0.440925
-156.621305,68,0.496233
-421.112172,139,0.597147
-255.627227,91,0.664238
-79.011314,111,0.75984
-287.342299,125,0.886701
-188.633551,78,0.971415
-145.338756,75,1.043971
-419.495701,95,1.130679
-78.517526,96,1.204156
-108.048821,106,1.291345
-255.215011,134,1.423886
-57.989348,89,1.519228
-190.976683,111,1.606143
-103.437813,70,1.645791
-132.521854,82,1.730859
-101.366741,139,1.862958
-102.616849,80,1.916505
-111.054218,138,2.045468
-296.381381,122,2.155571
-181.657885,136,2.278269
-100.152796,87,2.359601
-88.50437,98,2.420856
-71.77236,84,2.507813
-84.795678,153,2.665838
-124.102289,98,2.772085
-106.455753,123,2.881358
-200.064906,120,2.961393
-166.110464,106,3.053757
-55.976832,147,3.21489
-145.230321,76,3.296346
-286.491572,130,3.436525
-35.657291,169,3.619205
-140.099202,82,3.684081
2.104486,143,3.827996
-198.914738,132,3.973193
-7.178873,139,4.112124
-17.912387,144,4.216013
-168.02334,191,4.412763
-90.787603,142,4.525505
-69.559811,156,4.689126
-63.945033,88,4.771854
-90.579901,183,4.889319
-43.109162,105,4.974881
-119.291385,103,5.044179
-44.214176,205,5.223723
-106.013029,181,5.392989
-46.903081,97,5.470555
-119.272854,124,5.571815
-52.719539,67,5.640718
-117.178936,118,5.723373
-90.081802,162,5.879519
-64.274997,156,6.011227
-60.483872,122,6.135027
-83.338436,76,6.196354
-80.12359,114,6.291207
-13.611394,161,6.443607
-65.723956,103,6.536386
-103.690735,193,6.725526
-49.809512,129,6.846342
-84.739774,240,7.06554
-58.607578,109,7.1566
-2.413315,167,7.344449
-67.324394,116,7.45925
-75.597967,133,7.606997
-5.267276,170,7.755544
-25.385922,235,7.972401
-30.628525,231,8.245322
-93.735377,97,8.354032
-69.937692,273,8.575612
-52.998818,92,8.648067
-85.629902,229,8.852744
-44.715549,223,9.064531
-48.115148,182,9.270189
-5.187241,438,9.649604
-77.746683,566,10.185586
-112.437522,1000,11.417442
-129.632732,1000,12.504369
-145.290917,1000,13.488962
-135.6166,1000,14.763386
-146.122589,1000,15.83776
-111.98623,1000,17.293111
-70.880152,1000,18.396635
-115.453729,1000,19.597561
-147.421114,1000,20.883324
-108.122,1000,22.059501
-193.027632,1000,23.267159
-154.034206,1000,24.350832
-234.119863,559,25.005201
-17.14718,352,25.39517
-78.516778,404,26.077814
-61.442227,404,26.549407
-247.744087,613,27.384171
-230.908355,653,28.172485
-163.471621,336,28.547422
-133.907537,249,28.913274
-216.654712,1000,29.980155
-23.158735,360,30.371691
-101.370455,1000,31.455411
-47.057646,377,31.911598
-181.915422,394,32.675408
-76.079013,464,33.218401
-131.02046,1000,34.203628
-167.291219,413,34.656978
-227.31786,633,35.525403
-174.744394,495,36.072855
-36.442758,515,36.581164
-184.50047,414,37.010595
-82.861224,1000,38.381014
-89.527004,228,38.678602
-105.906115,174,38.852205
-95.125723,167,39.020367
-102.054964,152,39.179612
-90.321427,204,39.37461
-111.697919,286,39.692951
-171.58484,477,40.194509
-101.200026,285,40.52121
44.523617,233,40.793252
-52.084365,412,41.158264
-237.108177,392,41.599725
-156.422516,1000,42.804712
-43.992744,344,43.350188
-83.40593,1000,44.486988
-121.572224,1000,45.787814
159.867581,519,46.3277
-83.413605,1000,47.426603
-68.061164,1000,48.876646
-99.110599,1000,50.054697
-59.040362,1000,51.257733
-66.17054,1000,52.395821
-72.594995,1000,53.446444
-22.906814,1000,54.745916
24.303638,1000,55.894593
-55.831123,1000,57.034683
-79.158874,1000,58.275644
-80.921173,1000,59.526389
-9.440298,252,59.781251
-28.58821,1000,61.090432
288.499267,456,61.533042
-74.301874,1000,62.577742
-58.572224,1000,63.866102
-25.606503,1000,65.088633
-42.208403,1000,66.215766
-28.232061,1000,67.362822
-89.820054,1000,68.479736
-2.007914,1000,69.785772
-37.2433,1000,71.059639
-51.361198,1000,72.218996
-33.082465,1000,73.479696
-21.751289,1000,74.479147
-65.188051,1000,75.845036
-61.82691,1000,76.909987
-17.626239,1000,77.905863
-22.457604,1000,79.260318
-62.823978,1000,80.290315
-24.147251,1000,81.674381
-22.653161,1000,82.814543
-4.021292,1000,83.914525
-1.352306,1000,85.283278
-45.317928,1000,86.584243
-47.667606,1000,87.839291
-37.529927,1000,88.899543
-0.66712,1000,90.005962
2.804991,1000,91.2963
-40.506977,1000,92.528176
-42.052429,1000,93.751215
-29.625299,1000,94.871652
-41.812092,1000,95.971012
7.390726,1000,97.446046
-67.018267,1000,98.518242
4.061899,1000,99.70828
-27.916817,1000,100.798089
-7.393991,1000,101.888133
-25.949163,1000,103.440573
19.611198,1000,104.539656
13.129721,1000,105.642917
16.944758,1000,107.004762
-5.651899,1000,108.045297
20.414372,1000,109.332263
-18.525042,1000,110.423301
-25.270344,1000,111.441103
8.546606,1000,112.762735
-7.686907,1000,113.84888
