#{"t_start": 1787080850.7019572, "env_id": "LunarLander-v3"}
r,l,t
-98.838743,98,0.029224
-92.441149,83,0.063239
-123.973223,98,0.087061
-442.241919,116,0.112831
-138.681211,74,0.131546
-160.191656,128,0.156235
-74.613385,66,0.173083
-452.740247,92,0.193756
-147.717722,95,0.205825
-165.976496,112,0.222377
-104.671367,65,0.259134
-262.125636,106,0.364019
-134.095248,107,0.490971
-294.49297,104,0.668325
-153.903983,74,0.793752
-242.309253,109,0.973227
-156.122809,109,1.159654
-127.999097,72,1.277259
-174.525294,104,1.449751
-118.216309,83,1.596581
-126.81835,75,1.716804
-304.143349,107,1.900578
-387.24107,152,2.151309
-142.667563,93,2.311718
-415.977295,85,2.450135
-41.921219,91,2.609775
-333.447219,77,2.739818
-309.382206,115,2.945686
-168.51019,150,3.196435
-219.939235,107,3.386536
-63.505792,70,3.510845
-450.29345,88,3.652361
-231.984471,96,3.82055
-68.035649,78,3.954639
-108.623828,100,4.133173
-96.144766,80,4.278657
-147.765207,111,4.47695
-173.53685,67,4.549786
-210.592118,144,4.696642
-169.313356,109,4.848104
-122.501133,121,5.055772
-114.71449,92,5.213659
-26.003391,115,5.430149
-240.265953,170,5.748392
-80.822937,92,5.91863
-311.366754,123,6.145182
-289.486913,146,6.409578
-132.881478,101,6.594151
-177.646967,128,6.824689
-147.791915,120,7.04347
-82.86201,118,7.248744
-194.691644,116,7.463551
-52.890129,80,7.606915
-208.592897,135,7.821436
-125.878307,77,7.961724
-174.590616,119,8.181128
-333.319199,123,8.411088
-139.998139,83,8.559145
-105.086146,103,8.737078
-52.420716,100,8.918505
-41.955779,76,9.055546
-106.591444,88,9.214439
-105.602178,102,9.413786
-91.545704,84,9.567918
-57.231922,134,9.805087
-173.444332,107,9.996182
20.667747,130,10.237223
-76.510175,138,10.488645
-115.757672,96,10.662298
-214.336363,117,10.846019
-106.112032,131,10.976465
-129.276864,100,11.140737
-211.036195,89,11.308325
-133.025126,95,11.491788
-195.9382,145,11.765633
-115.650553,93,11.943323
-151.622067,109,12.152902
-62.915569,126,12.386075
-206.22412,117,12.615128
-190.003895,116,12.832999
-179.990548,165,13.138944
-91.34082,105,13.275403
-8.118945,150,13.432418
-83.997699,149,13.587691
-78.005384,77,13.66752
-75.59712,93,13.764465
-340.912985,145,13.992302
-120.887431,115,14.188357
-90.81843,128,14.429082
-39.968503,159,14.72865
-112.94127,113,14.938321
-80.478607,132,15.182008
-86.23662,121,15.404065
-81.95789,119,15.622871
-100.48598,129,15.866947
-245.27771,147,16.139146
-40.428567,153,16.433439
-111.047543,106,16.635898
-88.815494,112,16.846194
-105.714423,88,17.010201
-173.896962,116,17.225161
-160.605194,146,17.453071
-65.389333,94,17.631737
-118.55717,165,17.943585
-85.160606,151,18.158744
-81.642799,118,18.293693
-65.78671,150,18.460063
-126.502013,157,18.649232
-101.421806,181,19.009437
-102.064616,130,19.260549
-93.441597,78,19.419714
-125.318063,79,19.5676
-26.199395,87,19.722422
-63.743818,144,20.017889
-83.177902,240,20.479963
-91.117617,171,20.807269
-38.259431,178,21.145385
-102.937378,191,21.520617
-101.614632,171,21.850444
-55.488194,137,22.108838
-50.561752,110,22.320645
-45.827818,225,22.757434
53.724896,207,23.158519
-8.983851,155,23.462575
-116.573528,268,23.916509
-44.001288,167,24.260449
-81.257387,191,24.627
-50.961934,149,24.944381
-22.807755,216,25.384085
-20.109736,433,26.30014
-17.046253,125,26.550858
-7.272075,167,26.88343
-82.766463,145,27.184394
-39.126605,281,27.732524
-69.206155,481,28.709039
-32.818569,163,29.101199
-27.986578,133,29.420516
-13.510116,1000,31.33968
-55.331458,1000,33.331503
-59.627787,518,34.215619
52.92942,1000,36.323049
-66.790396,1000,38.536223
5.354412,169,38.885715
-97.56427,1000,40.803786
-65.375304,1000,42.829077
7.57741,1000,45.124056
-63.838071,1000,46.979783
-84.050556,1000,48.853589
-70.943261,1000,50.993761
-110.39124,1000,53.108535
-119.166268,1000,55.001962
-88.55379,550,56.281477
79.021743,999,58.480452
-10.968874,1000,60.717782
-112.050639,1000,62.82273
75.266777,863,64.680276
-111.8654,1000,66.876682
95.324234,941,68.977463
154.479758,741,70.621222
-117.225981,608,71.986541
134.867514,515,73.115271
175.072528,470,74.128503
224.51637,688,75.605671
-65.839549,314,76.282076
-64.4228,319,76.971636
71.895441,1000,78.976371
-38.498872,345,79.709672
161.074126,441,80.711017
-15.912915,376,81.542394
-64.554856,292,82.177005
-28.996337,325,82.729295
-33.226364,308,83.289015
-17.583216,216,83.779237
82.496428,1000,86.006615
-37.531829,287,86.665874
215.071557,571,87.788355
-57.64845,272,88.372396
-42.839623,212,88.851127
165.266703,718,90.474969
-27.929429,258,90.968599
-53.853464,245,91.495061
198.674285,491,92.571979
-41.169313,224,93.085305
179.409223,404,93.879985
182.632821,763,95.319733
232.065204,355,96.148369
-49.782937,229,96.493321
-42.69506,375,97.307743
-64.59503,240,97.832092
174.162233,445,98.823262
259.341438,506,99.947623
-20.082031,222,100.461539
224.644343,376,101.284595
254.814255,441,102.300068
196.952165,364,103.096534
-30.082317,221,103.570174
-18.980205,225,104.064393
-79.225744,213,104.341229
242.790126,351,105.14895
-92.901646,260,105.723395
-14.844044,228,106.219575
-33.074939,324,106.93425
97.147588,1000,109.005146
-37.434088,223,109.463241
131.938091,815,111.162865
-40.668941,181,111.555533
-24.692553,187,111.960921
243.780849,396,112.824243
-48.352588,215,113.309771
232.474118,413,114.220191
218.401473,443,115.169962
123.302305,1000,117.291462
192.32926,723,118.459902
-35.771788,202,118.888923
-49.619479,245,119.400245
-33.894177,199,119.723763
9.025955,172,120.018583
171.591044,550,121.137364
160.839276,797,122.87095
227.31609,437,123.819224
-55.833926,329,124.461457
7.149856,214,124.860224
-6.262941,363,125.637926
-62.249952,1000,127.727336
236.175909,385,128.514369
262.257748,304,129.102461
175.918079,933,130.687987
257.210479,411,131.536801
15.037015,1000,133.597596
