#{"t_start": 1786227634.7033458, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.110192
-78.769102,70,0.192069
-176.395007,93,0.313408
-91.743915,73,0.42184
-161.718177,112,0.580783
-185.481484,128,0.746578
-147.091569,99,0.857712
-173.394922,65,0.939757
-121.670598,118,1.068853
-545.526249,98,1.183264
-140.869016,67,1.251455
-128.072242,89,2.244507
-97.539578,79,2.362262
-165.098265,70,2.449168
-287.229647,129,2.688937
-63.118394,65,2.826678
-98.716075,74,2.919538
-265.201625,107,3.069871
-62.18352,105,3.199261
-192.846729,95,3.347981
-404.305027,78,3.457122
-112.257222,91,3.586508
-451.194156,112,4.76596
-227.776385,141,4.936871
-126.269163,65,5.037925
-225.528583,93,5.181333
-388.023692,96,5.336464
58.937161,1000,7.836095
-10.968291,113,8.430869
-285.711808,96,8.621849
-95.974745,83,8.747371
-229.586279,72,8.860903
-240.335723,98,8.990417
-94.816047,75,9.076175
-182.212331,116,10.239134
-7.805024,70,10.315211
-25.601876,108,10.441405
-261.473619,109,10.587008
-95.907291,115,10.760442
-133.208115,65,10.883719
-198.844306,100,11.076116
-269.475903,113,11.256983
-247.747739,121,11.390708
-100.340635,79,11.48306
-61.270364,61,11.548526
-81.977174,85,12.496502
-154.355592,130,12.635291
-294.545154,121,12.755467
-73.468432,111,12.880028
-140.286574,162,13.053339
-144.469405,64,13.119287
-86.193704,91,13.21867
-145.320309,71,13.296209
-64.148259,130,13.445945
-305.33799,106,13.627937
-128.635315,78,14.935382
-176.504843,124,15.066576
-90.583746,87,15.158546
-93.798149,88,15.25028
-60.296933,74,15.326673
-120.840627,82,15.411563
-188.062322,106,15.518995
-52.188555,76,15.602109
-64.927035,80,15.690935
-135.307338,88,15.772398
-140.415342,124,15.899249
-87.43748,171,17.33543
-126.083483,82,17.444993
-179.544528,86,17.566978
-134.056023,142,17.750596
-46.233897,76,17.839563
-245.655565,142,18.006314
-136.427134,118,18.153903
-100.486269,78,18.268076
-266.877708,111,18.470003
-127.261896,100,20.140695
-221.381072,88,20.287227
-216.043824,115,20.438797
-44.410638,76,20.53612
-266.43177,91,20.649216
-37.333993,68,20.740795
-71.155541,154,20.95598
-226.567663,118,21.114474
-297.781869,154,21.318404
-74.884843,88,21.434843
-106.071643,122,22.6394
-369.764158,168,22.952663
-194.448453,74,23.084044
-163.879724,117,23.266939
-227.792021,123,23.453213
-82.334313,78,23.567591
-350.776432,153,23.799547
-66.805307,137,23.949747
-202.368553,112,24.973124
-211.08523,113,25.10484
-300.822981,86,25.22516
-5.182994,158,25.500719
-91.098521,93,25.727542
-255.005024,137,26.06034
-64.443529,69,26.185484
-72.599329,78,26.30594
-73.36252,95,26.438876
-87.605613,110,26.57814
-299.347634,142,27.596309
-39.305426,136,27.743044
-79.783094,78,27.828888
-136.298278,83,27.909932
-55.516629,112,28.020203
-102.641678,89,28.117198
-140.74992,116,28.236255
-82.05062,91,28.325827
-94.703926,121,28.456979
-212.305495,116,29.705009
-54.792351,109,29.81865
-139.014005,75,29.895045
-36.238744,128,30.019902
-294.367606,109,30.124701
-31.494191,145,30.259271
-112.274625,103,30.358611
-98.235986,117,30.470894
-105.719982,92,30.606259
-7.88926,106,30.772799
-76.658981,165,32.033118
-174.31871,108,32.209751
-103.420793,124,32.372292
-108.341571,73,32.458986
-141.144047,195,32.668337
-53.069244,194,32.875384
-24.348327,152,33.026213
-44.91782,177,34.050366
-243.047748,103,34.161266
-414.496863,141,34.305515
-302.458797,127,34.424513
-138.447927,112,34.538016
-96.362541,120,34.651083
-77.602837,87,34.732613
-109.452065,102,34.831133
-36.171851,78,34.910011
-287.918488,140,35.898855
4.314034,154,36.049913
-294.46193,209,36.261039
-362.051024,127,36.392539
-49.771131,143,36.534104
-64.193092,73,36.617338
-22.93974,89,36.703297
-78.990456,183,37.728503
-24.764564,144,37.87185
-45.858076,116,37.986412
-70.400423,100,38.088847
-341.491758,135,38.232066
-192.523744,113,38.338209
-38.923241,113,38.455571
-87.012143,142,38.626452
-160.769209,98,39.554056
-68.808766,169,39.738463
44.206233,1000,41.592919
-22.756624,148,41.736831
-331.381525,98,41.838558
28.456827,112,41.950565
55.693785,176,42.12928
-165.11598,110,42.24028
-70.245097,102,42.342362
-19.177239,186,43.352207
-94.544933,235,43.601379
-54.043825,158,43.760693
-155.786766,205,43.964899
-328.366425,165,44.17302
-91.013846,76,44.277892
-203.228905,225,45.645021
-79.631162,205,45.932666
-42.197367,106,46.065565
-164.449612,102,46.170127
-54.43683,193,46.365694
-96.011679,177,46.543799
-47.364323,219,47.598191
-103.13379,117,47.716552
-175.8967,208,47.918067
