#{"t_start": 1786689102.3573494, "env_id": "LunarLander-v3"}
r,l,t
-3.442304,71,0.042916
-414.987905,88,0.075375
-130.885831,62,0.096293
-338.353129,128,0.142458
-331.297186,76,0.164555
-231.403016,106,0.191406
-84.651386,59,0.202834
-111.212243,88,0.219133
-116.280852,85,0.237614
-94.711162,112,0.258461
-372.069476,74,0.27263
-414.283718,88,0.326812
-34.287205,96,0.437793
-166.406269,114,0.560129
-265.434291,94,0.67935
-31.288858,163,0.8607
-102.105934,157,1.169462
-214.77053,110,1.291775
-49.367051,117,1.423871
-418.443344,82,1.516984
-174.802993,118,1.646249
-270.619761,77,1.734363
-115.389666,158,1.922371
-31.798049,152,2.108769
-308.594524,166,2.312126
-124.61503,157,2.491991
-232.25507,126,2.634446
-280.08782,98,2.76435
-89.577556,129,2.92999
-68.482264,184,3.149723
-61.585037,123,3.290897
-375.58008,121,3.451756
-389.642867,130,3.607642
-196.8805,112,3.734624
-73.536352,123,3.883423
-124.746785,102,4.006322
-255.062378,175,4.247051
-276.741874,131,4.419813
7.07553,127,4.582469
-114.06988,133,4.745311
-123.47792,241,5.134014
-135.172792,133,5.293828
-158.650271,206,5.570354
-140.596154,579,6.294024
-144.369756,268,6.635151
-12.096894,1000,8.662215
-97.030884,277,9.143345
-313.557107,170,9.3745
-127.785897,291,9.745528
-121.386581,1000,11.418842
-300.127253,253,11.765429
-85.384037,117,11.928127
-128.676819,1000,13.498167
242.372211,689,14.472364
-141.120927,1000,15.854709
-291.343736,635,16.72671
206.544276,425,17.328041
-160.783615,1000,18.806033
-7.116254,356,19.367711
-137.175832,1000,20.799881
-116.671535,1000,22.213906
-83.841602,1000,23.608382
134.387795,603,24.46578
-104.546123,1000,25.89269
-116.844459,1000,27.465571
-87.483596,1000,28.715081
-162.03226,1000,30.017668
-131.163101,1000,31.356718
-114.851212,1000,32.597121
-180.766301,1000,33.842991
-109.655431,1000,35.086637
-232.147766,967,36.268588
-155.45361,1000,37.550023
-154.349121,1000,38.899914
-130.283667,1000,40.17018
4.679447,1000,41.643564
-65.666128,1000,43.378392
-143.104445,1000,45.475816
-88.504211,1000,47.170742
-108.58893,1000,48.662758
-145.321716,1000,50.225582
-109.465083,1000,51.605655
-102.938711,1000,52.853052
-141.723167,1000,54.200506
-133.598936,1000,55.4438
-130.01689,1000,56.72069
-136.197199,1000,57.946721
-156.419882,1000,59.180553
-131.442618,1000,60.417978
-136.93831,1000,61.799045
-146.30635,1000,63.056965
-213.365664,949,64.249454
-244.066535,992,65.536598
-200.214211,831,66.604264
-162.537682,1000,67.835692
