#{"t_start": 1786690017.3840752, "env_id": "LunarLander-v3"}
r,l,t
-424.470997,108,0.271093
-87.205998,119,0.425575
-124.427315,85,0.53545
-126.323966,80,0.652943
-113.142891,105,0.77996
-319.267337,114,0.893842
-120.03837,96,0.987785
-53.017653,115,1.110262
-114.734216,100,1.217523
-198.106967,77,1.290089
-89.477906,71,2.254136
-187.513312,87,2.349998
-49.440067,70,2.431855
-116.342801,88,2.675972
-86.258775,101,2.836619
-121.973896,74,2.931938
-127.271562,98,3.064345
-117.403164,124,3.243431
-118.214132,110,3.377289
-142.92258,64,3.447536
-240.227939,63,3.536477
-96.020057,74,3.615612
-92.474203,56,4.678575
-115.95883,88,4.778845
-170.360861,114,4.889654
-120.761783,125,5.024949
-172.329147,84,5.116431
-191.235416,105,5.226562
-114.97702,86,5.32295
-15.318636,104,5.428699
-483.946268,111,5.549733
-180.54351,97,5.651679
-124.869374,72,5.737418
-154.185937,93,6.901811
-72.430525,82,6.995908
-198.168583,92,7.099811
-159.284288,88,7.198225
-268.642313,89,7.307111
-127.224543,76,7.400298
-107.268876,88,7.51888
-408.595502,126,7.705453
-126.333342,70,7.859193
-316.271704,157,8.425497
-200.665619,152,9.69619
-77.288952,117,9.833019
-174.976529,132,10.062582
-109.478661,110,10.196325
-184.089231,109,10.328525
-155.250682,113,10.457189
-99.127616,125,10.586818
-135.122461,90,10.670303
-142.694138,96,10.761078
-137.160324,73,11.626302
14.173224,80,11.697931
-188.660451,153,11.843827
-91.191306,94,11.938577
-42.904156,72,12.005944
-212.00438,136,12.145027
-89.633942,84,12.222046
-108.911339,123,12.333469
-244.049646,119,12.45198
-70.076431,94,12.55576
-31.976215,68,13.575847
-121.052414,122,13.718505
-255.519469,137,13.894207
-168.789936,109,14.016144
-341.10049,135,14.158155
-134.097452,138,14.292032
-59.291269,74,14.364558
-254.138762,98,14.457181
-109.531636,105,14.568729
-65.994482,87,15.745652
-166.127734,153,15.965337
-63.150249,77,16.04679
-440.070542,124,16.17606
-47.855432,62,16.236202
74.221806,1000,18.129773
-132.92903,76,18.211682
-85.409802,73,18.451262
-158.975044,81,18.658604
-195.378335,111,18.841848
-121.727782,79,18.932139
-180.571933,131,19.094706
-77.983576,106,20.03435
-84.18438,81,20.111397
-65.425074,89,20.205018
-132.678324,115,20.31417
-51.545472,112,20.427971
-103.312681,100,20.518643
-86.359922,111,20.629436
-142.510021,110,20.739881
-73.453912,94,20.823757
-81.072721,151,20.957341
-75.66917,85,21.80824
-77.005141,86,21.891096
-178.133,158,22.0437
-47.175884,88,22.121958
-128.481829,143,22.265706
-82.895453,156,22.418396
-85.678206,96,22.52177
-68.425953,133,22.63843
-71.716143,156,23.578156
-46.0401,263,23.824048
-54.639244,98,23.912218
-21.071237,161,24.056725
-80.584445,101,24.150099
-150.556513,142,24.29182
-72.007966,80,24.362531
-252.149073,162,25.357308
-209.887374,302,25.662513
-171.140673,176,25.839252
-68.086523,112,25.95014
-26.611197,106,26.04368
-449.142677,210,26.249612
-36.749551,225,27.236268
-2.373371,92,27.331581
10.093923,99,27.42461
-72.200733,187,27.608356
-160.633968,125,27.731762
-151.692268,147,27.867356
-53.31524,90,27.948317
-218.913446,215,28.966782
-171.438926,179,29.126055
-69.240033,128,29.245878
-60.165958,131,29.366169
-84.719844,241,29.625243
-105.036174,152,29.775501
-150.707939,130,30.669265
-35.817133,141,30.818284
-85.960938,116,30.923042
-53.253487,129,31.05436
-41.74335,123,31.171261
-79.180164,160,31.321974
-27.987218,138,31.457016
-107.149029,116,31.565947
-82.417991,115,32.4407
-61.950714,176,32.606632
57.964161,179,32.773989
4.844477,164,32.978054
16.782965,158,33.141013
-111.059472,96,33.227527
-87.817409,153,33.369442
24.312592,168,34.338442
-85.803244,172,34.497095
-118.12679,141,34.63322
-24.510252,106,34.731922
-39.760005,115,34.836121
27.48181,112,34.939471
-9.934959,119,35.049321
-129.31829,139,35.180654
-141.167825,139,36.070313
-81.667419,167,36.23327
45.539452,113,36.334825
-160.349359,174,36.507529
-133.025509,166,36.671828
-86.70444,148,36.820979
-36.81717,161,37.879763
-34.483277,136,38.017233
32.553995,1000,40.90932
49.222559,158,41.279586
-28.551636,142,41.526314
-41.055758,147,41.71787
-54.594104,184,41.959023
-7.894851,190,42.236336
36.099796,165,43.838834
-81.69058,150,44.14928
5.563773,188,44.423417
-15.842046,148,44.609729
3.39487,140,44.763711
25.222078,147,44.930671
47.267167,152,45.114762
-11.435788,144,46.464211
27.682474,216,47.01344
-73.056438,199,47.331178
120.213555,1000,49.287082
-26.850876,232,49.533061
73.786968,1000,51.477445
54.765076,1000,53.480236
2.303533,1000,55.400669
8.725122,191,55.594588
68.252901,1000,57.537696
-27.118821,251,58.671915
22.435459,277,58.980727
148.383502,1000,60.973854
-27.334781,245,61.247239
124.664079,1000,63.18498
-58.82285,328,63.526708
-12.301379,201,64.585957
-33.253231,220,64.828594
107.47016,1000,66.773157
-74.18462,290,67.090572
16.576548,253,67.357431
56.78872,217,67.586765
-28.00246,198,68.626632
-81.66109,269,68.927873
124.462898,1000,70.916206
110.843653,1000,72.919505
70.317379,1000,74.863304
-120.518236,370,75.385841
-40.574496,254,75.732159
77.642102,1000,77.922306
91.115413,1000,79.895553
80.343071,1000,82.215961
152.910411,1000,84.154154
-73.707636,268,85.316613
9.161781,244,85.571568
-120.587915,366,85.946746
-33.332867,206,86.154621
-21.634966,279,87.304514
84.689392,1000,89.266076
-43.887997,320,89.685486
106.687023,1000,91.765412
-29.458751,281,92.071379
105.276502,1000,94.036252
-61.506324,264,94.322206
-117.020225,441,95.692356
165.101944,525,96.263923
-33.880628,381,97.498798
159.332935,380,97.896911
-119.621011,253,98.159227
3.767862,331,99.37131
-38.761433,232,99.610085
