#{"t_start": 1786688699.2078857, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.046581
-131.249228,91,0.072504
-207.867674,68,0.090947
-28.939202,100,0.115795
-165.300501,102,0.139466
-402.625129,96,0.158362
-157.741211,85,0.174362
-229.135721,81,0.189593
-119.822411,103,0.208992
-428.380855,88,0.225144
-259.81245,93,0.271255
-131.687677,87,0.362739
-45.753159,141,0.584239
-91.698024,102,0.683778
-136.256534,72,0.751235
-336.780357,113,0.877801
-335.484469,115,0.988184
-237.924348,94,1.09332
-410.818635,89,1.185616
-275.116065,97,1.282258
-95.373995,71,1.357942
-98.441672,92,1.453757
-291.97957,141,1.604935
-392.833599,162,1.772279
-147.814014,82,1.850717
-370.081639,267,2.137765
-240.931084,182,2.328206
-200.329488,148,2.489566
-117.897044,79,2.578133
-192.045836,118,2.704297
-85.106979,81,2.792739
-43.370555,185,2.981099
-233.159548,159,3.164246
-225.433842,132,3.30116
-88.434693,82,3.386956
-129.553911,144,3.557417
-24.296571,90,3.65428
-151.445185,133,3.792431
8.039838,1000,5.037221
58.922735,1000,6.737532
-254.988977,271,7.074166
-45.866681,535,7.688773
-103.417358,216,7.968177
-129.989465,464,8.784086
-104.318064,152,8.985329
-245.927332,126,9.14082
-107.326616,222,9.463134
-37.437566,201,9.72175
-112.019854,1000,11.182885
-111.187178,1000,12.617377
-55.422799,1000,13.942295
-258.579623,155,14.20117
-316.981119,212,14.480477
-102.777881,1000,15.805349
-284.735142,172,16.057462
-150.057417,1000,17.317843
-66.56537,1000,18.570155
-89.399581,1000,19.801404
-105.167459,1000,21.099527
-101.083497,1000,22.36768
-114.172571,1000,23.643188
-89.037261,1000,24.917968
-80.337263,1000,26.202544
-120.964655,1000,27.419352
-95.207442,1000,28.647671
-32.973037,1000,29.856228
199.048025,886,30.968499
-125.10061,1000,32.168175
-95.012052,1000,33.40116
-129.974318,834,34.468159
-85.725268,1000,35.726165
-39.642628,1000,36.93239
-93.687608,1000,38.173021
22.141877,1000,39.445323
-65.929125,1000,40.7202
-95.065736,1000,42.139234
-69.939132,1000,43.566396
-75.646476,1000,44.825153
49.568937,1000,46.093998
-51.068463,1000,47.452328
-41.964866,1000,48.681832
-56.94753,1000,49.912688
-48.388676,1000,51.141407
-56.009279,1000,52.438527
182.696131,883,53.553252
109.536264,985,54.861897
104.568641,973,56.216568
-6.986688,1000,57.444922
119.10482,948,58.627161
199.094165,556,59.327552
65.834841,852,60.3877
120.374635,910,61.523971
214.296395,512,62.152093
278.682316,382,62.614512
