#{"t_start": 1785147724.4529996, "env_id": "LunarLander-v3"}
r,l,t
-334.929059,103,0.018181
-107.179759,85,0.023884
-70.538586,96,0.031904
-125.756429,70,0.032963
-251.010732,75,0.032963
-94.611261,71,0.048088
-120.231948,78,0.053339
-6.571207,82,0.059339
-98.075255,88,0.06512
-171.690887,128,0.074151
-101.637923,68,0.07815
-238.79935,82,0.092359
-135.643494,89,0.131988
-124.011186,126,0.203618
-245.506256,81,0.27844
-330.070926,71,0.333751
-170.136744,80,0.396424
-147.474594,101,0.475867
-148.047219,127,0.5724
-229.0081,91,0.682422
-153.273443,103,0.777273
-71.322024,108,0.891851
-164.742291,112,1.000251
-92.329694,75,1.082591
-98.476197,79,1.144591
-59.833712,72,1.219949
-146.334193,110,1.325073
-136.653894,102,1.437933
-318.377386,121,1.5198
-76.552857,147,1.65221
-268.410144,130,1.759092
-102.738796,130,1.88373
-82.861544,66,1.937907
-129.102415,124,2.064321
-146.474837,86,2.127466
-46.413745,82,2.170931
-270.283956,139,2.319479
-281.475714,144,2.459451
-113.348711,135,2.568458
-104.731993,81,2.645377
-106.460427,99,2.755961
-168.425477,94,2.807451
-4.070264,156,2.9561
-85.634377,70,2.999553
-27.897802,152,3.138126
27.516092,108,3.209503
-57.545067,75,3.28412
-181.267996,116,3.382999
-109.287142,89,3.481951
-65.627477,120,3.600032
-219.550572,110,3.691589
-86.360679,186,3.899678
-111.382671,104,4.007567
-97.084415,148,4.166761
-22.531488,77,4.21437
-88.087156,84,4.272342
-126.940114,85,4.363093
-44.159304,101,4.431468
-132.552571,96,4.532112
-193.790094,147,4.626814
-93.392185,75,4.678599
-16.852352,148,4.816665
14.314353,98,4.882326
-210.234595,156,4.997172
-94.102576,88,5.08158
-67.007415,111,5.19858
-177.975478,181,5.334922
-117.048566,154,5.49893
-0.350461,135,5.635948
-70.667062,81,5.70045
-34.597707,154,5.865727
-17.428901,133,5.991033
-245.120799,207,6.214191
-83.747411,168,6.401653
-70.373543,98,6.511881
-8.648178,177,6.69558
42.41361,1000,7.630746
-129.747036,113,7.778785
56.06959,183,8.000197
-112.770726,115,8.245591
6.525858,137,8.525406
-193.718405,253,8.816161
23.785879,209,8.990077
-102.801635,297,9.281726
-20.977217,1000,10.335018
-237.134752,199,10.552938
-108.487923,227,10.862609
133.479299,1000,11.993538
-13.719912,140,12.138184
122.878975,1000,13.218663
-113.733879,1000,14.613373
-78.673037,1000,15.622816
-72.147112,1000,16.595089
-178.616458,1000,17.730933
-78.411939,1000,18.78229
-83.187889,1000,19.990006
-90.465157,1000,21.033404
-109.197342,1000,22.176491
-148.322304,1000,23.507986
-132.521493,1000,24.72965
-124.971812,1000,25.950984
-95.370167,1000,27.04165
-97.691377,1000,28.152383
-175.250995,1000,29.313043
-141.021747,1000,30.581627
-259.427294,926,31.692851
-104.178496,1000,32.781064
-137.136619,1000,33.925846
-112.772416,1000,35.373747
-184.704835,869,36.339365
-106.54583,1000,37.498057
-141.562704,1000,38.603469
-103.167467,1000,39.606787
-140.670697,1000,41.062918
-146.133787,1000,42.138391
-175.638936,1000,43.396334
-129.040343,1000,44.574906
-127.975664,1000,45.648463
-251.400343,777,46.765579
-115.182108,1000,47.839796
-141.146152,1000,48.965697
-194.852085,534,49.880913
-143.634627,1000,51.076605
-155.047036,1000,52.306943
-122.368845,328,52.645073
-118.084596,360,53.068293
-123.45635,1000,54.139543
-168.768432,584,54.724068
-175.252703,1000,56.016705
-127.385629,1000,57.330396
-158.252511,1000,58.400554
-138.191123,1000,59.545883
-130.393779,1000,60.66578
-133.311573,1000,62.035035
-126.815274,1000,63.206417
-149.039384,1000,64.430127
-116.260211,1000,65.522068
-120.876431,1000,66.659756
-153.663901,1000,68.0733
-109.593882,1000,69.143569
-144.978936,1000,70.300587
-130.105464,1000,71.503386
-155.093713,1000,72.791233
-119.489587,1000,73.992738
-148.890758,1000,75.099908
-126.328207,1000,76.178382
-123.896202,1000,77.387686
-140.839256,1000,78.708961
-188.838788,749,79.686426
-102.830121,1000,80.753971
-202.365268,843,81.721363
-108.940599,1000,82.897262
-133.273606,1000,84.166759
-72.806824,1000,85.415611
-136.609811,1000,86.562601
-219.23415,884,87.524519
-126.466086,1000,88.765306
-124.987652,1000,89.909134
-113.455257,1000,90.882448
-149.538,1000,92.075683
-136.752532,1000,93.421285
-133.482748,1000,94.641394
-164.642299,1000,95.907465
-135.247208,1000,96.947047
-121.841059,1000,98.194782
-77.960033,1000,99.970296
-169.945241,1000,101.235441
-141.227142,1000,102.456284
-121.857695,1000,103.493198
-122.125149,1000,104.727559
-129.394886,1000,105.978538
-163.570834,1000,107.009164
-133.637605,1000,108.350869
-169.898711,771,109.150999
-145.010819,1000,110.538618
-141.23894,1000,111.826
-128.011857,1000,112.888228
-112.846892,1000,113.970549
-125.146793,1000,114.994068
