#{"t_start": 1786223056.4584394, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.03742
-131.249228,91,0.059303
-207.867674,68,0.074593
-28.939202,100,0.095398
-165.300501,102,0.124354
-402.625129,96,0.142213
-157.741211,85,0.162659
-229.135721,81,0.18339
-119.822411,103,0.206895
-428.380855,88,0.225335
-258.868684,92,0.274094
-295.279338,113,0.404878
-355.523384,101,0.533072
-166.5445,67,0.604999
-85.045152,93,0.699379
-73.721926,77,0.775763
-100.047506,97,0.87488
-148.29516,87,0.964943
-88.067984,80,1.058184
-131.56212,76,1.142202
-149.983315,89,1.241275
-140.263002,74,1.322611
-111.172216,146,1.479678
-65.338879,86,1.571772
-193.907861,106,1.683666
-138.320601,110,1.790337
-128.093692,104,1.907312
-148.348978,132,2.044969
-118.924067,133,2.188006
-167.440968,91,2.289983
-187.993029,127,2.460483
-223.344558,126,2.605007
-88.066754,98,2.728637
-144.921303,111,2.858692
36.003452,86,2.957801
-9.569413,158,3.137253
-79.221566,100,3.237846
-251.241814,123,3.373899
-23.987691,120,3.502254
-81.371922,82,3.591692
-215.586902,134,3.745325
-81.189008,168,3.927701
-219.665692,333,4.306695
-75.191566,83,4.404143
-102.411725,122,4.543915
-102.634615,120,4.675713
-269.864615,270,4.958542
-36.004158,117,5.086812
-122.0733,221,5.32419
-172.680547,119,5.45943
-229.917898,282,5.773757
-90.946688,154,5.946082
-45.937138,163,6.148137
-122.283715,522,6.764037
-228.909921,388,7.272267
-127.114693,1000,9.095528
-83.412327,1000,10.670235
-50.357474,1000,12.127
-19.932196,1000,13.866685
-40.054899,1000,15.655032
-63.312951,1000,17.050701
-104.917965,1000,18.34809
-88.029037,1000,20.134979
-47.864484,1000,21.461468
-123.113157,1000,22.737826
-78.257064,1000,23.956269
-94.478235,1000,25.183448
-141.844198,1000,26.43163
-59.036547,1000,27.651436
-81.130689,1000,28.918727
-65.57913,1000,30.20508
-98.587636,1000,31.568711
-100.589248,1000,32.79951
-62.449912,1000,34.091171
-31.044418,1000,35.354106
-64.329682,1000,36.617567
-48.766396,1000,37.864274
-47.110454,1000,39.164371
-53.283174,1000,40.419612
-48.019369,1000,41.679796
-39.623403,1000,42.935606
-78.462373,321,43.344453
-96.016396,1000,44.607148
-118.410097,1000,45.861097
-56.376852,194,46.102681
-35.050953,1000,47.347237
-181.835244,690,48.212194
-45.699386,258,48.537057
-121.19612,451,49.090575
-111.564771,1000,50.363317
-102.607413,1000,51.647346
-23.075671,233,51.95157
-57.480423,1000,53.232847
-66.010887,290,53.606962
-32.470607,1000,54.856592
-61.039733,1000,56.130561
-38.450744,1000,57.408814
-63.977889,1000,58.651288
-70.520282,1000,59.957073
-66.425177,1000,61.216311
-58.371037,1000,62.646501
-51.874695,1000,63.954305
