#{"t_start": 1786694202.2322834, "env_id": "LunarLander-v3"}
r,l,t
-92.469357,67,0.103356
-78.769102,70,0.193547
-176.395007,93,0.304873
-91.743915,73,0.404524
-161.718177,112,0.542494
-185.481484,128,0.768937
-147.091569,99,0.889335
-173.394922,65,0.9622
-121.670598,118,1.09284
-545.526249,98,1.197344
-140.869016,67,1.261503
-128.072242,89,2.223175
-97.539578,79,2.326133
-165.098265,70,2.406695
-388.891759,133,2.58709
-158.082237,98,2.774223
-387.401651,92,2.910795
-255.998368,114,3.046522
-156.860912,105,3.207026
-141.611649,95,3.392307
-179.158574,124,3.567404
-277.544434,73,4.733848
-155.81019,112,4.877833
-226.228287,90,4.973661
-133.172865,129,5.125615
-139.334558,78,5.206455
-62.599007,76,5.283621
-402.179727,88,5.386395
-104.315694,63,5.465735
-96.604981,111,5.590928
-300.506476,87,5.698486
-258.416262,103,5.830983
-59.538425,117,6.911579
-56.186529,64,6.980377
-121.356409,135,7.126786
-307.323348,107,7.237998
-318.80048,89,7.328361
-327.423353,94,7.436151
-138.102415,109,7.574094
-108.112379,96,7.715255
-233.34581,89,7.899685
-201.11913,123,8.280311
-61.85026,118,9.753861
-67.090058,68,9.848966
-114.925474,88,9.960446
-88.999589,69,10.041159
-79.319325,64,10.123031
-140.017809,87,10.245317
-132.327893,78,10.329218
-140.191969,98,10.432713
-247.634785,123,10.565339
-64.796422,69,10.632161
-139.260268,114,10.738742
-148.051511,148,11.663878
-112.587938,83,11.78046
-139.830764,90,11.877753
-227.462101,128,12.025044
-393.517413,84,12.107157
-136.538961,119,12.229478
-205.005212,99,12.335771
-252.958478,139,12.484788
-324.562474,93,12.574098
-389.51424,164,13.5052
-49.856758,69,13.575598
-137.401537,111,13.68744
-146.793316,132,13.8811
-93.799809,77,13.957577
-115.420808,119,14.071204
-118.196688,111,14.171278
-117.530492,116,14.282265
-118.628405,108,14.386456
-247.315489,123,14.507697
-116.319859,75,15.557509
-37.538523,91,15.714767
-199.633373,85,15.917349
-106.877641,91,16.068705
-111.871185,118,16.203458
-133.043682,94,16.299946
-114.622979,99,16.486571
-105.324308,116,16.629916
-127.967095,149,16.783675
-46.889514,135,16.93052
-98.999172,82,17.824585
-224.474817,90,17.912176
-76.907017,131,18.070316
-345.146123,147,18.258821
-340.559079,200,18.643711
-97.393773,70,18.74616
-95.517086,112,18.876157
-162.178726,174,19.062762
-116.804999,78,20.049213
-103.179837,142,20.209971
-111.80234,153,20.379575
-218.351568,100,20.490682
-71.501508,67,20.561888
-170.249726,102,20.687022
-75.506495,106,20.805963
-70.302863,81,20.897879
-144.570744,152,21.277643
-152.789072,108,22.656391
-162.840423,144,22.817683
-152.593263,148,22.972804
-458.353378,161,23.145788
-324.607364,148,23.306552
-71.606361,115,23.422431
-139.761042,187,23.622309
-78.35015,193,25.01318
-145.809947,147,25.164333
-93.093165,157,25.32711
-169.993875,108,25.446761
-238.010467,152,25.607238
-112.791291,90,25.699241
-82.62503,116,25.819823
-61.803618,156,25.983061
7.96156,131,27.265668
-346.983953,113,27.395021
-170.120704,175,27.584162
-77.856074,100,27.692878
-257.841014,191,27.906896
-158.405217,106,28.030682
-125.174966,98,28.142542
-190.38665,94,28.244588
-54.536646,179,29.310187
-280.932335,189,29.519684
-288.215624,262,29.786128
-199.35095,231,30.030588
-276.136286,324,31.26666
-88.998627,78,31.350402
-198.897202,77,31.43016
-288.127374,117,31.558162
-163.073691,86,31.658141
-87.073884,80,31.756744
-141.360965,158,31.928849
-82.877239,182,32.205799
-61.475435,86,32.296039
-199.155382,175,33.304419
-238.056094,177,33.493427
-95.578076,108,33.608366
-292.564679,245,33.855436
-55.214501,131,34.001996
-44.44582,118,34.121339
-89.168781,143,35.11623
-82.62789,180,35.290971
-23.605082,86,35.379826
-190.898496,153,35.551281
-27.897451,152,35.700222
-78.768356,79,35.7848
-120.714909,124,35.916768
-161.516083,126,36.044358
-157.938194,187,37.115476
-61.912959,109,37.229357
-129.54566,213,37.459313
-112.007721,128,37.613532
-14.062184,125,37.745217
-55.358891,164,37.91351
16.703663,187,39.184911
-99.488155,302,39.509254
-39.761768,121,39.644234
-92.60195,200,39.850709
-59.266666,94,39.941459
-20.617795,118,40.062751
-12.952231,150,40.215721
-168.368469,229,41.349781
-28.60854,104,41.466176
-69.76462,156,41.629963
-34.024697,207,41.851882
-33.003736,114,41.964219
-23.42629,132,42.100869
21.328033,120,43.084093
-47.613064,177,43.277213
-57.371675,284,43.591686
-171.49768,208,43.800173
-159.905675,216,44.019865
-190.69075,354,45.286432
22.804949,324,45.636541
27.667626,285,45.926608
-25.826117,146,46.079925
-8.717039,117,47.056075
-5.661133,114,47.175782
-92.441465,165,47.350631
-17.614884,134,47.49141
-8.49052,152,47.66139
-212.113846,210,47.898995
-5.160081,189,48.941331
104.489168,1000,50.020952
-90.50112,243,51.330267
-105.170539,124,51.477029
-95.811523,297,51.946818
9.069943,170,52.185907
-45.539431,165,52.365438
39.983224,1000,55.405058
-94.586444,159,57.028016
-61.786887,168,57.25215
-85.643062,195,57.517636
-147.819621,181,57.779068
-118.369338,170,57.993848
-55.878591,218,59.166377
-18.299077,96,59.272972
23.291554,231,59.573329
-47.824769,155,59.808337
-50.279655,178,60.026618
3.952745,161,60.22016
-8.480452,172,60.426252
-112.70078,156,62.258671
-48.365473,180,62.468557
-76.024317,143,62.64317
42.453017,236,62.912995
-67.009874,180,63.10459
23.788817,178,64.495394
-2.630028,160,64.670109
31.88099,198,64.886924
-90.436124,197,65.08875
-36.111637,229,65.325474
-72.257677,160,65.504837
24.794126,125,66.477326
-16.572869,142,66.724574
-17.585227,158,67.013616
92.432288,1000,69.04856
-14.535609,140,69.197613
-6.607691,165,69.37703
-25.740248,182,69.583696
4.231186,212,70.692513
53.680805,151,70.849738
96.216047,1000,72.810061
20.187923,192,73.017589
-4.900125,259,73.298134
27.372709,231,73.549325
-88.351341,209,74.736863
-26.123272,232,74.99304
72.51486,1000,76.951916
-30.357791,196,77.173412
-39.68298,243,77.427502
26.082493,278,77.727722
-5.727245,1000,80.072917
-182.934927,219,81.526824
-166.588119,412,82.078992
-97.535367,239,82.339558
-24.846179,145,82.49323
-137.085581,313,83.846089
-71.761088,241,84.116138
2.651658,1000,86.250981
85.30466,1000,88.204187
-20.681514,285,88.494635
4.118102,425,89.836022
26.350147,268,90.15957
72.518977,1000,92.214298
35.891237,1000,94.216378
71.167238,1000,96.192299
-30.178681,443,96.681874
82.895401,1000,98.633108
-22.826417,350,99.983779
92.675655,1000,101.12937
99.599811,1000,103.115062
108.989177,1000,105.180789
